HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20020916.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 14.5 2.706837
1.5 15.5 1.235212
1.5 17.5 1.151827
1.5 20.5 -0.088332
1.5 22.5 1.501148
1.5 23.5 -0.577674
1.5 24.5 -1.510895
1.5 25.5 -0.194469
1.5 26.5 -0.490607
1.5 27.5 -0.146076
1.5 30.5 -0.353186
1.5 31.5 -0.752252
1.5 32.5 -1.275715
1.5 33.5 -2.562303
1.5 34.5 -5.68997
1.5 35.5 -6.61128
1.5 36.5 -3.055752
1.5 37.5 -0.004415
1.5 40.5 -0.366976
1.5 41.5 -1.967512
1.5 42.5 -3.53873
1.5 43.5 -3.964566
1.5 44.5 -3.440821
1.5 45.5 -2.007852
1.5 46.5 -1.061197
1.5 47.5 -0.827328
1.5 48.5 -0.778912
1.5 49.5 -0.755436
1.5 50.5 -0.023856
1.5 53.5 -0.000576
2.5 5.5 2.934235
2.5 6.5 7.395585
2.5 7.5 5.927616
2.5 8.5 3.551808
2.5 9.5 3.81064
2.5 10.5 5.702168
2.5 11.5 10.213962
2.5 12.5 8.846566
2.5 13.5 5.104035
2.5 14.5 3.958152
2.5 15.5 1.37456
2.5 16.5 -0.022714
2.5 18.5 1.412313
2.5 21.5 -0.05688
2.5 22.5 -0.145199
2.5 23.5 -2.289686
2.5 24.5 -4.35092
2.5 25.5 -2.053485
2.5 26.5 -0.891352
2.5 27.5 -0.298556
2.5 30.5 -0.417211
2.5 31.5 -0.693067
2.5 32.5 -0.77343
2.5 33.5 -1.39911
2.5 34.5 -4.818144
2.5 35.5 -6.232263
2.5 36.5 -5.05062
2.5 37.5 -0.009126
2.5 41.5 -0.122738
2.5 42.5 -2.01576
2.5 43.5 -3.51132
2.5 44.5 -2.818677
2.5 45.5 -1.48645
2.5 46.5 -0.7205
2.5 47.5 -0.469035
2.5 48.5 -0.555336
2.5 49.5 -0.350674
2.5 51.5 -0.00521
3.5 5.5 2.55595
3.5 6.5 6.798108
3.5 7.5 6.496133
3.5 8.5 5.362875
3.5 9.5 5.286309
3.5 10.5 6.23657
3.5 11.5 13.70924
3.5 12.5 9.982896
3.5 13.5 4.519776
3.5 14.5 2.899072
3.5 16.5 -0.026568
3.5 21.5 -0.998556
3.5 22.5 -1.919552
3.5 23.5 -2.32927
3.5 24.5 -2.281153
3.5 25.5 -1.26002
3.5 26.5 -0.79324
3.5 27.5 -0.374868
3.5 28.5 -0.034799
3.5 30.5 -0.152701
3.5 31.5 -0.426174
3.5 32.5 -0.642246
3.5 33.5 -0.854652
3.5 34.5 -3.004096
3.5 35.5 -5.290061
3.5 36.5 -6.778388
3.5 40.5 -0.007461
3.5 42.5 -0.194208
3.5 43.5 -1.597471
3.5 44.5 -2.047472
3.5 45.5 -1.148684
3.5 46.5 -0.600576
3.5 47.5 -0.251625
3.5 48.5 -0.275604
3.5 49.5 -0.190641
3.5 52.5 -0.009584
4.5 5.5 4.54738
4.5 6.5 8.49852
4.5 7.5 7.84185
4.5 8.5 7.82264
4.5 9.5 9.330776
4.5 10.5 10.40933
4.5 11.5 13.91337
4.5 12.5 10.93512
4.5 13.5 4.745351
4.5 14.5 3.314016
4.5 16.5 -0.153296
4.5 17.5 -0.04832
4.5 20.5 -0.251812
4.5 21.5 -2.09336
4.5 22.5 -1.854567
4.5 23.5 -2.369887
4.5 24.5 -2.247827
4.5 25.5 -1.160406
4.5 26.5 -0.618156
4.5 27.5 -0.49035
4.5 28.5 -0.16969
4.5 31.5 -0.106296
4.5 32.5 -0.397544
4.5 33.5 -0.66946
4.5 34.5 -1.886186
4.5 35.5 -5.10496
4.5 36.5 -9.631853
4.5 42.5 -4.4e-05
4.5 43.5 -0.807312
4.5 44.5 -1.64223
4.5 45.5 -1.106494
4.5 46.5 -0.468981
4.5 47.5 -0.108864
4.5 48.5 -0.103506
4.5 49.5 -0.053909
5.5 4.5 12.751352
5.5 5.5 28.875
5.5 6.5 11.11217
5.5 7.5 9.316508
5.5 8.5 11.338796
5.5 9.5 14.171016
5.5 10.5 13.856089
5.5 11.5 12.85818
5.5 12.5 11.175283
5.5 13.5 4.984349
5.5 14.5 3.274288
5.5 16.5 -0.354594
5.5 17.5 -0.286456
5.5 20.5 -0.626496
5.5 21.5 -2.253706
5.5 22.5 -1.75714
5.5 23.5 -2.694879
5.5 24.5 -2.646878
5.5 25.5 -1.032756
5.5 26.5 -0.64736
5.5 27.5 -0.68299
5.5 28.5 -0.268203
5.5 32.5 -0.09936
5.5 33.5 -0.675864
5.5 34.5 -1.57759
5.5 35.5 -6.584058
5.5 36.5 -13.079222
5.5 43.5 -0.492804
5.5 44.5 -1.487374
5.5 45.5 -1.145256
5.5 46.5 -0.356589
5.5 47.5 -0.010827
5.5 51.5 1.371526
5.5 52.5 1.099588
5.5 53.5 -0.00176
5.5 58.5 -3.71547
5.5 59.5 -7.502733
5.5 60.5 -8.941198
5.5 61.5 -10.339272
5.5 62.5 -1.960275
6.5 4.5 27.697601
6.5 5.5 59.48813
6.5 6.5 13.963216
6.5 7.5 12.004796
6.5 8.5 15.79681
6.5 9.5 16.663903
6.5 10.5 14.36277
6.5 11.5 12.785914
6.5 12.5 10.839582
6.5 13.5 4.683674
6.5 14.5 2.043792
6.5 15.5 -0.15246
6.5 16.5 -0.548328
6.5 17.5 -0.507686
6.5 20.5 -0.382761
6.5 21.5 -1.891968
6.5 22.5 -1.93536
6.5 23.5 -2.596263
6.5 24.5 -2.286636
6.5 25.5 -0.671375
6.5 26.5 -0.836976
6.5 27.5 -0.829864
6.5 28.5 -0.347391
6.5 29.5 -0.015281
6.5 33.5 -0.588588
6.5 34.5 -1.891492
6.5 35.5 -9.713013
6.5 36.5 -17.191608
6.5 37.5 -0.27402
6.5 43.5 -0.290752
6.5 44.5 -1.378806
6.5 45.5 -1.190952
6.5 46.5 -0.317018
6.5 51.5 1.479808
6.5 52.5 2.186902
6.5 58.5 -10.80036
6.5 59.5 -21.907809
6.5 60.5 -25.347168
6.5 61.5 -28.698516
6.5 62.5 -9.526101
6.5 63.5 -0.563814
7.5 -70.5 32767
7.5 4.5 7.224154
7.5 5.5 21.76851
7.5 6.5 16.94173
7.5 7.5 21.204162
7.5 8.5 20.567016
7.5 9.5 13.786682
7.5 10.5 15.568144
7.5 11.5 13.321038
7.5 12.5 10.693328
7.5 13.5 3.9417
7.5 15.5 -1.222699
7.5 16.5 -0.15453
7.5 17.5 -0.534576
7.5 20.5 -0.19602
7.5 21.5 -0.75768
7.5 22.5 -1.243935
7.5 23.5 -1.256244
7.5 24.5 -1.1049
7.5 25.5 -0.632384
7.5 26.5 -0.739936
7.5 27.5 -0.616998
7.5 28.5 -0.429525
7.5 29.5 -0.0561
7.5 33.5 -0.217366
7.5 34.5 -2.274184
7.5 35.5 -11.741256
7.5 36.5 -20.245275
7.5 37.5 -1.833348
7.5 44.5 -0.917884
7.5 45.5 -1.176546
7.5 46.5 -0.460736
7.5 51.5 1.299789
7.5 52.5 2.65356
7.5 53.5 2.730186
7.5 58.5 -10.492838
7.5 59.5 -23.637452
7.5 60.5 -27.486316
7.5 61.5 -32.00288
7.5 62.5 -28.148182
7.5 63.5 -3.64443
8.5 -1.5 -0.887856
8.5 -0.5 -0.578004
8.5 4.5 7.33122
8.5 5.5 21.1248
8.5 6.5 22.834372
8.5 7.5 22.602796
8.5 8.5 20.253816
8.5 9.5 15.221344
8.5 10.5 15.58845
8.5 11.5 13.032764
8.5 12.5 9.867888
8.5 13.5 3.015633
8.5 15.5 -2.21085
8.5 16.5 -0.539073
8.5 17.5 -1.486625
8.5 20.5 -0.099144
8.5 21.5 -0.805496
8.5 22.5 -1.079532
8.5 23.5 -1.017298
8.5 24.5 -0.879529
8.5 25.5 -0.615924
8.5 26.5 -0.58448
8.5 27.5 -0.76192
8.5 28.5 -0.766383
8.5 29.5 -0.195048
8.5 34.5 -1.871168
8.5 35.5 -12.643869
8.5 36.5 -30.14375
8.5 37.5 -0.693954
8.5 38.5 -2.4753
8.5 39.5 1.221196
8.5 40.5 7.39998
8.5 41.5 2.294848
8.5 42.5 -0.016089
8.5 44.5 -1.17342
8.5 45.5 -1.184139
8.5 46.5 -0.581256
8.5 47.5 -0.045822
8.5 51.5 1.175309
8.5 52.5 2.286016
8.5 53.5 2.0683
8.5 55.5 -0.07368
8.5 56.5 -1.807668
8.5 57.5 -0.791202
8.5 58.5 -4.516668
8.5 59.5 -10.472448
8.5 60.5 -14.604216
8.5 61.5 -19.597218
8.5 62.5 -24.08307
8.5 63.5 -3.26227
9.5 -2.5 -2.826292
9.5 -1.5 -5.127867
9.5 -0.5 -4.542144
9.5 2.5 3.075504
9.5 3.5 8.126156
9.5 4.5 16.557184
9.5 5.5 20.42173
9.5 6.5 23.3831
9.5 7.5 23.336576
9.5 8.5 22.272692
9.5 9.5 17.64059
9.5 10.5 14.573784
9.5 11.5 13.104714
9.5 12.5 9.956362
9.5 13.5 2.980712
9.5 14.5 -0.092568
9.5 15.5 -1.993821
9.5 16.5 -0.80678
9.5 17.5 -0.772633
9.5 20.5 -0.005379
9.5 21.5 -0.33782
9.5 22.5 -0.585885
9.5 23.5 -0.581994
9.5 24.5 -0.477432
9.5 25.5 -0.377175
9.5 26.5 -0.4752
9.5 27.5 -0.840685
9.5 28.5 -0.975051
9.5 29.5 -0.458577
9.5 31.5 1.585314
9.5 32.5 1.089927
9.5 34.5 -1.304498
9.5 35.5 -9.311274
9.5 36.5 -25.3638
9.5 38.5 -4.876675
9.5 39.5 -1.642108
9.5 40.5 4.419423
9.5 41.5 1.307775
9.5 43.5 -0.382438
9.5 44.5 -1.625456
9.5 45.5 -1.265067
9.5 46.5 -0.80325
9.5 47.5 -0.220906
9.5 48.5 -0.046735
9.5 52.5 1.791424
9.5 53.5 1.9305
9.5 55.5 -0.42267
9.5 56.5 -1.61205
9.5 57.5 -0.441702
9.5 58.5 -1.196573
9.5 59.5 -4.171664
9.5 60.5 -8.20953
9.5 61.5 -12.83604
9.5 62.5 -21.3244
9.5 63.5 -12.544298
9.5 64.5 -0.71328
10.5 -5.5 -0.07863
10.5 -4.5 -0.43725
10.5 -3.5 -2.708712
10.5 -2.5 -6.897744
10.5 -1.5 -7.52742
10.5 -0.5 -6.21574
10.5 1.5 1.459892
10.5 2.5 5.977836
10.5 3.5 13.640575
10.5 4.5 21.59124
10.5 5.5 22.903503
10.5 6.5 22.317954
10.5 7.5 22.486728
10.5 8.5 24.780178
10.5 9.5 19.354036
10.5 10.5 12.675712
10.5 11.5 12.636032
10.5 12.5 11.447394
10.5 13.5 3.507823
10.5 15.5 -1.03281
10.5 16.5 -0.638362
10.5 17.5 -0.246477
10.5 21.5 -0.071536
10.5 22.5 -0.265742
10.5 23.5 -0.28575
10.5 24.5 -0.200355
10.5 25.5 -0.18383
10.5 26.5 -0.36963
10.5 27.5 -0.724128
10.5 28.5 -1.016431
10.5 29.5 -0.70295
10.5 30.5 1.069131
10.5 31.5 2.749824
10.5 32.5 2.01248
10.5 33.5 1.086495
10.5 34.5 -0.449494
10.5 35.5 -5.702463
10.5 36.5 -11.563875
10.5 38.5 -3.681279
10.5 39.5 -3.339981
10.5 40.5 -0.180306
10.5 41.5 -0.093204
10.5 42.5 -0.2908
10.5 43.5 -1.465794
10.5 44.5 -2.130534
10.5 45.5 -1.481788
10.5 46.5 -0.87711
10.5 47.5 -0.445516
10.5 48.5 -0.28083
10.5 49.5 -0.236
10.5 52.5 1.279818
10.5 53.5 1.427004
10.5 55.5 -0.60588
10.5 56.5 -0.543816
10.5 58.5 -0.760158
10.5 59.5 -2.79734
10.5 60.5 -5.971041
10.5 61.5 -10.023118
10.5 62.5 -18.706061
10.5 63.5 -22.086533
10.5 64.5 -10.820074
10.5 65.5 -0.007512
11.5 -20.5 -0.013489
11.5 -19.5 -0.972964
11.5 -18.5 -3.493335
11.5 -17.5 -5.292029
11.5 -16.5 -3.680678
11.5 -15.5 -4.969026
11.5 -14.5 -3.02854
11.5 -13.5 -0.601272
11.5 -9.5 -0.04071
11.5 -8.5 -0.092456
11.5 -7.5 -0.076087
11.5 -6.5 -1.497303
11.5 -5.5 -2.556576
11.5 -4.5 -2.96037
11.5 -3.5 -7.694235
11.5 -2.5 -9.272031
11.5 -1.5 -7.03261
11.5 -0.5 -5.722605
11.5 1.5 2.301872
11.5 2.5 7.056504
11.5 3.5 14.294274
11.5 4.5 19.0017
11.5 5.5 24.192432
11.5 6.5 20.782034
11.5 7.5 20.164624
11.5 8.5 24.586342
11.5 9.5 18.33498
11.5 10.5 10.555984
11.5 11.5 11.44675
11.5 12.5 12.55452
11.5 13.5 4.179162
11.5 15.5 -0.323676
11.5 16.5 -0.51984
11.5 17.5 -0.133749
11.5 22.5 -0.045369
11.5 23.5 -0.105534
11.5 24.5 -0.079065
11.5 25.5 -0.087368
11.5 26.5 -0.22214
11.5 27.5 -0.437276
11.5 28.5 -0.76856
11.5 29.5 -0.655422
11.5 30.5 1.145909
11.5 31.5 3.961379
11.5 32.5 4.02432
11.5 34.5 -0.009075
11.5 35.5 -3.028275
11.5 36.5 -0.529726
11.5 37.5 -0.018702
11.5 41.5 -0.01218
11.5 42.5 -1.540596
11.5 43.5 -2.841069
11.5 44.5 -2.15704
11.5 45.5 -1.772528
11.5 46.5 -0.700617
11.5 47.5 -0.65808
11.5 48.5 -0.722625
11.5 49.5 -0.58443
11.5 50.5 -0.256882
11.5 54.5 -0.041814
11.5 55.5 -0.575262
11.5 56.5 -0.18249
11.5 57.5 -0.70807
11.5 58.5 -2.463125
11.5 59.5 -3.666546
11.5 60.5 -5.588736
11.5 61.5 -9.371495
11.5 62.5 -16.033985
11.5 63.5 -26.963496
11.5 64.5 -27.533846
11.5 65.5 -2.820489
12.5 -70.5 32767
12.5 -20.5 -0.039585
12.5 -19.5 -5.38696
12.5 -18.5 -17.2434
12.5 -17.5 -25.204104
12.5 -16.5 -17.325891
12.5 -15.5 -23.134957
12.5 -14.5 -14.6903
12.5 -13.5 -3.214534
12.5 -10.5 -0.00578
12.5 -9.5 -0.174434
12.5 -8.5 -0.375081
12.5 -7.5 -0.334788
12.5 -6.5 -7.180404
12.5 -5.5 -11.916986
12.5 -4.5 -9.696852
12.5 -3.5 -10.36629
12.5 -2.5 -7.618138
12.5 -1.5 -5.726266
12.5 -0.5 -5.6112
12.5 1.5 4.1439
12.5 2.5 6.34527
12.5 3.5 11.962624
12.5 4.5 13.658398
12.5 5.5 15.94369
12.5 6.5 16.641504
12.5 7.5 17.88654
12.5 8.5 19.852337
12.5 9.5 14.771796
12.5 10.5 11.404018
12.5 11.5 12.183958
12.5 12.5 7.727824
12.5 13.5 4.697792
12.5 14.5 1.161984
12.5 15.5 -0.155013
12.5 16.5 -1.01061
12.5 17.5 -0.107388
12.5 20.5 1.13669
12.5 24.5 -0.065664
12.5 25.5 -0.060888
12.5 26.5 -0.07458
12.5 27.5 -0.15219
12.5 28.5 -0.243312
12.5 29.5 -0.20808
12.5 30.5 1.351323
12.5 31.5 4.61328
12.5 32.5 7.834542
12.5 33.5 -0.010689
12.5 41.5 -0.444404
12.5 42.5 -2.63526
12.5 43.5 -3.056499
12.5 44.5 -0.6699
12.5 45.5 -1.868184
12.5 46.5 -0.930747
12.5 47.5 -0.90688
12.5 48.5 -1.450504
12.5 49.5 -1.018791
12.5 50.5 -0.618168
12.5 51.5 -0.217064
12.5 52.5 -0.011552
12.5 53.5 -0.2548
12.5 56.5 -2.16333
12.5 57.5 -4.531984
12.5 58.5 -4.089148
12.5 59.5 -3.587496
12.5 60.5 -5.24055
12.5 61.5 -9.191952
12.5 62.5 -14.82504
12.5 63.5 -26.796994
12.5 64.5 -37.764944
12.5 65.5 -13.660124
13.5 -23.5 5.377911
13.5 -22.5 9.95598
13.5 -21.5 4.53542
13.5 -19.5 -5.654812
13.5 -18.5 -18.667
13.5 -17.5 -31.680064
13.5 -16.5 -15.780352
13.5 -15.5 -16.19762
13.5 -14.5 -23.432466
13.5 -13.5 -17.502996
13.5 -12.5 -15.822697
13.5 -11.5 -2.53083
13.5 -10.5 -3.47238
13.5 -9.5 -7.780577
13.5 -8.5 -11.277378
13.5 -7.5 -8.835848
13.5 -6.5 -9.304737
13.5 -5.5 -36.739482
13.5 -4.5 -18.950127
13.5 -3.5 -7.7515
13.5 -2.5 -5.41441
13.5 -1.5 -5.077113
13.5 -0.5 -1.313235
13.5 1.5 8.492371
13.5 2.5 7.794432
13.5 3.5 9.714887
13.5 4.5 10.646625
13.5 5.5 11.429286
13.5 6.5 12.771639
13.5 7.5 15.479889
13.5 8.5 18.600788
13.5 9.5 14.678825
13.5 10.5 13.856792
13.5 11.5 13.253355
13.5 12.5 8.826752
13.5 13.5 2.98652
13.5 14.5 1.10295
13.5 15.5 -0.11094
13.5 16.5 -0.514188
13.5 17.5 -0.18432
13.5 20.5 1.244184
13.5 24.5 -0.123134
13.5 25.5 -0.06986
13.5 27.5 -0.00855
13.5 28.5 -0.00046
13.5 30.5 1.5075
13.5 31.5 2.546084
13.5 32.5 8.30592
13.5 36.5 -0.63729
13.5 37.5 -3.021408
13.5 38.5 -1.069605
13.5 40.5 -1.334025
13.5 41.5 -3.76972
13.5 42.5 -3.38994
13.5 43.5 -1.194996
13.5 44.5 -0.121584
13.5 45.5 -2.184447
13.5 46.5 -1.157049
13.5 47.5 -1.391485
13.5 48.5 -2.14784
13.5 49.5 -1.37414
13.5 50.5 -1.02124
13.5 51.5 -0.656487
13.5 52.5 -0.726796
13.5 53.5 -1.031131
13.5 55.5 -1.151106
13.5 56.5 -4.98256
13.5 57.5 -6.184656
13.5 58.5 -5.590968
13.5 59.5 -4.467549
13.5 60.5 -5.568696
13.5 61.5 -8.170884
13.5 62.5 -10.505492
13.5 63.5 -18.755568
13.5 64.5 -34.808256
13.5 65.5 -37.094525
13.5 66.5 -29.150982
13.5 78.5 63.587641
13.5 79.5 6.6552
14.5 -28.5 -0.866444
14.5 -27.5 -2.574096
14.5 -26.5 -0.44024
14.5 -25.5 -0.065856
14.5 -23.5 3.849434
14.5 -22.5 9.070373
14.5 -21.5 6.146036
14.5 -19.5 -8.736736
14.5 -18.5 -15.718725
14.5 -17.5 -23.09732
14.5 -16.5 -19.660212
14.5 -15.5 -12.816694
14.5 -14.5 -20.520774
14.5 -13.5 -17.671446
14.5 -12.5 -13.923949
14.5 -11.5 -8.154174
14.5 -10.5 -13.43292
14.5 -9.5 -16.008531
14.5 -8.5 -13.634061
14.5 -7.5 -10.562216
14.5 -6.5 -8.993628
14.5 -5.5 -20.902028
14.5 -4.5 -21.292554
14.5 -3.5 -7.24378
14.5 -2.5 -3.215484
14.5 -1.5 -3.089528
14.5 1.5 8.268139
14.5 2.5 10.170468
14.5 3.5 11.392476
14.5 4.5 11.09171
14.5 5.5 11.702271
14.5 6.5 12.41552
14.5 7.5 13.31088
14.5 8.5 14.23081
14.5 9.5 13.882463
14.5 10.5 18.857685
14.5 11.5 15.511725
14.5 12.5 10.539556
14.5 13.5 3.51671
14.5 14.5 1.018818
14.5 15.5 -0.20046
14.5 16.5 -0.739132
14.5 17.5 -0.36
14.5 20.5 1.257105
14.5 21.5 1.108972
14.5 24.5 -0.183055
14.5 25.5 -0.095315
14.5 30.5 1.847104
14.5 31.5 2.047617
14.5 32.5 4.967859
14.5 36.5 -0.120666
14.5 37.5 -1.625666
14.5 38.5 -0.51922
14.5 40.5 -3.140475
14.5 41.5 -5.699392
14.5 42.5 -2.511873
14.5 43.5 -0.2832
14.5 44.5 -1.327146
14.5 45.5 -2.69008
14.5 46.5 -1.829146
14.5 47.5 -1.465744
14.5 48.5 -2.595838
14.5 49.5 -1.806444
14.5 50.5 -1.4476
14.5 51.5 -1.04253
14.5 52.5 -1.553376
14.5 53.5 -1.931445
14.5 55.5 -1.542794
14.5 56.5 -5.761824
14.5 57.5 -6.978246
14.5 58.5 -6.621626
14.5 59.5 -5.472672
14.5 60.5 -5.956365
14.5 61.5 -6.917274
14.5 62.5 -7.797468
14.5 63.5 -12.949376
14.5 64.5 -24.10032
14.5 65.5 -34.11125
14.5 66.5 -34.608845
14.5 68.5 -0.006572
14.5 77.5 50.336825
14.5 78.5 48.37092
14.5 79.5 3.344739
15.5 -70.5 32767
15.5 -29.5 -0.226044
15.5 -28.5 -1.420668
15.5 -27.5 -2.21674
15.5 -26.5 -0.696195
15.5 -25.5 -0.096216
15.5 -24.5 1.223752
15.5 -23.5 4.221597
15.5 -22.5 7.093125
15.5 -21.5 5.215294
15.5 -20.5 -0.318495
15.5 -19.5 -8.901424
15.5 -18.5 -18.4676
15.5 -17.5 -16.154488
15.5 -16.5 -18.5886
15.5 -15.5 -10.2627
15.5 -14.5 -14.0286
15.5 -13.5 -12.553086
15.5 -12.5 -9.213495
15.5 -11.5 -12.934446
15.5 -10.5 -18.620712
15.5 -9.5 -18.5725
15.5 -8.5 -13.158024
15.5 -7.5 -10.630926
15.5 -6.5 -8.847977
15.5 -5.5 -7.875556
15.5 -4.5 -13.871392
15.5 -3.5 -15.150737
15.5 -2.5 -7.177302
15.5 -1.5 -2.023045
15.5 -0.5 1.44522
15.5 1.5 7.229024
15.5 2.5 9.48385
15.5 3.5 13.855548
15.5 4.5 12.736365
15.5 5.5 13.13
15.5 6.5 13.904176
15.5 7.5 13.353741
15.5 8.5 13.678368
15.5 9.5 15.510528
15.5 10.5 22.18944
15.5 11.5 18.162489
15.5 12.5 12.755808
15.5 13.5 4.57056
15.5 15.5 -0.363816
15.5 16.5 -1.25662
15.5 17.5 -0.54602
15.5 20.5 1.387336
15.5 21.5 1.680624
15.5 24.5 -0.200675
15.5 25.5 -0.10935
15.5 27.5 -0.007564
15.5 30.5 1.560957
15.5 31.5 1.63908
15.5 32.5 1.707568
15.5 37.5 -0.362512
15.5 38.5 -2.204258
15.5 39.5 -6.613266
15.5 40.5 -6.829084
15.5 41.5 -5.107018
15.5 42.5 -1.044393
15.5 43.5 -0.952443
15.5 44.5 -3.258324
15.5 45.5 -3.752616
15.5 46.5 -3.27016
15.5 47.5 -2.311575
15.5 48.5 -2.90628
15.5 49.5 -2.1648
15.5 50.5 -1.796579
15.5 51.5 -1.357773
15.5 52.5 -2.190119
15.5 53.5 -2.700246
15.5 54.5 -0.012372
15.5 55.5 -0.97614
15.5 56.5 -4.198742
15.5 57.5 -6.48208
15.5 58.5 -7.320348
15.5 59.5 -6.734525
15.5 60.5 -6.472758
15.5 61.5 -6.637352
15.5 62.5 -7.369551
15.5 63.5 -10.108408
15.5 64.5 -14.964048
15.5 65.5 -21.810318
15.5 66.5 -28.550808
15.5 67.5 -14.77437
15.5 68.5 -11.240717
15.5 77.5 53.503182
15.5 78.5 14.953694
15.5 79.5 -0.319754
16.5 -31.5 -0.093932
16.5 -30.5 -1.493862
16.5 -29.5 -1.111275
16.5 -28.5 -1.454152
16.5 -27.5 -0.997908
16.5 -26.5 -0.67416
16.5 -24.5 2.298688
16.5 -23.5 5.746012
16.5 -22.5 6.608028
16.5 -21.5 3.81
16.5 -20.5 -0.068139
16.5 -19.5 -7.93897
16.5 -18.5 -22.533202
16.5 -17.5 -14.788466
16.5 -16.5 -14.38528
16.5 -15.5 -8.023956
16.5 -14.5 -9.144968
16.5 -13.5 -9.938586
16.5 -12.5 -10.35819
16.5 -11.5 -15.027102
16.5 -10.5 -16.404313
16.5 -9.5 -15.471252
16.5 -8.5 -12.476136
16.5 -7.5 -11.383818
16.5 -6.5 -9.387927
16.5 -5.5 -7.041678
16.5 -4.5 -5.396392
16.5 -3.5 -21.382034
16.5 -2.5 -10.102806
16.5 -1.5 -1.300608
16.5 -0.5 1.233846
16.5 1.5 8.202096
16.5 2.5 6.94144
16.5 3.5 13.916796
16.5 4.5 14.467854
16.5 5.5 13.861224
16.5 6.5 15.416082
16.5 7.5 15.260224
16.5 8.5 17.001082
16.5 9.5 20.053215
16.5 10.5 24.19083
16.5 11.5 22.586046
16.5 12.5 16.083375
16.5 13.5 5.536722
16.5 15.5 -0.44344
16.5 16.5 -1.637097
16.5 17.5 -0.623664
16.5 20.5 1.844623
16.5 21.5 2.47356
16.5 24.5 -0.149385
16.5 25.5 -0.054359
16.5 27.5 -0.02032
16.5 38.5 -4.181881
16.5 39.5 -13.569647
16.5 40.5 -9.117728
16.5 41.5 -2.402722
16.5 43.5 -2.909247
16.5 44.5 -4.917318
16.5 45.5 -5.281584
16.5 46.5 -4.79808
16.5 47.5 -4.126495
16.5 48.5 -3.406528
16.5 49.5 -2.432304
16.5 50.5 -2.02461
16.5 51.5 -1.691214
16.5 52.5 -2.569332
16.5 53.5 -3.463992
16.5 54.5 -0.996747
16.5 55.5 -0.30921
16.5 56.5 -1.288077
16.5 57.5 -4.294632
16.5 58.5 -6.478139
16.5 59.5 -7.324218
16.5 60.5 -6.57411
16.5 61.5 -6.092444
16.5 62.5 -7.55092
16.5 63.5 -9.36666
16.5 64.5 -10.834332
16.5 65.5 -11.659962
16.5 66.5 -19.663444
16.5 67.5 -33.94423
16.5 68.5 -27.161946
