HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20040916.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 41.5 -0.122536
1.5 42.5 -1.29096
1.5 43.5 -2.707374
1.5 44.5 -4.217067
1.5 45.5 -4.697616
1.5 46.5 -4.698223
1.5 47.5 -5.214168
1.5 48.5 -4.999904
1.5 49.5 -5.436024
1.5 50.5 -0.609748
1.5 51.5 -0.1475
1.5 52.5 -0.064084
1.5 53.5 -0.000875
2.5 5.5 2.87766
2.5 6.5 12.48042
2.5 7.5 18.511992
2.5 8.5 17.146272
2.5 9.5 15.58046
2.5 10.5 15.1174
2.5 11.5 20.043375
2.5 12.5 15.808763
2.5 13.5 10.320786
2.5 14.5 12.068002
2.5 15.5 10.9032
2.5 16.5 -0.329476
2.5 17.5 2.089026
2.5 18.5 1.341358
2.5 20.5 2.66756
2.5 36.5 1.263924
2.5 40.5 -0.00985
2.5 41.5 -0.046354
2.5 42.5 -1.485942
2.5 43.5 -3.77366
2.5 44.5 -4.800648
2.5 45.5 -4.6717
2.5 46.5 -4.733685
2.5 47.5 -5.026864
2.5 48.5 -5.652772
2.5 49.5 -3.880706
2.5 50.5 -3.237729
3.5 5.5 2.62942
3.5 6.5 10.60338
3.5 7.5 15.320914
3.5 8.5 16.03755
3.5 9.5 14.093905
3.5 10.5 12.436074
3.5 11.5 21.93761
3.5 12.5 15.066032
3.5 13.5 7.848376
3.5 14.5 7.887072
3.5 15.5 7.04958
3.5 25.5 -0.029367
3.5 26.5 -0.02324
3.5 37.5 -0.013596
3.5 40.5 -0.001575
3.5 41.5 -0.01644
3.5 42.5 -0.38352
3.5 43.5 -2.816495
3.5 44.5 -4.74296
3.5 45.5 -4.575682
3.5 46.5 -5.443584
3.5 47.5 -4.882625
3.5 48.5 -4.903752
3.5 49.5 -3.784044
3.5 50.5 -3.181416
3.5 51.5 -0.059194
4.5 5.5 4.841144
4.5 6.5 12.53232
4.5 7.5 15.4721
4.5 8.5 17.58142
4.5 9.5 18.72143
4.5 10.5 16.58755
4.5 11.5 18.549825
4.5 12.5 13.91592
4.5 13.5 6.879355
4.5 14.5 7.379097
4.5 15.5 5.941793
4.5 20.5 1.914198
4.5 21.5 1.04286
4.5 24.5 -0.09958
4.5 25.5 -0.108576
4.5 26.5 -0.068015
4.5 37.5 -0.011186
4.5 43.5 -2.546808
4.5 44.5 -5.079348
4.5 45.5 -5.31437
4.5 46.5 -5.468523
4.5 47.5 -4.755024
4.5 48.5 -4.672367
4.5 49.5 -3.751837
4.5 50.5 -3.195828
4.5 51.5 -1.69575
4.5 52.5 -0.170755
5.5 4.5 9.750217
5.5 5.5 29.284375
5.5 6.5 14.735194
5.5 7.5 15.458268
5.5 8.5 20.594956
5.5 9.5 23.480639
5.5 10.5 19.114654
5.5 11.5 15.307835
5.5 12.5 12.804333
5.5 13.5 6.460782
5.5 14.5 6.4862
5.5 15.5 4.861926
5.5 20.5 2.074176
5.5 23.5 -0.060621
5.5 24.5 -0.246246
5.5 25.5 -0.141777
5.5 26.5 -0.084966
5.5 35.5 -0.021357
5.5 36.5 -0.334645
5.5 42.5 -0.480788
5.5 43.5 -3.044028
5.5 44.5 -5.874884
5.5 45.5 -6.274848
5.5 46.5 -4.965597
5.5 47.5 -4.531701
5.5 48.5 -4.44801
5.5 49.5 -3.785625
5.5 50.5 -3.195146
5.5 51.5 -3.083847
5.5 52.5 -0.811716
5.5 53.5 2.6e-05
5.5 57.5 -0.003528
5.5 59.5 -1.662822
5.5 60.5 -4.645054
5.5 61.5 -6.42807
5.5 62.5 -1.197429
6.5 4.5 19.130906
6.5 5.5 53.22005
6.5 6.5 15.756168
6.5 7.5 16.426752
6.5 8.5 23.738604
6.5 9.5 23.967567
6.5 10.5 18.21774
6.5 11.5 14.556574
6.5 12.5 12.146355
6.5 13.5 6.071034
6.5 14.5 4.373496
6.5 15.5 3.696
6.5 17.5 1.083606
6.5 19.5 1.240965
6.5 23.5 -0.212583
6.5 24.5 -0.301818
6.5 25.5 -0.092045
6.5 26.5 -0.064554
6.5 36.5 -0.69006
6.5 37.5 -0.02376
6.5 42.5 -1.176175
6.5 43.5 -3.184112
6.5 44.5 -6.321938
6.5 45.5 -6.933876
6.5 46.5 -4.730973
6.5 47.5 -4.347315
6.5 48.5 -4.17312
6.5 49.5 -3.974328
6.5 50.5 -3.520464
6.5 51.5 -3.394688
6.5 52.5 -1.83341
6.5 53.5 -0.071383
6.5 57.5 -0.01164
6.5 58.5 1.833219
6.5 59.5 -5.140597
6.5 60.5 -12.602304
6.5 61.5 -16.913232
6.5 62.5 -5.416515
6.5 63.5 -0.277084
7.5 -70.5 32767
7.5 4.5 4.483577
7.5 5.5 17.122878
7.5 6.5 16.288415
7.5 7.5 24.13219
7.5 8.5 25.921068
7.5 9.5 17.477642
7.5 10.5 18.54552
7.5 11.5 15.029414
7.5 12.5 12.465392
7.5 13.5 5.7358
7.5 14.5 2.945124
7.5 15.5 4.481519
7.5 22.5 -0.124573
7.5 23.5 -0.208692
7.5 24.5 -0.18444
7.5 25.5 -0.056394
7.5 36.5 -0.997857
7.5 37.5 -0.249458
7.5 44.5 -4.289868
7.5 45.5 -6.732712
7.5 46.5 -6.326656
7.5 47.5 -4.527201
7.5 48.5 -4.176353
7.5 49.5 -4.526624
7.5 50.5 -4.933284
7.5 51.5 -3.24009
7.5 52.5 -2.591316
7.5 53.5 -0.609444
7.5 57.5 -0.027096
7.5 58.5 1.185288
7.5 59.5 -5.560516
7.5 60.5 -12.878204
7.5 61.5 -17.69076
7.5 62.5 -14.852678
7.5 63.5 -1.61778
8.5 -1.5 -1.690064
8.5 -0.5 -1.451576
8.5 4.5 4.325217
8.5 5.5 15.43936
8.5 6.5 19.731064
8.5 7.5 22.392872
8.5 8.5 21.96171
8.5 9.5 16.969333
8.5 10.5 17.098541
8.5 11.5 14.29392
8.5 12.5 11.977074
8.5 13.5 5.244642
8.5 14.5 3.353824
8.5 15.5 3.9729
8.5 17.5 2.285155
8.5 21.5 -0.15836
8.5 22.5 -0.299106
8.5 23.5 -0.294576
8.5 24.5 -0.190999
8.5 25.5 -0.001296
8.5 36.5 -1.914731
8.5 37.5 -0.132202
8.5 38.5 -1.58286
8.5 39.5 -7.016258
8.5 40.5 -10.26207
8.5 41.5 -4.20992
8.5 44.5 -5.024673
8.5 45.5 -6.222378
8.5 46.5 -6.386796
8.5 47.5 -4.672753
8.5 48.5 -2.911521
8.5 49.5 -4.520277
8.5 50.5 -4.337685
8.5 51.5 -3.458481
8.5 52.5 -2.736386
8.5 53.5 -0.7358
8.5 55.5 1.533772
8.5 56.5 1.931684
8.5 59.5 -2.403072
8.5 60.5 -6.380814
8.5 61.5 -10.07108
8.5 62.5 -11.734756
8.5 63.5 -1.30942
9.5 -2.5 -4.868084
9.5 -1.5 -9.485505
9.5 -0.5 -11.346176
9.5 1.5 -0.797874
9.5 3.5 3.40118
9.5 4.5 9.950398
9.5 5.5 14.861666
9.5 6.5 19.4519
9.5 7.5 21.3995
9.5 8.5 21.610576
9.5 9.5 17.31994
9.5 10.5 14.152284
9.5 11.5 13.023798
9.5 12.5 11.477342
9.5 13.5 5.558672
9.5 14.5 3.08328
9.5 15.5 2.638524
9.5 17.5 1.051129
9.5 20.5 -0.053301
9.5 21.5 -0.209296
9.5 22.5 -0.299827
9.5 23.5 -0.27714
9.5 24.5 -0.161082
9.5 36.5 -2.400167
9.5 38.5 -3.756548
9.5 39.5 -13.389496
9.5 40.5 -14.943078
9.5 41.5 -5.578195
9.5 43.5 -1.834133
9.5 44.5 -6.096722
9.5 45.5 -5.849019
9.5 46.5 -6.5205
9.5 47.5 -4.64208
9.5 48.5 -3.080915
9.5 49.5 -4.78499
9.5 50.5 -4.523184
9.5 51.5 -3.889106
9.5 52.5 -2.8704
9.5 53.5 -1.122
9.5 55.5 1.27959
9.5 56.5 1.285732
9.5 59.5 -0.921536
9.5 60.5 -3.31427
9.5 61.5 -6.081425
9.5 62.5 -9.54207
9.5 63.5 -4.545203
9.5 64.5 -0.176064
10.5 -5.5 -0.12219
10.5 -4.5 -0.68565
10.5 -3.5 -4.15548
10.5 -2.5 -10.918656
10.5 -1.5 -13.608144
10.5 -0.5 -15.66293
10.5 1.5 -1.71598
10.5 3.5 6.205875
10.5 4.5 13.961443
10.5 5.5 17.569755
10.5 6.5 18.971869
10.5 7.5 20.228274
10.5 8.5 22.520971
10.5 9.5 17.033458
10.5 10.5 10.654336
10.5 11.5 10.605824
10.5 12.5 10.963641
10.5 13.5 5.287007
10.5 14.5 2.216832
10.5 15.5 1.331235
10.5 19.5 -0.07208
10.5 20.5 -0.1029
10.5 21.5 -0.13532
10.5 22.5 -0.237402
10.5 23.5 -0.227
10.5 24.5 -0.14022
10.5 35.5 -0.214461
10.5 36.5 -1.879975
10.5 38.5 -3.362205
10.5 39.5 -10.553187
10.5 40.5 -9.856728
10.5 41.5 -3.344988
10.5 42.5 -1.7268
10.5 43.5 -5.189085
10.5 44.5 -7.008552
10.5 45.5 -5.92602
10.5 46.5 -5.18661
10.5 47.5 -4.255204
10.5 48.5 -3.887368
10.5 49.5 -5.04922
10.5 50.5 -4.891755
10.5 51.5 -4.27172
10.5 52.5 -3.16656
10.5 53.5 -1.56384
10.5 57.5 -0.018348
10.5 59.5 -0.58812
10.5 60.5 -2.208123
10.5 61.5 -4.338208
10.5 62.5 -7.6291
10.5 63.5 -7.18945
10.5 64.5 -2.31449
10.5 65.5 -0.000692
10.5 78.5 -0.008575
10.5 79.5 -0.00654
11.5 -19.5 -1.014992
11.5 -18.5 -1.925987
11.5 -17.5 -2.706395
11.5 -16.5 -2.258037
11.5 -15.5 -4.464165
11.5 -14.5 -4.68625
11.5 -13.5 -1.531152
11.5 -9.5 -0.044544
11.5 -8.5 -0.099801
11.5 -7.5 -0.088506
11.5 -6.5 -1.908366
11.5 -5.5 -3.42672
11.5 -4.5 -4.03818
11.5 -3.5 -10.830855
11.5 -2.5 -14.234593
11.5 -1.5 -12.977525
11.5 -0.5 -15.755895
11.5 1.5 -2.498896
11.5 3.5 7.214748
11.5 4.5 13.529505
11.5 5.5 20.197584
11.5 6.5 18.794664
11.5 7.5 18.62551
11.5 8.5 21.878703
11.5 9.5 14.96502
11.5 10.5 7.792288
11.5 11.5 8.005375
11.5 12.5 9.43668
11.5 13.5 4.369756
11.5 14.5 1.411986
11.5 18.5 -0.075992
11.5 19.5 -0.11729
11.5 20.5 -0.17617
11.5 21.5 -0.13005
11.5 22.5 -0.178707
11.5 23.5 -0.175734
11.5 24.5 -0.139807
11.5 25.5 -0.061908
11.5 29.5 1.047924
11.5 30.5 1.359204
11.5 31.5 1.026349
11.5 33.5 -0.005616
11.5 34.5 -0.02871
11.5 35.5 -0.677645
11.5 36.5 -0.163139
11.5 37.5 -0.01023
11.5 41.5 -0.051744
11.5 42.5 -5.1794
11.5 43.5 -8.220828
11.5 44.5 -6.35312
11.5 45.5 -6.105992
11.5 46.5 -3.069696
11.5 47.5 -3.68712
11.5 48.5 -4.9569
11.5 49.5 -5.237925
11.5 50.5 -5.121429
11.5 51.5 -4.491744
11.5 52.5 -3.587408
11.5 53.5 -1.835568
11.5 54.5 -0.02323
11.5 58.5 -0.025898
11.5 59.5 -0.727974
11.5 60.5 -1.875072
11.5 61.5 -3.66682
11.5 62.5 -5.904725
11.5 63.5 -7.823442
11.5 64.5 -5.056198
11.5 65.5 -0.199283
11.5 78.5 -0.01705
11.5 79.5 -0.060452
11.5 80.5 -0.004002
12.5 -70.5 32767
12.5 -19.5 -5.16256
12.5 -18.5 -10.2486
12.5 -17.5 -14.23908
12.5 -16.5 -11.457996
12.5 -15.5 -21.381923
12.5 -14.5 -21.781057
12.5 -13.5 -7.077044
12.5 -10.5 -0.007982
12.5 -9.5 -0.217178
12.5 -8.5 -0.461948
12.5 -7.5 -0.427662
12.5 -6.5 -9.482088
12.5 -5.5 -15.935842
12.5 -4.5 -13.159718
12.5 -3.5 -14.79186
12.5 -2.5 -12.223266
12.5 -1.5 -11.66613
12.5 -0.5 -20.19808
12.5 1.5 -3.078
12.5 3.5 6.39432
12.5 4.5 10.395046
12.5 5.5 14.38063
12.5 6.5 16.217762
12.5 7.5 17.438801
12.5 8.5 17.943056
12.5 9.5 11.650236
12.5 10.5 7.717286
12.5 11.5 7.414243
12.5 12.5 4.751344
12.5 13.5 3.598144
12.5 14.5 1.868096
12.5 17.5 -0.057114
12.5 18.5 -0.236158
12.5 19.5 -0.204516
12.5 20.5 -0.275406
12.5 21.5 -0.105995
12.5 22.5 -0.062034
12.5 23.5 -0.097008
12.5 24.5 -0.13932
12.5 25.5 -0.077658
12.5 26.5 -0.02761
12.5 29.5 1.033464
12.5 30.5 1.799955
12.5 31.5 1.24943
12.5 32.5 -0.518178
12.5 41.5 -1.135592
12.5 42.5 -6.68546
12.5 43.5 -7.782792
12.5 44.5 -1.804902
12.5 45.5 -5.563728
12.5 46.5 -3.114744
12.5 47.5 -3.41504
12.5 48.5 -6.28842
12.5 49.5 -5.552586
12.5 50.5 -5.194528
12.5 51.5 -4.605038
12.5 52.5 -3.845372
12.5 53.5 -1.925014
12.5 55.5 -0.008
12.5 58.5 -0.138012
12.5 59.5 -0.667038
12.5 60.5 -1.57458
12.5 61.5 -3.20936
12.5 62.5 -4.873888
12.5 63.5 -6.860658
12.5 64.5 -5.874176
12.5 65.5 -0.697088
12.5 66.5 -0.000726
12.5 78.5 -0.00504
12.5 79.5 -0.234543
12.5 80.5 -0.017127
13.5 -24.5 -0.513136
13.5 -23.5 -1.271443
13.5 -22.5 -1.777368
13.5 -21.5 -1.57112
13.5 -20.5 -2.803682
13.5 -19.5 -5.194706
13.5 -18.5 -11.825
13.5 -17.5 -19.511584
13.5 -16.5 -11.251968
13.5 -15.5 -15.39407
13.5 -14.5 -31.787121
13.5 -13.5 -29.594166
13.5 -12.5 -25.723469
13.5 -11.5 -3.5844
13.5 -10.5 -4.493995
13.5 -9.5 -9.966453
13.5 -8.5 -15.148762
13.5 -7.5 -12.568192
13.5 -6.5 -13.600275
13.5 -5.5 -53.839851
13.5 -4.5 -28.145509
13.5 -3.5 -12.213012
13.5 -2.5 -9.84332
13.5 -1.5 -12.726088
13.5 -0.5 -9.65118
13.5 1.5 -3.480162
13.5 2.5 1.406784
13.5 3.5 4.965786
13.5 4.5 7.95927
13.5 5.5 10.54098
13.5 6.5 13.101255
13.5 7.5 15.977613
13.5 8.5 17.445944
13.5 9.5 11.581
13.5 10.5 9.008856
13.5 11.5 7.44021
13.5 12.5 4.771712
13.5 13.5 1.86468
13.5 14.5 1.205505
13.5 17.5 -0.16992
13.5 18.5 -0.241758
13.5 19.5 -0.241815
13.5 20.5 -0.154536
13.5 21.5 -0.025606
13.5 22.5 -0.002595
13.5 23.5 -0.054604
13.5 24.5 -0.140118
13.5 25.5 -0.06622
13.5 30.5 1.545
13.5 32.5 -3.224312
13.5 33.5 -0.190294
13.5 36.5 -0.983529
13.5 37.5 -3.822624
13.5 38.5 -1.480518
13.5 40.5 -2.38875
13.5 41.5 -7.44454
13.5 42.5 -7.315344
13.5 43.5 -2.798972
13.5 44.5 -0.303501
13.5 45.5 -5.651793
13.5 46.5 -3.05856
13.5 47.5 -3.844284
13.5 48.5 -6.66496
13.5 49.5 -5.333178
13.5 50.5 -5.48735
13.5 51.5 -4.696965
13.5 52.5 -4.16423
13.5 53.5 -2.265047
13.5 55.5 -0.029829
13.5 58.5 -0.311348
13.5 59.5 -0.768813
13.5 60.5 -1.474592
13.5 61.5 -2.505864
13.5 62.5 -3.040546
13.5 63.5 -4.1796
13.5 64.5 -4.496814
13.5 65.5 -1.233115
13.5 66.5 1.491021
13.5 77.5 -0.003258
13.5 78.5 -11.150117
13.5 79.5 -1.535584
13.5 80.5 -0.005325
14.5 -28.5 -0.228112
14.5 -27.5 -1.0106
14.5 -26.5 -0.28088
14.5 -25.5 -0.156
14.5 -24.5 -0.35546
14.5 -23.5 -1.08703
14.5 -22.5 -2.104609
14.5 -21.5 -2.8732
14.5 -20.5 -4.563625
14.5 -19.5 -8.074177
14.5 -18.5 -10.502875
14.5 -17.5 -15.13232
14.5 -16.5 -14.767389
14.5 -15.5 -12.217766
14.5 -14.5 -24.772176
14.5 -13.5 -23.215491
14.5 -12.5 -17.231708
14.5 -11.5 -9.424548
14.5 -10.5 -15.50689
14.5 -9.5 -19.904371
14.5 -8.5 -19.095029
14.5 -7.5 -16.472372
14.5 -6.5 -14.814228
14.5 -5.5 -34.989479
14.5 -4.5 -36.479593
14.5 -3.5 -13.35838
14.5 -2.5 -7.095303
14.5 -1.5 -10.788024
14.5 -0.5 -10.511988
14.5 1.5 -1.841474
14.5 2.5 1.93644
14.5 3.5 5.189318
14.5 4.5 7.522175
14.5 5.5 10.278772
14.5 6.5 12.765024
14.5 7.5 14.221152
14.5 8.5 13.8358
14.5 9.5 11.119542
14.5 10.5 12.10209
14.5 11.5 8.337006
14.5 12.5 5.24834
14.5 13.5 1.91647
14.5 16.5 -0.122075
14.5 17.5 -0.296775
14.5 18.5 -0.304716
14.5 19.5 -0.25695
14.5 20.5 -0.101695
14.5 23.5 -0.02635
14.5 24.5 -0.11904
14.5 25.5 -0.06292
14.5 30.5 1.196544
14.5 32.5 -5.185791
14.5 33.5 -0.14
14.5 36.5 -0.928746
14.5 37.5 -3.220572
14.5 38.5 -0.75712
14.5 40.5 -4.6956
14.5 41.5 -9.576304
14.5 42.5 -4.862403
14.5 43.5 -0.6197
14.5 44.5 -3.068964
14.5 45.5 -6.094218
14.5 46.5 -3.954203
14.5 47.5 -3.171037
14.5 48.5 -6.252214
14.5 49.5 -5.462652
14.5 50.5 -5.785472
14.5 51.5 -4.600584
14.5 52.5 -4.75133
14.5 53.5 -2.754725
14.5 55.5 -0.244398
14.5 56.5 -0.1504
14.5 57.5 -0.130548
14.5 58.5 -0.50266
14.5 59.5 -0.861536
14.5 60.5 -1.362876
14.5 61.5 -1.826181
14.5 62.5 -1.950708
14.5 63.5 -2.469632
14.5 64.5 -2.519811
14.5 65.5 -0.58725
14.5 66.5 1.949415
14.5 67.5 -0.02991
14.5 76.5 -0.002945
14.5 77.5 -6.289822
14.5 78.5 -8.313916
14.5 79.5 -0.744552
14.5 80.5 -0.001618
15.5 -70.5 32767
15.5 -29.5 -0.04914
15.5 -28.5 -0.440496
15.5 -27.5 -1.021075
15.5 -26.5 -0.560203
15.5 -25.5 -0.601139
15.5 -24.5 -0.957196
15.5 -23.5 -1.535652
15.5 -22.5 -2.4345
15.5 -21.5 -3.538305
15.5 -20.5 -4.693742
15.5 -19.5 -8.767474
15.5 -18.5 -12.893344
15.5 -17.5 -10.876173
15.5 -16.5 -14.08014
15.5 -15.5 -9.4365
15.5 -14.5 -15.0689
15.5 -13.5 -13.818504
15.5 -12.5 -9.621529
15.5 -11.5 -13.176624
15.5 -10.5 -19.973844
15.5 -9.5 -22.5948
15.5 -8.5 -18.865836
15.5 -7.5 -17.60724
15.5 -6.5 -15.95754
15.5 -5.5 -14.82026
15.5 -4.5 -27.383488
15.5 -3.5 -33.162619
15.5 -2.5 -19.88019
15.5 -1.5 -11.043505
15.5 -0.5 -8.35497
15.5 1.5 -1.05512
15.5 2.5 1.79645
15.5 3.5 5.718554
15.5 4.5 7.819905
15.5 5.5 10.73592
15.5 6.5 13.872144
15.5 7.5 14.334543
15.5 8.5 13.50096
15.5 9.5 12.473472
15.5 10.5 14.017185
15.5 11.5 9.361554
15.5 12.5 5.864976
15.5 13.5 2.181067
15.5 16.5 -0.287844
15.5 17.5 -0.35857
15.5 18.5 -0.3894
15.5 19.5 -0.231525
15.5 20.5 -0.107666
15.5 23.5 -0.017625
15.5 24.5 -0.084985
15.5 25.5 -0.050985
15.5 31.5 -0.36888
15.5 32.5 -3.40856
15.5 36.5 -0.426972
15.5 37.5 -1.144804
15.5 38.5 -3.180856
15.5 39.5 -8.237142
15.5 40.5 -8.890628
15.5 41.5 -7.590921
15.5 42.5 -1.83967
15.5 43.5 -1.93515
15.5 44.5 -6.92694
15.5 45.5 -7.52052
15.5 46.5 -5.998949
15.5 47.5 -4.138785
15.5 48.5 -5.76396
15.5 49.5 -5.40144
15.5 50.5 -5.73098
15.5 51.5 -4.343256
15.5 52.5 -4.668166
15.5 53.5 -2.989977
15.5 54.5 -0.006544
15.5 55.5 -0.236895
15.5 56.5 -0.476146
15.5 57.5 -0.486156
15.5 58.5 -0.685809
15.5 59.5 -0.957145
15.5 60.5 -1.2499
15.5 61.5 -1.472472
15.5 62.5 -1.559376
15.5 63.5 -1.6166
15.5 64.5 -1.226016
15.5 65.5 -0.06894
15.5 66.5 1.718508
15.5 67.5 1.696806
15.5 68.5 2.133842
15.5 76.5 -0.00525
15.5 77.5 -6.452844
15.5 78.5 -2.477778
16.5 -31.5 -0.035581
16.5 -30.5 -0.465412
16.5 -29.5 -0.336825
16.5 -28.5 -0.523572
16.5 -27.5 -0.514298
16.5 -26.5 -0.67416
16.5 -25.5 -0.945098
16.5 -24.5 -1.827504
16.5 -23.5 -2.749352
16.5 -22.5 -3.283644
16.5 -21.5 -3.443
16.5 -20.5 -4.329369
16.5 -19.5 -8.84203
16.5 -18.5 -16.244544
16.5 -17.5 -9.80455
16.5 -16.5 -10.42264
16.5 -15.5 -6.849282
16.5 -14.5 -8.884366
16.5 -13.5 -9.939748
16.5 -12.5 -10.137735
16.5 -11.5 -14.87472
16.5 -10.5 -17.649117
16.5 -9.5 -19.28952
16.5 -8.5 -18.458733
16.5 -7.5 -19.425754
16.5 -6.5 -17.545284
16.5 -5.5 -14.014892
16.5 -4.5 -11.642337
16.5 -3.5 -53.557586
16.5 -2.5 -34.694478
16.5 -1.5 -12.49344
16.5 -0.5 -4.67309
16.5 1.5 -1.034208
16.5 2.5 1.31968
16.5 3.5 5.589193
16.5 4.5 8.587704
16.5 5.5 11.017188
16.5 6.5 15.15402
16.5 7.5 16.295776
16.5 8.5 16.614512
16.5 9.5 15.74937
16.5 10.5 14.686137
16.5 11.5 10.921878
16.5 12.5 6.63894
16.5 13.5 2.194908
16.5 15.5 -0.01932
16.5 16.5 -0.413284
16.5 17.5 -0.338883
16.5 18.5 -0.305235
16.5 19.5 -0.21471
16.5 20.5 -0.174823
16.5 21.5 -0.05616
16.5 23.5 -0.015392
16.5 24.5 -0.042504
16.5 25.5 -0.017708
16.5 31.5 -0.33354
16.5 32.5 -0.024324
16.5 38.5 -5.706631
16.5 39.5 -15.103088
16.5 40.5 -10.56882
16.5 41.5 -3.206014
16.5 43.5 -5.397249
16.5 44.5 -9.520938
16.5 45.5 -9.499992
16.5 46.5 -7.75278
16.5 47.5 -6.422881
16.5 48.5 -5.841472
16.5 49.5 -5.205312
16.5 50.5 -5.33603
16.5 51.5 -4.186294
16.5 52.5 -4.205992
16.5 53.5 -3.195234
16.5 54.5 -0.511197
16.5 55.5 -0.09108
16.5 56.5 -0.229827
16.5 57.5 -0.522732
16.5 58.5 -0.702049
16.5 59.5 -0.928422
16.5 60.5 -1.042472
16.5 61.5 -1.10264
16.5 62.5 -1.317355
16.5 63.5 -1.22502
16.5 64.5 -0.665266
16.5 66.5 1.226304
16.5 67.5 3.574545
16.5 68.5 4.466175
16.5 69.5 -0.019565
16.5 76.5 -0.00658
16.5 77.5 -0.759276
16.5 78.5 -1.362192
16.5 79.5 -0.13336
16.5 80.5 -0.001218
17.5 -31.5 -0.224295
17.5 -30.5 -2.74561
17.5 -29.5 -1.307385
17.5 -28.5 -0.653679
17.5 -27.5 -0.473583
17.5 -26.5 -0.592352
17.5 -25.5 -0.882097
17.5 -24.5 -1.816635
17.5 -23.5 -3.634488
17.5 -22.5 -5.27093
17.5 -21.5 -3.35291
17.5 -20.5 -6.359186
17.5 -19.5 -14.97608
17.5 -18.5 -10.612776
17.5 -17.5 -9.311524
17.5 -16.5 -13.377996
17.5 -15.5 -6.2832
17.5 -14.5 -4.826605
17.5 -13.5 -4.924548
17.5 -12.5 -9.18778
17.5 -11.5 -18.11487
17.5 -10.5 -16.424576
17.5 -9.5 -17.389386
17.5 -8.5 -19.85625
17.5 -7.5 -24.038508
17.5 -6.5 -18.763056
17.5 -5.5 -15.969338
17.5 -4.5 -18.459704
17.5 -3.5 -32.103368
17.5 -2.5 -16.5144
17.5 -1.5 -9.80444
17.5 -0.5 -8.681744
17.5 1.5 -1.414287
17.5 2.5 2.107184
17.5 3.5 3.977424
17.5 4.5 10.120051
17.5 5.5 11.800008
17.5 6.5 14.67649
17.5 7.5 17.391348
17.5 8.5 17.615493
17.5 9.5 18.974244
17.5 10.5 16.80695
17.5 11.5 14.655025
17.5 12.5 7.917376
17.5 13.5 2.46192
17.5 15.5 -0.128694
17.5 16.5 -0.4753
17.5 17.5 -0.340494
17.5 19.5 -0.38499
17.5 20.5 -0.29237
17.5 21.5 -0.135675
17.5 22.5 -0.017854
17.5 23.5 -0.00832
17.5 24.5 -0.009775
17.5 25.5 -0.00186
17.5 30.5 -0.0093
17.5 43.5 -6.96525
17.5 44.5 -9.619155
17.5 45.5 -10.60685
