HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20060117.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 19.5 -0.058176
1.5 20.5 -0.278852
1.5 21.5 -0.009801
1.5 22.5 -0.083494
1.5 34.5 1.25488
1.5 35.5 1.148172
1.5 37.5 -0.00149
1.5 39.5 -0.000675
1.5 41.5 1.97676
1.5 42.5 3.36758
1.5 43.5 3.595128
1.5 44.5 2.968236
1.5 45.5 1.517164
1.5 47.5 -0.065052
1.5 48.5 -0.029088
1.5 52.5 1.24271
1.5 53.5 -0.00108
2.5 5.5 -2.288185
2.5 6.5 -8.50119
2.5 7.5 -11.027196
2.5 8.5 -9.04176
2.5 9.5 -7.31499
2.5 10.5 -6.312104
2.5 11.5 -7.356096
2.5 12.5 -4.950522
2.5 13.5 -2.59974
2.5 14.5 -2.206697
2.5 15.5 -1.276
2.5 17.5 -0.412542
2.5 18.5 -0.512727
2.5 19.5 -0.11316
2.5 20.5 -0.888733
2.5 21.5 -0.003042
2.5 37.5 -0.00162
2.5 40.5 -0.01835
2.5 42.5 2.406654
2.5 43.5 3.535536
2.5 44.5 2.61234
2.5 45.5 1.2772
2.5 47.5 -0.020846
2.5 50.5 1.155462
2.5 51.5 -0.01243
3.5 5.5 -1.93471
3.5 6.5 -6.66444
3.5 7.5 -8.420307
3.5 8.5 -7.841715
3.5 9.5 -6.221362
3.5 10.5 -4.994428
3.5 11.5 -7.93164
3.5 12.5 -4.719888
3.5 13.5 -1.973664
3.5 14.5 -1.388288
3.5 15.5 -0.707364
3.5 16.5 -0.023733
3.5 17.5 -0.156222
3.5 18.5 -0.148878
3.5 19.5 -0.083977
3.5 20.5 -0.286273
3.5 21.5 -0.093074
3.5 25.5 -0.039156
3.5 26.5 -0.05852
3.5 40.5 -0.004689
3.5 43.5 1.987159
3.5 44.5 2.13312
3.5 45.5 1.128269
3.5 52.5 -0.008488
4.5 4.5 -0.412542
4.5 5.5 -3.273138
4.5 6.5 -7.29
4.5 7.5 -7.89015
4.5 8.5 -7.9971
4.5 9.5 -7.754838
4.5 10.5 -6.363224
4.5 11.5 -6.569535
4.5 12.5 -4.397232
4.5 13.5 -1.804239
4.5 14.5 -1.420959
4.5 15.5 -0.724335
4.5 16.5 -0.076544
4.5 17.5 -0.180898
4.5 18.5 -0.084656
4.5 19.5 -0.255794
4.5 20.5 -0.790647
4.5 21.5 -0.155856
4.5 24.5 -0.036768
4.5 25.5 -0.121365
4.5 26.5 -0.132685
4.5 27.5 -0.133
4.5 42.5 -0.002668
4.5 43.5 1.443288
4.5 44.5 2.013852
4.5 45.5 1.25771
5.5 3.5 -0.12384
5.5 4.5 -6.957387
5.5 5.5 -17.84375
5.5 6.5 -7.890196
5.5 7.5 -7.344145
5.5 8.5 -8.786297
5.5 9.5 -9.184566
5.5 10.5 -7.002229
5.5 11.5 -5.277295
5.5 12.5 -4.066319
5.5 13.5 -1.801627
5.5 14.5 -1.487984
5.5 15.5 -0.91437
5.5 16.5 -0.210519
5.5 17.5 -0.382592
5.5 18.5 -0.15593
5.5 19.5 -0.38556
5.5 20.5 -0.678912
5.5 21.5 -0.010248
5.5 24.5 -0.162032
5.5 25.5 -0.212265
5.5 26.5 -0.235382
5.5 27.5 -0.29876
5.5 28.5 -0.089401
5.5 43.5 1.477398
5.5 44.5 2.183212
5.5 45.5 1.504552
5.5 51.5 1.14062
5.5 53.5 5e-06
5.5 58.5 -0.552525
5.5 59.5 -0.621054
5.5 60.5 -1.571612
5.5 61.5 -2.970774
5.5 62.5 -0.718103
6.5 3.5 -0.210086
6.5 4.5 -11.631944
6.5 5.5 -28.75002
6.5 6.5 -7.711976
6.5 7.5 -7.288668
6.5 8.5 -9.582541
6.5 9.5 -8.921503
6.5 10.5 -6.36798
6.5 11.5 -4.825595
6.5 12.5 -3.80133
6.5 13.5 -1.771552
6.5 14.5 -1.20384
6.5 15.5 -1.082004
6.5 16.5 -0.396774
6.5 17.5 -0.661056
6.5 18.5 -0.385208
6.5 19.5 -0.616308
6.5 20.5 -0.171913
6.5 24.5 -0.293403
6.5 25.5 -0.229805
6.5 26.5 -0.433752
6.5 27.5 -0.449624
6.5 28.5 -0.164169
6.5 29.5 -0.023828
6.5 37.5 -0.00786
6.5 43.5 1.407504
6.5 44.5 2.317294
6.5 45.5 1.766412
6.5 53.5 -0.095931
6.5 58.5 -1.397415
6.5 59.5 -1.617616
6.5 60.5 -3.585384
6.5 61.5 -6.374592
6.5 62.5 -2.569866
6.5 63.5 -0.167692
7.5 -70.5 32767
7.5 3.5 -0.016248
7.5 4.5 -2.372223
7.5 5.5 -8.282922
7.5 6.5 -7.324785
7.5 7.5 -10.052454
7.5 8.5 -9.962472
7.5 9.5 -6.214299
7.5 10.5 -6.149968
7.5 11.5 -4.689683
7.5 12.5 -3.698832
7.5 13.5 -1.6674
7.5 14.5 -0.920286
7.5 15.5 -1.830841
7.5 16.5 -0.12177
7.5 17.5 -0.810894
7.5 18.5 -0.732248
7.5 19.5 -0.51852
7.5 20.5 -0.02106
7.5 24.5 -0.260652
7.5 25.5 -0.342461
7.5 26.5 -0.514672
7.5 27.5 -0.388188
7.5 28.5 -0.232815
7.5 29.5 -0.07854
7.5 33.5 -0.018619
7.5 34.5 -0.056494
7.5 35.5 -0.191556
7.5 36.5 -0.385191
7.5 37.5 -0.073304
7.5 43.5 -0.00793
7.5 44.5 1.612116
7.5 45.5 1.880032
7.5 46.5 1.01568
7.5 53.5 -0.898776
7.5 54.5 -0.001197
7.5 58.5 -1.189087
7.5 59.5 -1.479532
7.5 60.5 -3.055508
7.5 61.5 -5.38824
7.5 62.5 -5.485824
7.5 63.5 -0.72688
8.5 3.5 -0.141729
8.5 4.5 -2.128893
8.5 5.5 -6.96988
8.5 6.5 -8.338308
8.5 7.5 -8.853508
8.5 8.5 -8.077722
8.5 9.5 -5.766154
8.5 10.5 -5.329582
8.5 11.5 -4.078188
8.5 12.5 -3.187548
8.5 13.5 -1.406958
8.5 14.5 -1.086488
8.5 15.5 -1.9737
8.5 16.5 -0.430671
8.5 17.5 -2.675925
8.5 18.5 -0.5375
8.5 19.5 -0.140777
8.5 23.5 -0.05776
8.5 24.5 -0.378886
8.5 25.5 -0.54108
8.5 26.5 -0.549074
8.5 27.5 -0.56064
8.5 28.5 -0.466111
8.5 29.5 -0.236628
8.5 30.5 -0.076755
8.5 31.5 -0.0195
8.5 32.5 -0.039319
8.5 33.5 -0.130806
8.5 34.5 -0.220376
8.5 35.5 -0.743757
8.5 36.5 -1.413139
8.5 37.5 -0.040754
8.5 38.5 -0.30414
8.5 39.5 -0.58063
8.5 41.5 1.042176
8.5 42.5 -0.040517
8.5 43.5 -0.015606
8.5 44.5 1.984851
8.5 45.5 1.937682
8.5 46.5 1.27062
8.5 52.5 -0.298176
8.5 53.5 -1.1193
8.5 54.5 -0.827118
8.5 55.5 -1.972168
8.5 56.5 -1.773968
8.5 57.5 -0.251998
8.5 58.5 -0.447876
8.5 59.5 -0.52416
8.5 60.5 -1.219086
8.5 61.5 -2.403953
8.5 62.5 -3.23312
8.5 63.5 -0.40937
9.5 -0.5 1.218848
9.5 1.5 -0.035574
9.5 2.5 -0.592008
9.5 3.5 -2.08638
9.5 4.5 -4.899109
9.5 5.5 -6.576748
9.5 6.5 -7.9495
9.5 7.5 -8.137876
9.5 8.5 -7.637981
9.5 9.5 -5.62166
9.5 10.5 -4.118336
9.5 11.5 -3.312652
9.5 12.5 -2.580282
9.5 13.5 -1.2586
9.5 14.5 -0.9396
9.5 15.5 -1.414428
9.5 16.5 -0.645801
9.5 17.5 -1.628428
9.5 18.5 -0.388999
9.5 19.5 -0.16445
9.5 23.5 -0.116518
9.5 24.5 -0.402876
9.5 25.5 -0.590319
9.5 26.5 -0.630531
9.5 27.5 -0.751063
9.5 28.5 -0.691775
9.5 29.5 -0.551145
9.5 30.5 -0.31008
9.5 31.5 -0.162342
9.5 32.5 -0.126687
9.5 33.5 -0.293586
9.5 34.5 -0.450408
9.5 35.5 -1.22094
9.5 36.5 -2.249863
9.5 38.5 -0.534926
9.5 39.5 -0.433868
9.5 40.5 1.439001
9.5 41.5 1.373575
9.5 42.5 -0.06862
9.5 44.5 2.565646
9.5 45.5 2.03967
9.5 46.5 1.5903
9.5 52.5 -0.657984
9.5 53.5 -1.683
9.5 54.5 -1.786496
9.5 55.5 -2.01492
9.5 56.5 -1.347283
9.5 57.5 -0.125928
9.5 58.5 -0.103635
9.5 59.5 -0.156128
9.5 60.5 -0.47571
9.5 61.5 -1.063475
9.5 62.5 -1.782025
9.5 63.5 -0.837057
9.5 64.5 -0.037056
10.5 -15.5 -0.000292
10.5 -5.5 -0.010305
10.5 -4.5 -0.0399
10.5 -3.5 -0.008568
10.5 -1.5 1.734246
10.5 -0.5 2.70206
10.5 2.5 -1.255464
10.5 3.5 -4.04339
10.5 4.5 -7.16734
10.5 5.5 -7.865522
10.5 6.5 -7.642186
10.5 7.5 -7.462554
10.5 8.5 -7.671437
10.5 9.5 -5.301036
10.5 10.5 -2.917376
10.5 11.5 -2.412096
10.5 12.5 -2.032048
10.5 13.5 -0.953922
10.5 14.5 -0.59616
10.5 15.5 -0.718815
10.5 16.5 -0.523438
10.5 17.5 -0.606573
10.5 18.5 -0.365292
10.5 19.5 -0.19398
10.5 20.5 -0.02925
10.5 22.5 -0.02943
10.5 23.5 -0.16525
10.5 24.5 -0.379905
10.5 25.5 -0.59055
10.5 26.5 -0.726606
10.5 27.5 -0.82973
10.5 28.5 -0.905567
10.5 29.5 -0.983303
10.5 30.5 -0.801069
10.5 31.5 -0.595386
10.5 32.5 -0.41375
10.5 33.5 -0.498698
10.5 34.5 -0.523026
10.5 35.5 -1.543386
10.5 36.5 -1.809645
10.5 38.5 -0.2982
10.5 40.5 1.37376
10.5 43.5 2.35224
10.5 44.5 3.160155
10.5 45.5 2.308148
10.5 46.5 1.517958
10.5 51.5 -0.151985
10.5 52.5 -1.01154
10.5 53.5 -2.218698
10.5 54.5 -1.62692
10.5 55.5 -1.50012
10.5 56.5 -0.39039
10.5 58.5 -0.057834
10.5 59.5 -0.07018
10.5 60.5 -0.207306
10.5 61.5 -0.47936
10.5 62.5 -0.755527
10.5 63.5 -0.420515
10.5 64.5 -0.021344
10.5 65.5 -4.4e-05
10.5 78.5 -0.004055
10.5 79.5 -0.004452
11.5 -20.5 -0.001799
11.5 -19.5 -0.13272
11.5 -18.5 -0.391837
11.5 -17.5 -0.454846
11.5 -16.5 -0.212505
11.5 -15.5 -0.150049
11.5 -14.5 -0.010595
11.5 -12.5 -0.000223
11.5 -7.5 -0.000869
11.5 -6.5 -0.151329
11.5 -5.5 -0.366784
11.5 -4.5 -0.32671
11.5 -3.5 -0.158295
11.5 -2.5 1.025108
11.5 -1.5 2.095971
11.5 -0.5 3.694635
11.5 2.5 -1.58886
11.5 3.5 -4.92906
11.5 4.5 -7.244214
11.5 5.5 -9.168192
11.5 6.5 -7.467278
11.5 7.5 -6.663624
11.5 8.5 -7.199236
11.5 9.5 -4.51659
11.5 10.5 -2.066752
11.5 11.5 -1.721125
11.5 12.5 -1.55892
11.5 13.5 -0.674032
11.5 14.5 -0.345567
11.5 15.5 -0.276612
11.5 16.5 -0.44061
11.5 17.5 -0.364749
11.5 18.5 -0.308216
11.5 19.5 -0.161505
11.5 20.5 -0.113061
11.5 21.5 -0.05814
11.5 22.5 -0.115446
11.5 23.5 -0.217152
11.5 24.5 -0.354914
11.5 25.5 -0.497944
11.5 26.5 -0.61712
11.5 27.5 -0.687148
11.5 28.5 -0.975
11.5 29.5 -1.369062
11.5 30.5 -1.57397
11.5 31.5 -1.593302
11.5 32.5 -1.403904
11.5 33.5 -0.381186
11.5 34.5 -0.19866
11.5 35.5 -1.76845
11.5 36.5 -0.147569
11.5 37.5 -0.002796
11.5 40.5 -0.014668
11.5 42.5 2.13788
11.5 43.5 3.926076
11.5 44.5 3.06682
11.5 45.5 2.637664
11.5 46.5 1.055779
11.5 51.5 -0.376948
11.5 52.5 -1.373328
11.5 53.5 -2.384424
11.5 54.5 -0.401374
11.5 55.5 -0.926811
11.5 56.5 -0.11319
11.5 57.5 -0.16769
11.5 58.5 -0.166648
11.5 59.5 -0.051948
11.5 60.5 -0.07752
11.5 61.5 -0.162237
11.5 62.5 -0.05614
11.5 64.5 1.024604
11.5 78.5 -0.00507
11.5 79.5 -0.032116
11.5 80.5 -0.00388
12.5 -70.5 32767
12.5 -20.5 -0.011368
12.5 -19.5 -0.46648
12.5 -18.5 -1.78785
12.5 -17.5 -2.552112
12.5 -16.5 -1.727154
12.5 -15.5 -2.487708
12.5 -14.5 -1.809415
12.5 -13.5 -0.28652
12.5 -12.5 -0.000408
12.5 -6.5 -0.666204
12.5 -5.5 -1.749612
12.5 -4.5 -1.202542
12.5 -3.5 -0.38517
12.5 -1.5 2.108386
12.5 -0.5 5.7456
12.5 2.5 -1.334592
12.5 3.5 -4.334592
12.5 4.5 -5.59466
12.5 5.5 -6.43627
12.5 6.5 -6.2315
12.5 7.5 -5.994408
12.5 8.5 -5.722919
12.5 9.5 -3.474978
12.5 10.5 -2.067874
12.5 11.5 -1.642762
12.5 12.5 -0.820599
12.5 13.5 -0.580096
12.5 14.5 -0.477632
12.5 15.5 -0.190873
12.5 16.5 -0.81624
12.5 17.5 -0.252567
12.5 18.5 -0.382072
12.5 19.5 -0.246402
12.5 20.5 -0.345538
12.5 21.5 -0.182535
12.5 22.5 -0.140238
12.5 23.5 -0.216388
12.5 24.5 -0.305424
12.5 25.5 -0.221235
12.5 26.5 -0.21813
12.5 27.5 -0.359955
12.5 28.5 -0.591408
12.5 29.5 -1.468698
12.5 30.5 -2.445768
12.5 31.5 -3.196344
12.5 32.5 -4.698405
12.5 40.5 -0.101727
12.5 42.5 2.978475
12.5 43.5 3.925884
12.5 45.5 2.641896
12.5 46.5 1.233755
12.5 47.5 1.01824
12.5 48.5 1.273856
12.5 51.5 -0.562852
12.5 52.5 -1.621612
12.5 53.5 -2.244788
12.5 56.5 -1.16487
12.5 57.5 -0.994128
12.5 58.5 -0.254324
12.5 59.5 -0.01926
12.5 63.5 1.41799
12.5 64.5 2.578296
12.5 66.5 -0.000452
12.5 78.5 -0.000774
12.5 79.5 -0.095349
12.5 80.5 -0.014265
13.5 -23.5 1.067171
13.5 -22.5 1.8849
13.5 -19.5 -0.265866
13.5 -18.5 -1.7534
13.5 -17.5 -3.606912
13.5 -16.5 -2.211328
13.5 -15.5 -3.002355
13.5 -14.5 -5.456403
13.5 -13.5 -3.318042
13.5 -12.5 -0.532115
13.5 -9.5 1.688029
13.5 -8.5 1.922039
13.5 -6.5 -0.654849
13.5 -5.5 -5.045352
13.5 -4.5 -2.39727
13.5 -3.5 -0.357826
13.5 -1.5 2.304289
13.5 -0.5 2.939475
13.5 1.5 1.123031
13.5 2.5 -1.314304
13.5 3.5 -3.085383
13.5 4.5 -4.012921
13.5 5.5 -4.397256
13.5 6.5 -4.694085
13.5 7.5 -5.208166
13.5 8.5 -5.437076
13.5 9.5 -3.49095
13.5 10.5 -2.521028
13.5 11.5 -1.79037
13.5 12.5 -0.947584
13.5 13.5 -0.364598
13.5 14.5 -0.375003
13.5 15.5 -0.15351
13.5 16.5 -0.336555
13.5 17.5 -0.27264
13.5 18.5 -0.263538
13.5 19.5 -0.292105
13.5 20.5 -0.34827
13.5 21.5 -0.277977
13.5 22.5 -0.22663
13.5 23.5 -0.244409
13.5 24.5 -0.260164
13.5 25.5 -0.10605
13.5 27.5 -0.036594
13.5 28.5 -0.47817
13.5 29.5 -1.461743
13.5 30.5 -2.409
13.5 31.5 -2.691788
13.5 32.5 -8.73852
13.5 33.5 -0.294567
13.5 36.5 -0.785115
13.5 37.5 -0.831168
13.5 41.5 3.08206
13.5 42.5 3.520476
13.5 43.5 1.486848
13.5 45.5 2.91957
13.5 46.5 1.370511
13.5 47.5 1.351528
13.5 48.5 1.62432
13.5 51.5 -0.71331
13.5 52.5 -1.8382
13.5 53.5 -2.349848
13.5 55.5 -1.010274
13.5 56.5 -2.33624
13.5 57.5 -1.27366
13.5 58.5 -0.335724
13.5 63.5 1.481952
13.5 64.5 3.222156
13.5 65.5 3.028207
13.5 66.5 1.365924
13.5 77.5 -0.000309
13.5 78.5 -0.435392
13.5 79.5 -0.467744
13.5 80.5 -0.003813
14.5 -22.5 1.923025
14.5 -21.5 1.624664
14.5 -19.5 -0.114774
14.5 -18.5 -1.282975
14.5 -17.5 -2.78716
14.5 -16.5 -3.35673
14.5 -15.5 -3.102374
14.5 -14.5 -6.037857
14.5 -13.5 -4.150926
14.5 -12.5 -1.235377
14.5 -10.5 1.92953
14.5 -9.5 3.066101
14.5 -8.5 2.344945
14.5 -6.5 -0.348168
14.5 -5.5 -2.282273
14.5 -4.5 -2.307037
14.5 -3.5 -0.26918
14.5 -1.5 1.74346
14.5 -0.5 2.894703
14.5 2.5 -1.370952
14.5 3.5 -2.747286
14.5 4.5 -3.254945
14.5 5.5 -3.718806
14.5 6.5 -4.097528
14.5 7.5 -4.367616
14.5 8.5 -4.275095
14.5 9.5 -3.447003
14.5 10.5 -3.565485
14.5 11.5 -2.168243
14.5 12.5 -1.188618
14.5 13.5 -0.46397
14.5 14.5 -0.38133
14.5 15.5 -0.20202
14.5 16.5 -0.367253
14.5 17.5 -0.32175
14.5 18.5 -0.277179
14.5 19.5 -0.315
14.5 20.5 -0.32551
14.5 21.5 -0.34132
14.5 22.5 -0.305565
14.5 23.5 -0.23715
14.5 24.5 -0.19437
14.5 25.5 -0.07238
14.5 28.5 -0.25038
14.5 29.5 -1.2463
14.5 30.5 -2.233792
14.5 31.5 -2.719019
14.5 32.5 -8.999601
14.5 33.5 -0.16624
14.5 36.5 -0.741468
14.5 37.5 -0.655188
14.5 39.5 -0.031349
14.5 40.5 1.96755
14.5 41.5 4.485568
14.5 42.5 2.511873
14.5 44.5 1.7604
14.5 45.5 3.387325
14.5 46.5 1.971398
14.5 47.5 1.281957
14.5 48.5 1.776224
14.5 51.5 -0.79591
14.5 52.5 -2.121182
14.5 53.5 -2.536355
14.5 55.5 -1.063106
14.5 56.5 -2.36128
14.5 57.5 -1.3662
14.5 58.5 -0.408258
14.5 63.5 1.279872
14.5 64.5 2.678097
14.5 65.5 3.31325
14.5 66.5 2.06861
14.5 67.5 -0.0024
14.5 68.5 -0.000333
14.5 76.5 -0.00365
14.5 79.5 -0.166988
14.5 80.5 -0.000999
15.5 -70.5 32767
15.5 -23.5 1.034613
15.5 -22.5 1.69425
15.5 -21.5 1.651209
15.5 -18.5 -1.23848
15.5 -17.5 -1.944026
15.5 -16.5 -3.44448
15.5 -15.5 -2.727
15.5 -14.5 -4.34248
15.5 -13.5 -3.126942
15.5 -12.5 -1.155369
15.5 -11.5 -0.105702
15.5 -10.5 1.498176
15.5 -9.5 2.4586
15.5 -8.5 1.738044
15.5 -6.5 -0.087634
15.5 -5.5 -0.495924
15.5 -4.5 -0.85012
15.5 -2.5 1.133781
15.5 -1.5 1.417645
15.5 -0.5 1.63059
15.5 1.5 -0.157784
15.5 2.5 -1.22075
15.5 3.5 -2.54171
15.5 4.5 -2.72958
15.5 5.5 -3.20008
15.5 6.5 -3.922776
15.5 7.5 -4.199958
15.5 8.5 -4.211328
15.5 9.5 -3.994848
15.5 10.5 -4.276545
15.5 11.5 -2.52894
15.5 12.5 -1.435824
15.5 13.5 -0.64009
15.5 14.5 -0.426642
15.5 15.5 -0.27156
15.5 16.5 -0.515264
15.5 17.5 -0.34293
15.5 18.5 -0.33394
15.5 19.5 -0.278586
15.5 20.5 -0.334512
15.5 21.5 -0.47256
15.5 22.5 -0.381107
15.5 23.5 -0.201912
15.5 24.5 -0.13501
15.5 25.5 -0.052695
15.5 28.5 -0.1102
15.5 29.5 -0.767428
15.5 30.5 -1.492995
15.5 31.5 -2.30376
15.5 32.5 -4.677728
15.5 36.5 -0.360332
15.5 37.5 -0.23352
15.5 39.5 3.52253
15.5 40.5 4.325028
15.5 41.5 3.935317
15.5 42.5 1.012536
15.5 43.5 1.125006
15.5 44.5 4.151988
15.5 45.5 4.448808
15.5 46.5 3.273151
15.5 47.5 1.880865
15.5 48.5 1.86408
15.5 51.5 -0.809811
15.5 52.5 -2.055486
15.5 53.5 -2.449224
15.5 54.5 -0.009216
15.5 55.5 -0.5406
15.5 56.5 -1.513128
15.5 57.5 -1.223684
15.5 58.5 -0.490044
15.5 59.5 -0.00609
15.5 63.5 1.135456
15.5 64.5 1.856448
15.5 65.5 2.35545
15.5 66.5 1.948056
15.5 68.5 -0.475986
15.5 76.5 -0.00562
16.5 -24.5 1.01136
16.5 -23.5 1.630896
16.5 -22.5 1.791396
16.5 -21.5 1.364
16.5 -18.5 -1.129018
16.5 -17.5 -1.6786
16.5 -16.5 -2.63872
16.5 -15.5 -2.090298
16.5 -14.5 -2.734614
16.5 -13.5 -2.512244
16.5 -12.5 -1.602825
16.5 -11.5 -0.87375
16.5 -6.5 -0.008136
16.5 -5.5 -0.112032
16.5 -3.5 1.509856
16.5 -2.5 2.170728
16.5 -1.5 1.147392
16.5 1.5 -0.933408
16.5 2.5 -1.05024
16.5 3.5 -2.257279
16.5 4.5 -2.482014
16.5 5.5 -2.762262
16.5 6.5 -3.901812
16.5 7.5 -4.697336
16.5 8.5 -5.301341
16.5 9.5 -5.16789
16.5 10.5 -4.500756
16.5 11.5 -2.917404
16.5 12.5 -1.671285
16.5 13.5 -0.783624
16.5 14.5 -0.463359
16.5 15.5 -0.307096
16.5 16.5 -0.64156
16.5 17.5 -0.331854
16.5 18.5 -0.262899
16.5 19.5 -0.24123
16.5 20.5 -0.412643
16.5 21.5 -0.65196
16.5 22.5 -0.412528
16.5 23.5 -0.150488
16.5 24.5 -0.078867
16.5 25.5 -0.021071
16.5 28.5 -0.040896
16.5 29.5 -0.303616
16.5 30.5 -0.549939
16.5 31.5 -0.998876
16.5 32.5 -0.029796
16.5 38.5 1.776842
16.5 39.5 7.480655
16.5 40.5 5.754468
16.5 41.5 1.807407
16.5 42.5 -0.004016
16.5 43.5 3.275085
16.5 44.5 5.943966
16.5 45.5 5.923205
16.5 46.5 4.5549
16.5 47.5 3.214263
16.5 48.5 2.106368
16.5 51.5 -0.80199
16.5 52.5 -1.792479
16.5 53.5 -2.336978
16.5 54.5 -0.573447
16.5 55.5 -0.140448
16.5 56.5 -0.411348
16.5 57.5 -0.790956
16.5 58.5 -0.488427
16.5 59.5 -0.061478
16.5 63.5 1.11486
16.5 64.5 1.42557
16.5 65.5 1.338434
16.5 66.5 1.441333
16.5 68.5 -1.083285
16.5 76.5 -0.005922
16.5 79.5 -0.01664
16.5 80.5 -0.000576
17.5 -30.5 1.120106
17.5 -29.5 1.00062
17.5 -24.5 1.15893
17.5 -23.5 2.034747
17.5 -22.5 2.542806
17.5 -21.5 1.25836
17.5 -20.5 1.53786
17.5 -19.5 1.46802
17.5 -18.5 -0.436016
17.5 -17.5 -1.523784
17.5 -16.5 -3.459096
17.5 -15.5 -1.962675
17.5 -14.5 -1.518087
17.5 -13.5 -1.309368
17.5 -12.5 -1.701807
17.5 -11.5 -1.85871
17.5 -10.5 -0.713552
17.5 -9.5 -0.277704
17.5 -8.5 -0.23
17.5 -7.5 -0.342736
17.5 -6.5 -0.208884
17.5 -3.5 1.72304
17.5 -2.5 1.1856
17.5 -0.5 -0.09344
17.5 1.5 -2.332449
17.5 2.5 -2.121824
17.5 3.5 -1.672512
17.5 4.5 -2.758671
17.5 5.5 -2.770368
17.5 6.5 -3.710286
17.5 7.5 -5.11758
17.5 8.5 -5.778612
17.5 9.5 -6.270234
17.5 10.5 -5.01181
17.5 11.5 -3.721025
17.5 12.5 -2.016112
17.5 13.5 -1.129272
17.5 14.5 -0.6624
17.5 15.5 -0.459828
17.5 16.5 -0.734096
17.5 17.5 -0.365904
17.5 19.5 -0.384051
17.5 20.5 -0.502046
17.5 21.5 -0.5695
17.5 22.5 -0.271286
17.5 23.5 -0.09542
17.5 24.5 -0.02945
17.5 25.5 -0.003393
17.5 28.5 -0.006966
17.5 29.5 -0.337905
17.5 30.5 -0.235755
17.5 38.5 -0.1986
17.5 39.5 -0.253232
17.5 40.5 -0.192812
17.5 41.5 -0.06018
17.5 42.5 -0.009036
17.5 43.5 4.427975
17.5 44.5 6.254865
17.5 45.5 6.91978
17.5 46.5 3.648672
17.5 47.5 3.323865
17.5 48.5 2.85262
17.5 49.5 1.188075
17.5 51.5 -0.869258
17.5 52.5 -2.144241
17.5 53.5 -3.00014
17.5 54.5 -2.656092
17.5 55.5 -0.65937
17.5 58.5 -0.09477
17.5 59.5 -0.1008
17.5 63.5 1.065153
17.5 64.5 1.31394
17.5 65.5 1.087086
17.5 68.5 -1.13778
17.5 76.5 -0.004976
17.5 77.5 -0.011368
17.5 78.5 1.146148
17.5 79.5 -0.12075
17.5 80.5 -0.000423
18.5 -34.5 -0.480952
18.5 -33.5 -1.3082
18.5 -28.5 1.018601
18.5 -24.5 1.081428
18.5 -23.5 1.228598
18.5 -22.5 1.290141
