HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20030916.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 8.5 16.53106
1.5 9.5 17.733072
1.5 10.5 19.61542
1.5 11.5 20.587154
1.5 12.5 18.687284
1.5 13.5 9.040044
1.5 14.5 8.790447
1.5 15.5 6.795342
1.5 16.5 1.438288
1.5 17.5 2.618123
1.5 21.5 -0.060984
1.5 22.5 -0.07194
1.5 27.5 -0.143444
1.5 28.5 -0.3171
1.5 29.5 -0.416255
1.5 30.5 -0.628008
1.5 31.5 -0.683688
1.5 32.5 -0.919261
1.5 33.5 -1.791588
1.5 34.5 -4.411055
1.5 35.5 -6.380472
1.5 36.5 -4.24872
1.5 37.5 -0.011355
1.5 40.5 -0.856904
1.5 41.5 -3.634464
1.5 42.5 -6.86393
1.5 43.5 -9.572304
1.5 44.5 -11.927241
1.5 45.5 -11.395868
1.5 46.5 -10.228539
1.5 47.5 -10.631832
1.5 48.5 -10.048288
1.5 49.5 -11.600226
1.5 50.5 -1.576484
1.5 51.5 -0.61925
1.5 52.5 -3.607756
2.5 5.5 2.820355
2.5 6.5 11.52768
2.5 7.5 18.001296
2.5 8.5 18.412992
2.5 9.5 18.34143
2.5 10.5 18.7068
2.5 11.5 24.833919
2.5 12.5 19.019036
2.5 13.5 12.055158
2.5 14.5 14.119317
2.5 15.5 13.46224
2.5 16.5 -0.445178
2.5 17.5 2.904048
2.5 18.5 1.552372
2.5 20.5 1.241232
2.5 26.5 -0.022176
2.5 27.5 -0.194728
2.5 28.5 -0.337329
2.5 29.5 -0.58618
2.5 30.5 -0.891257
2.5 31.5 -0.734668
2.5 32.5 -0.610015
2.5 33.5 -0.986976
2.5 34.5 -3.420416
2.5 35.5 -4.918347
2.5 36.5 -5.028624
2.5 37.5 -0.014706
2.5 41.5 -0.482174
2.5 42.5 -5.860686
2.5 43.5 -11.064694
2.5 44.5 -12.143595
2.5 45.5 -10.8035
2.5 46.5 -10.316119
2.5 47.5 -10.519785
2.5 48.5 -11.607208
2.5 49.5 -8.18455
2.5 50.5 -7.758102
3.5 5.5 2.74877
3.5 6.5 10.384392
3.5 7.5 15.417941
3.5 8.5 17.391605
3.5 9.5 16.514729
3.5 10.5 15.278088
3.5 11.5 27.13902
3.5 12.5 18.265184
3.5 13.5 9.305128
3.5 14.5 9.359808
3.5 15.5 8.694081
3.5 24.5 -0.002022
3.5 25.5 -0.022339
3.5 26.5 -0.0728
3.5 27.5 -0.19936
3.5 28.5 -0.380443
3.5 29.5 -0.495765
3.5 30.5 -0.589967
3.5 31.5 -0.646906
3.5 32.5 -0.605172
3.5 33.5 -0.617472
3.5 34.5 -1.926032
3.5 35.5 -3.408486
3.5 36.5 -5.057183
3.5 41.5 -0.09393
3.5 42.5 -1.1968
3.5 43.5 -7.18175
3.5 44.5 -11.113232
3.5 45.5 -10.332712
3.5 46.5 -12.0576
3.5 47.5 -10.608125
3.5 48.5 -10.405836
3.5 49.5 -7.981743
3.5 50.5 -7.175238
3.5 51.5 -0.171088
4.5 5.5 5.40916
4.5 6.5 13.04532
4.5 7.5 16.1529
4.5 8.5 19.22964
4.5 9.5 21.682206
4.5 10.5 20.022686
4.5 11.5 22.74573
4.5 12.5 17.039136
4.5 13.5 8.418476
4.5 14.5 9.182586
4.5 15.5 7.675705
4.5 23.5 -0.01137
4.5 24.5 -0.082728
4.5 25.5 -0.086913
4.5 26.5 -0.100127
4.5 27.5 -0.2219
4.5 28.5 -0.32518
4.5 29.5 -0.412425
4.5 30.5 -0.524436
4.5 31.5 -0.520386
4.5 32.5 -0.54731
4.5 33.5 -0.514998
4.5 34.5 -1.093873
4.5 35.5 -2.7176
4.5 36.5 -5.608468
4.5 43.5 -5.84188
4.5 44.5 -11.304402
4.5 45.5 -11.89372
4.5 46.5 -12.406812
4.5 47.5 -10.76976
4.5 48.5 -10.286904
4.5 49.5 -7.973944
4.5 50.5 -6.886575
4.5 51.5 -4.2942
4.5 52.5 -0.754615
5.5 4.5 13.437987
5.5 5.5 34.496875
5.5 6.5 16.13455
5.5 7.5 16.667427
5.5 8.5 22.710045
5.5 9.5 26.914166
5.5 10.5 22.713587
5.5 11.5 18.66733
5.5 12.5 15.944721
5.5 13.5 8.267633
5.5 14.5 8.653088
5.5 15.5 6.786307
5.5 16.5 1.308201
5.5 17.5 1.025288
5.5 23.5 -0.058617
5.5 24.5 -0.205738
5.5 25.5 -0.139107
5.5 26.5 -0.137088
5.5 27.5 -0.25025
5.5 28.5 -0.243685
5.5 29.5 -0.317312
5.5 30.5 -0.395199
5.5 31.5 -0.37334
5.5 32.5 -0.46736
5.5 33.5 -0.601524
5.5 34.5 -0.84196
5.5 35.5 -2.95947
5.5 36.5 -6.179058
5.5 42.5 -1.057689
5.5 43.5 -6.450054
5.5 44.5 -12.628892
5.5 45.5 -14.007732
5.5 46.5 -11.516175
5.5 47.5 -10.635723
5.5 48.5 -10.113957
5.5 49.5 -8.112375
5.5 50.5 -6.646726
5.5 51.5 -7.055152
5.5 52.5 -2.804676
5.5 58.5 -2.90649
5.5 59.5 -6.661305
5.5 60.5 -7.718496
5.5 61.5 -7.463628
5.5 62.5 -1.086236
6.5 4.5 26.54158
6.5 5.5 64.07726
6.5 6.5 17.683528
6.5 7.5 18.02536
6.5 8.5 26.337123
6.5 9.5 27.400031
6.5 10.5 21.600492
6.5 11.5 17.923014
6.5 12.5 15.600195
6.5 13.5 8.222776
6.5 14.5 6.32016
6.5 15.5 5.62254
6.5 16.5 1.379262
6.5 17.5 1.03603
6.5 23.5 -0.118038
6.5 24.5 -0.278256
6.5 25.5 -0.124845
6.5 26.5 -0.187938
6.5 27.5 -0.224224
6.5 28.5 -0.170955
6.5 29.5 -0.221704
6.5 30.5 -0.220837
6.5 31.5 -0.246224
6.5 32.5 -0.424872
6.5 33.5 -0.729092
6.5 34.5 -0.95996
6.5 35.5 -3.787825
6.5 36.5 -6.8355
6.5 37.5 -0.147
6.5 42.5 -2.28865
6.5 43.5 -6.356896
6.5 44.5 -13.251322
6.5 45.5 -15.430668
6.5 46.5 -11.104886
6.5 47.5 -10.414533
6.5 48.5 -9.662814
6.5 49.5 -8.525094
6.5 50.5 -7.102272
6.5 51.5 -7.1808
6.5 52.5 -5.332717
6.5 53.5 -0.99807
6.5 58.5 -8.076585
6.5 59.5 -18.501483
6.5 60.5 -21.319848
6.5 61.5 -21.000168
6.5 62.5 -5.652972
6.5 63.5 -0.264258
7.5 -70.5 32767
7.5 4.5 6.103405
7.5 5.5 20.354622
7.5 6.5 18.15944
7.5 7.5 26.430178
7.5 8.5 28.820748
7.5 9.5 20.139392
7.5 10.5 22.380784
7.5 11.5 19.104702
7.5 12.5 16.821716
7.5 13.5 8.3118
7.5 14.5 4.612392
7.5 15.5 7.347741
7.5 23.5 -0.101618
7.5 24.5 -0.185832
7.5 25.5 -0.138575
7.5 26.5 -0.145312
7.5 27.5 -0.103885
7.5 28.5 -0.111303
7.5 29.5 -0.14124
7.5 30.5 -0.181101
7.5 31.5 -0.178095
7.5 32.5 -0.413875
7.5 33.5 -0.702759
7.5 34.5 -1.149112
7.5 35.5 -4.092162
7.5 36.5 -7.024428
7.5 37.5 -0.851224
7.5 44.5 -8.810472
7.5 45.5 -14.849506
7.5 46.5 -14.811264
7.5 47.5 -10.848304
7.5 48.5 -9.653376
7.5 49.5 -9.599608
7.5 50.5 -9.651154
7.5 51.5 -6.433893
7.5 52.5 -6.638814
7.5 53.5 -4.767822
7.5 54.5 -0.00228
7.5 58.5 -7.700573
7.5 59.5 -19.437264
7.5 60.5 -22.826832
7.5 61.5 -23.81376
7.5 62.5 -17.705116
7.5 63.5 -1.93992
8.5 -1.5 -0.777828
8.5 -0.5 -0.504896
8.5 4.5 5.723523
8.5 5.5 17.785256
8.5 6.5 21.43558
8.5 7.5 24.17062
8.5 8.5 24.441096
8.5 9.5 19.921027
8.5 10.5 21.40044
8.5 11.5 19.153116
8.5 12.5 17.257545
8.5 13.5 8.175684
8.5 14.5 5.640032
8.5 15.5 6.8748
8.5 17.5 1.88589
8.5 22.5 -0.053098
8.5 23.5 -0.133209
8.5 24.5 -0.19061
8.5 25.5 -0.1377
8.5 26.5 -0.071936
8.5 27.5 -0.04768
8.5 28.5 -0.084643
8.5 29.5 -0.171234
8.5 30.5 -0.260967
8.5 31.5 -0.24674
8.5 32.5 -0.315126
8.5 33.5 -0.635271
8.5 34.5 -0.998452
8.5 35.5 -4.047799
8.5 36.5 -9.486841
8.5 37.5 -0.294366
8.5 38.5 -2.36763
8.5 39.5 -8.844306
8.5 40.5 -13.23441
8.5 41.5 -6.155904
8.5 44.5 -10.136799
8.5 45.5 -13.517259
8.5 46.5 -14.701284
8.5 47.5 -10.979824
8.5 48.5 -6.584361
8.5 49.5 -9.347155
8.5 50.5 -8.195935
8.5 51.5 -6.503543
8.5 52.5 -6.350217
8.5 53.5 -4.0651
8.5 54.5 -1.344428
8.5 55.5 -2.151456
8.5 56.5 -2.0557
8.5 57.5 -0.566588
8.5 58.5 -3.303612
8.5 59.5 -8.515584
8.5 60.5 -12.088494
8.5 61.5 -14.86519
8.5 62.5 -15.956182
8.5 63.5 -1.91619
9.5 -2.5 -2.743135
9.5 -1.5 -4.651344
9.5 -0.5 -4.166912
9.5 2.5 2.323152
9.5 3.5 6.233536
9.5 4.5 12.942909
9.5 5.5 16.689584
9.5 6.5 20.657
9.5 7.5 22.849948
9.5 8.5 24.23122
9.5 9.5 20.92574
9.5 10.5 18.6022
9.5 11.5 18.597194
9.5 12.5 17.732204
9.5 13.5 9.255484
9.5 14.5 5.464992
9.5 15.5 4.731243
9.5 16.5 1.015638
9.5 19.5 -0.054395
9.5 20.5 -0.037001
9.5 21.5 -0.055372
9.5 22.5 -0.082333
9.5 23.5 -0.113538
9.5 24.5 -0.12141
9.5 25.5 -0.058101
9.5 28.5 -0.00469
9.5 29.5 -0.185136
9.5 30.5 -0.388892
9.5 31.5 -0.406638
9.5 32.5 -0.291764
9.5 33.5 -0.51861
9.5 34.5 -0.795108
9.5 35.5 -2.803878
9.5 36.5 -7.580958
9.5 38.5 -4.275386
9.5 39.5 -13.938696
9.5 40.5 -17.027325
9.5 41.5 -7.562065
9.5 43.5 -3.323824
9.5 44.5 -12.098794
9.5 45.5 -12.460851
9.5 46.5 -14.61915
9.5 47.5 -10.559714
9.5 48.5 -6.727683
9.5 49.5 -9.54618
9.5 50.5 -8.22284
9.5 51.5 -6.954961
9.5 52.5 -6.114688
9.5 53.5 -4.7745
9.5 54.5 -2.601408
9.5 55.5 -2.143458
9.5 56.5 -1.647222
9.5 57.5 -0.314979
9.5 58.5 -0.881391
9.5 59.5 -3.391024
9.5 60.5 -6.81694
9.5 61.5 -9.942975
9.5 62.5 -14.82525
9.5 63.5 -8.002397
9.5 64.5 -0.44112
10.5 -5.5 -0.082515
10.5 -4.5 -0.4467
10.5 -3.5 -2.557752
10.5 -2.5 -6.193152
10.5 -1.5 -6.749118
10.5 -0.5 -5.82997
10.5 1.5 1.20428
10.5 2.5 5.141988
10.5 3.5 11.64852
10.5 4.5 18.307944
10.5 5.5 19.731355
10.5 6.5 20.161863
10.5 7.5 21.799536
10.5 8.5 25.84231
10.5 9.5 21.402108
10.5 10.5 14.767872
10.5 11.5 16.082816
10.5 12.5 17.920266
10.5 13.5 9.184486
10.5 14.5 4.032912
10.5 15.5 2.459022
10.5 19.5 -0.0954
10.5 20.5 -0.06345
10.5 21.5 -0.052904
10.5 22.5 -0.078262
10.5 23.5 -0.07425
10.5 24.5 -0.03762
10.5 29.5 -0.152168
10.5 30.5 -0.505993
10.5 31.5 -0.618915
10.5 32.5 -0.371382
10.5 33.5 -0.326269
10.5 34.5 -0.358765
10.5 35.5 -1.633203
10.5 36.5 -3.497565
10.5 38.5 -3.217578
10.5 39.5 -9.926265
10.5 40.5 -10.549332
10.5 41.5 -4.351246
10.5 42.5 -2.6924
10.5 43.5 -9.247788
10.5 44.5 -13.692177
10.5 45.5 -12.365968
10.5 46.5 -11.296974
10.5 47.5 -9.335665
10.5 48.5 -8.158537
10.5 49.5 -9.68662
10.5 50.5 -8.54887
10.5 51.5 -7.28183
10.5 52.5 -6.229034
10.5 53.5 -5.321943
10.5 54.5 -2.20631
10.5 55.5 -1.59246
10.5 56.5 -0.506961
10.5 58.5 -0.567567
10.5 59.5 -2.28868
10.5 60.5 -4.995237
10.5 61.5 -7.934906
10.5 62.5 -13.604408
10.5 63.5 -15.143966
10.5 64.5 -7.385024
10.5 65.5 -0.00531
10.5 78.5 -0.009765
10.5 79.5 -0.007047
11.5 -19.5 -1.382184
11.5 -18.5 -2.468724
11.5 -17.5 -3.356175
11.5 -16.5 -2.763936
11.5 -15.5 -5.483835
11.5 -14.5 -5.80769
11.5 -13.5 -1.886976
11.5 -9.5 -0.040548
11.5 -8.5 -0.084773
11.5 -7.5 -0.071313
11.5 -6.5 -1.451313
11.5 -5.5 -2.417536
11.5 -4.5 -2.61997
11.5 -3.5 -6.486435
11.5 -2.5 -7.858374
11.5 -1.5 -6.354671
11.5 -0.5 -5.85747
11.5 1.5 2.05672
11.5 2.5 6.881784
11.5 3.5 14.00202
11.5 4.5 18.390405
11.5 5.5 23.4432
11.5 6.5 20.649958
11.5 7.5 20.842022
11.5 8.5 26.234846
11.5 9.5 19.75911
11.5 10.5 11.36576
11.5 11.5 12.695375
11.5 12.5 15.88224
11.5 13.5 7.66466
11.5 14.5 2.572893
11.5 18.5 -0.009204
11.5 19.5 -0.08325
11.5 20.5 -0.117298
11.5 21.5 -0.068238
11.5 22.5 -0.065391
11.5 23.5 -0.02574
11.5 29.5 -0.063852
11.5 30.5 -0.511908
11.5 31.5 -0.712793
11.5 32.5 -0.387072
11.5 33.5 -0.042822
11.5 34.5 -0.03168
11.5 35.5 -0.815365
11.5 36.5 -0.178536
11.5 37.5 -0.009684
11.5 41.5 -0.06606
11.5 42.5 -7.935502
11.5 43.5 -14.428491
11.5 44.5 -12.22244
11.5 45.5 -12.495544
11.5 46.5 -6.516252
11.5 47.5 -7.83648
11.5 48.5 -10.045
11.5 49.5 -9.698535
11.5 50.5 -8.632981
11.5 51.5 -7.325444
11.5 52.5 -6.547992
11.5 53.5 -5.116608
11.5 54.5 -0.524392
11.5 55.5 -1.003131
11.5 56.5 -0.15708
11.5 57.5 -0.507785
11.5 58.5 -1.86916
11.5 59.5 -3.029832
11.5 60.5 -4.723248
11.5 61.5 -7.58425
11.5 62.5 -12.16233
11.5 63.5 -19.728543
11.5 64.5 -20.42844
11.5 65.5 -2.194171
11.5 78.5 -0.02109
11.5 79.5 -0.067284
11.5 80.5 -0.00534
12.5 -70.5 32767
12.5 -19.5 -7.3372
12.5 -18.5 -13.073925
12.5 -17.5 -17.619696
12.5 -16.5 -14.531847
12.5 -15.5 -28.484984
12.5 -14.5 -30.064953
12.5 -13.5 -9.668948
12.5 -10.5 -0.008379
12.5 -9.5 -0.210886
12.5 -8.5 -0.425113
12.5 -7.5 -0.372462
12.5 -6.5 -7.596204
12.5 -5.5 -11.409792
12.5 -4.5 -8.3754
12.5 -3.5 -8.51481
12.5 -2.5 -6.474424
12.5 -1.5 -5.561724
12.5 -0.5 -7.41888
12.5 1.5 3.29574
12.5 2.5 6.321438
12.5 3.5 12.770048
12.5 4.5 14.90911
12.5 5.5 17.70273
12.5 6.5 18.942627
12.5 7.5 20.781305
12.5 8.5 22.902755
12.5 9.5 16.293108
12.5 10.5 11.788082
12.5 11.5 12.08999
12.5 12.5 8.039252
12.5 13.5 6.2304
12.5 14.5 3.385312
12.5 16.5 1.1856
12.5 18.5 -0.038969
12.5 19.5 -0.119574
12.5 20.5 -0.215912
12.5 21.5 -0.08471
12.5 22.5 -0.02205
12.5 30.5 -0.285822
12.5 31.5 -0.337758
12.5 33.5 -0.00182
12.5 41.5 -1.441903
12.5 42.5 -10.095255
12.5 43.5 -13.427328
12.5 44.5 -3.414257
12.5 45.5 -11.191608
12.5 46.5 -6.484594
12.5 47.5 -7.09632
12.5 48.5 -12.428804
12.5 49.5 -10.011693
12.5 50.5 -8.504602
12.5 51.5 -7.228736
12.5 52.5 -6.554316
12.5 53.5 -4.506138
12.5 56.5 -1.732212
12.5 57.5 -3.251776
12.5 58.5 -3.149104
12.5 59.5 -2.995572
12.5 60.5 -4.47419
12.5 61.5 -7.594048
12.5 62.5 -11.695904
12.5 63.5 -20.796181
12.5 64.5 -30.159388
12.5 65.5 -11.515956
12.5 78.5 -0.006483
12.5 79.5 -0.263181
12.5 80.5 -0.023247
13.5 -24.5 -0.7904
13.5 -23.5 -2.984474
13.5 -22.5 -5.340756
13.5 -21.5 -4.00488
13.5 -20.5 -5.264994
13.5 -19.5 -7.768386
13.5 -18.5 -15.73
13.5 -17.5 -25.345344
13.5 -16.5 -15.237376
13.5 -15.5 -22.263205
13.5 -14.5 -47.742294
13.5 -13.5 -43.264326
13.5 -12.5 -34.340299
13.5 -11.5 -4.241685
13.5 -10.5 -4.77225
13.5 -9.5 -9.85124
13.5 -8.5 -14.32048
13.5 -7.5 -11.255132
13.5 -6.5 -11.101896
13.5 -5.5 -38.655591
13.5 -4.5 -17.622858
13.5 -3.5 -6.79618
13.5 -2.5 -4.99685
13.5 -1.5 -5.839188
13.5 -0.5 -3.424575
13.5 1.5 5.304867
13.5 2.5 6.879424
13.5 3.5 9.998163
13.5 4.5 12.000582
13.5 5.5 13.846458
13.5 6.5 16.443522
13.5 7.5 20.504211
13.5 8.5 23.88942
13.5 9.5 17.1865
13.5 10.5 14.347156
13.5 11.5 12.38382
13.5 12.5 8.084032
13.5 13.5 3.207477
13.5 14.5 2.223702
13.5 18.5 -0.052074
13.5 19.5 -0.129955
13.5 20.5 -0.143538
13.5 21.5 -0.058373
13.5 26.5 -0.07076
13.5 32.5 2.514848
13.5 36.5 -0.477639
13.5 37.5 -2.970864
13.5 38.5 -1.297377
13.5 40.5 -2.58405
13.5 41.5 -9.45788
13.5 42.5 -10.877112
13.5 43.5 -4.728196
13.5 44.5 -0.562836
13.5 45.5 -11.185662
13.5 46.5 -6.282792
13.5 47.5 -7.888353
13.5 48.5 -12.99456
13.5 49.5 -9.4675
13.5 50.5 -8.81122
13.5 51.5 -7.15728
13.5 52.5 -6.693876
13.5 53.5 -4.581712
13.5 55.5 -1.201473
13.5 56.5 -3.72552
13.5 57.5 -4.414861
13.5 58.5 -4.345576
13.5 59.5 -3.758976
13.5 60.5 -4.792424
13.5 61.5 -6.87482
13.5 62.5 -8.588252
13.5 63.5 -15.360288
13.5 64.5 -29.694672
13.5 65.5 -33.544771
13.5 66.5 -27.609246
13.5 77.5 -0.006234
13.5 78.5 -14.333921
13.5 79.5 -1.694256
13.5 80.5 -0.007287
14.5 -28.5 -0.349482
14.5 -27.5 -1.169688
14.5 -26.5 -0.30104
14.5 -25.5 -0.185136
14.5 -24.5 -0.5544
14.5 -23.5 -2.459442
14.5 -22.5 -5.890131
14.5 -21.5 -7.061542
14.5 -20.5 -8.70375
14.5 -19.5 -12.708612
14.5 -18.5 -15.01975
14.5 -17.5 -21.38632
14.5 -16.5 -21.834306
14.5 -15.5 -19.167522
14.5 -14.5 -39.688173
14.5 -13.5 -35.358687
14.5 -12.5 -23.387403
14.5 -11.5 -11.121509
14.5 -10.5 -16.24793
14.5 -9.5 -19.372439
14.5 -8.5 -17.816575
14.5 -7.5 -14.615496
14.5 -6.5 -12.03102
14.5 -5.5 -25.040519
14.5 -4.5 -22.664863
14.5 -3.5 -7.28678
14.5 -2.5 -3.477627
14.5 -1.5 -4.717082
14.5 -0.5 -3.46179
14.5 1.5 4.142656
14.5 2.5 7.44876
14.5 3.5 10.22656
14.5 4.5 11.619565
14.5 5.5 14.150339
14.5 6.5 17.018
14.5 7.5 19.496928
14.5 8.5 20.190445
14.5 9.5 17.40466
14.5 10.5 20.028855
14.5 11.5 14.228063
14.5 12.5 9.069068
14.5 13.5 3.39802
14.5 14.5 1.825938
14.5 18.5 -0.076983
14.5 19.5 -0.12555
14.5 20.5 -0.09073
14.5 21.5 -0.023108
14.5 26.5 -0.104441
14.5 27.5 -0.03819
14.5 32.5 3.620643
14.5 36.5 -0.36036
14.5 37.5 -2.480794
14.5 38.5 -0.6968
14.5 40.5 -5.219175
14.5 41.5 -12.19056
14.5 42.5 -7.10892
14.5 43.5 -1.0212
14.5 44.5 -5.559441
14.5 45.5 -11.855143
14.5 46.5 -8.040593
14.5 47.5 -6.470668
14.5 48.5 -12.137137
14.5 49.5 -9.6387
14.5 50.5 -9.195648
14.5 51.5 -6.873972
14.5 52.5 -7.299102
14.5 53.5 -4.966035
14.5 55.5 -1.353044
14.5 56.5 -4.026208
14.5 57.5 -4.90314
14.5 58.5 -5.146748
14.5 59.5 -4.610264
14.5 60.5 -5.145603
14.5 61.5 -5.903016
14.5 62.5 -6.577158
14.5 63.5 -11.133056
14.5 64.5 -21.830703
14.5 65.5 -32.86425
14.5 66.5 -34.90491
14.5 68.5 -0.006904
14.5 76.5 -0.01091
14.5 77.5 -12.020008
14.5 78.5 -10.220392
14.5 79.5 -0.78515
14.5 80.5 -0.002211
15.5 -70.5 32767
15.5 -29.5 -0.126243
15.5 -28.5 -0.812364
15.5 -27.5 -1.50179
15.5 -26.5 -0.753304
15.5 -25.5 -0.851174
15.5 -24.5 -1.616408
15.5 -23.5 -3.223857
15.5 -22.5 -5.639625
15.5 -21.5 -7.544517
15.5 -20.5 -8.63059
15.5 -19.5 -14.380872
15.5 -18.5 -20.07872
15.5 -17.5 -17.022775
15.5 -16.5 -22.9356
15.5 -15.5 -15.96915
15.5 -14.5 -25.35036
15.5 -13.5 -21.588798
15.5 -12.5 -13.161824
15.5 -11.5 -15.44052
15.5 -10.5 -20.487924
15.5 -9.5 -21.28
15.5 -8.5 -16.933224
15.5 -7.5 -15.06726
15.5 -6.5 -12.6356
15.5 -5.5 -10.485124
15.5 -4.5 -16.960696
15.5 -3.5 -17.985219
15.5 -2.5 -9.537099
15.5 -1.5 -4.589941
15.5 -0.5 -2.43756
15.5 1.5 3.22344
15.5 2.5 6.0059
15.5 3.5 10.82428
15.5 4.5 11.98965
15.5 5.5 15.02904
15.5 6.5 19.151704
15.5 7.5 20.560311
15.5 8.5 20.638464
15.5 9.5 20.340672
15.5 10.5 24.014445
15.5 11.5 16.544415
15.5 12.5 10.647936
15.5 13.5 4.213485
15.5 14.5 1.683652
15.5 18.5 -0.100064
15.5 19.5 -0.092043
15.5 20.5 -0.056964
15.5 26.5 -0.071694
15.5 27.5 -0.047151
15.5 32.5 2.0276
15.5 36.5 -0.14756
15.5 37.5 -0.90072
15.5 38.5 -3.083528
15.5 39.5 -8.60489
15.5 40.5 -10.126852
15.5 41.5 -9.682968
15.5 42.5 -2.646714
15.5 43.5 -3.108462
15.5 44.5 -12.226284
15.5 45.5 -14.342496
15.5 46.5 -12.059712
15.5 47.5 -8.41134
15.5 48.5 -11.18772
15.5 49.5 -9.5304
15.5 50.5 -9.089905
15.5 51.5 -6.430971
15.5 52.5 -6.959593
15.5 53.5 -4.953579
15.5 54.5 -0.013632
15.5 55.5 -0.742815
15.5 56.5 -2.73831
15.5 57.5 -4.426444
15.5 58.5 -5.62035
15.5 59.5 -5.62919
15.5 60.5 -5.575416
15.5 61.5 -5.712646
15.5 62.5 -6.377448
15.5 63.5 -9.07488
15.5 64.5 -14.314608
15.5 65.5 -22.265322
15.5 66.5 -30.501966
15.5 67.5 -16.178684
15.5 68.5 -12.626581
15.5 76.5 -0.0201
15.5 77.5 -11.533304
15.5 78.5 -2.760202
16.5 -31.5 -0.067022
16.5 -30.5 -0.979023
16.5 -29.5 -0.785475
16.5 -28.5 -1.21072
16.5 -27.5 -1.085588
16.5 -26.5 -1.305708
16.5 -25.5 -1.769394
16.5 -24.5 -3.462928
16.5 -23.5 -5.294842
16.5 -22.5 -6.20994
16.5 -21.5 -6.21
16.5 -20.5 -7.461729
16.5 -19.5 -14.89357
16.5 -18.5 -27.465374
16.5 -17.5 -16.973698
16.5 -16.5 -18.56224
16.5 -15.5 -12.319476
16.5 -14.5 -15.45404
16.5 -13.5 -15.799714
16.5 -12.5 -14.00262
16.5 -11.5 -17.441448
16.5 -10.5 -17.82333
16.5 -9.5 -17.526452
16.5 -8.5 -15.733709
16.5 -7.5 -15.743112
16.5 -6.5 -13.309479
16.5 -5.5 -9.686878
16.5 -4.5 -7.17647
16.5 -3.5 -29.152586
16.5 -2.5 -16.560474
16.5 -1.5 -4.991616
16.5 -0.5 -1.174376
16.5 1.5 3.66912
16.5 2.5 4.20096
16.5 3.5 10.240126
16.5 4.5 12.92022
16.5 5.5 15.406434
16.5 6.5 21.246012
16.5 7.5 23.990288
16.5 8.5 26.150794
16.5 9.5 26.40456
16.5 10.5 25.885215
16.5 11.5 20.104482
16.5 12.5 12.987975
16.5 13.5 4.900186
16.5 14.5 1.537554
16.5 18.5 -0.063315
16.5 19.5 -0.0527
16.5 20.5 -0.019734
16.5 26.5 -0.04439
16.5 27.5 -0.057152
16.5 38.5 -5.743225
16.5 39.5 -16.255967
