HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20110916.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 7.5 25.888726
1.5 8.5 24.328376
1.5 9.5 21.84594
1.5 10.5 20.883366
1.5 11.5 19.816748
1.5 12.5 16.934988
1.5 13.5 7.866368
1.5 14.5 7.271597
1.5 15.5 5.151186
1.5 17.5 1.58154
1.5 21.5 -0.054329
1.5 23.5 -0.040669
1.5 24.5 -0.185185
1.5 25.5 -0.042636
1.5 26.5 -0.254345
1.5 27.5 -0.53956
1.5 28.5 -0.5061
1.5 29.5 -0.409885
1.5 30.5 -0.458128
1.5 31.5 -0.427976
1.5 32.5 -0.55104
1.5 33.5 -1.081596
1.5 34.5 -2.708365
1.5 35.5 -4.023492
1.5 36.5 -2.874312
1.5 37.5 -0.00897
1.5 40.5 -0.885856
1.5 41.5 -3.361648
1.5 42.5 -6.0799
1.5 43.5 -8.864674
1.5 44.5 -12.14644
1.5 45.5 -12.804792
1.5 46.5 -12.269792
1.5 47.5 -12.913656
1.5 48.5 -11.725696
1.5 49.5 -12.523104
1.5 50.5 -1.539564
1.5 51.5 -0.533875
1.5 52.5 -2.584144
2.5 5.5 4.32525
2.5 6.5 18.95052
2.5 7.5 28.07352
2.5 8.5 25.616448
2.5 9.5 22.42784
2.5 10.5 20.431808
2.5 11.5 24.985752
2.5 12.5 18.154316
2.5 13.5 11.083437
2.5 14.5 12.422382
2.5 15.5 11.0528
2.5 16.5 -0.333248
2.5 17.5 2.023236
2.5 18.5 1.102579
2.5 20.5 1.069746
2.5 22.5 -0.005934
2.5 23.5 -0.187124
2.5 24.5 -0.525784
2.5 25.5 -0.413665
2.5 26.5 -0.404096
2.5 27.5 -0.609232
2.5 28.5 -0.553113
2.5 29.5 -0.651105
2.5 30.5 -0.772114
2.5 31.5 -0.555529
2.5 32.5 -0.436247
2.5 33.5 -0.691956
2.5 34.5 -2.362944
2.5 35.5 -3.370224
2.5 36.5 -3.534588
2.5 37.5 -0.011334
2.5 41.5 -0.394548
2.5 42.5 -4.728864
2.5 43.5 -9.587518
2.5 44.5 -11.715777
2.5 45.5 -11.51495
2.5 46.5 -11.712448
2.5 47.5 -12.110037
2.5 48.5 -12.918418
2.5 49.5 -8.50158
2.5 50.5 -7.349496
3.5 5.5 3.45743
3.5 6.5 14.454156
3.5 7.5 21.438291
3.5 8.5 22.732915
3.5 9.5 19.79082
3.5 10.5 16.828826
3.5 11.5 27.97897
3.5 12.5 17.9872
3.5 13.5 8.861552
3.5 14.5 8.617408
3.5 15.5 7.665516
3.5 21.5 -0.006228
3.5 22.5 -0.160749
3.5 23.5 -0.2445
3.5 24.5 -0.293527
3.5 25.5 -0.241713
3.5 26.5 -0.31584
3.5 27.5 -0.486652
3.5 28.5 -0.628728
3.5 29.5 -0.619965
3.5 30.5 -0.606139
3.5 31.5 -0.589638
3.5 32.5 -0.516594
3.5 33.5 -0.503505
3.5 34.5 -1.493288
3.5 35.5 -2.510485
3.5 36.5 -3.623677
3.5 41.5 -0.06834
3.5 42.5 -0.895424
3.5 43.5 -5.912766
3.5 44.5 -10.255136
3.5 45.5 -10.498754
3.5 46.5 -12.99456
3.5 47.5 -11.584375
3.5 48.5 -11.029872
3.5 49.5 -7.944574
3.5 50.5 -6.54675
3.5 51.5 -0.138652
4.5 5.5 5.961458
4.5 6.5 16.05852
4.5 7.5 20.46655
4.5 8.5 23.71802
4.5 9.5 25.254502
4.5 10.5 21.860164
4.5 11.5 23.45862
4.5 12.5 16.817232
4.5 13.5 8.033859
4.5 14.5 8.522955
4.5 15.5 6.978322
4.5 21.5 -0.184888
4.5 22.5 -0.239217
4.5 23.5 -0.318739
4.5 24.5 -0.325933
4.5 25.5 -0.223938
4.5 26.5 -0.220993
4.5 27.5 -0.43925
4.5 28.5 -0.5538
4.5 29.5 -0.591825
4.5 30.5 -0.649165
4.5 31.5 -0.579984
4.5 32.5 -0.566775
4.5 33.5 -0.496672
4.5 34.5 -0.96571
4.5 35.5 -2.1672
4.5 36.5 -4.077528
4.5 43.5 -4.629944
4.5 44.5 -10.05384
4.5 45.5 -11.575294
4.5 46.5 -12.726771
4.5 47.5 -11.166336
4.5 48.5 -10.366524
4.5 49.5 -7.566759
4.5 50.5 -5.996178
4.5 51.5 -3.30905
4.5 52.5 -0.47545
4.5 59.5 -0.0013
4.5 60.5 -0.005499
4.5 61.5 -0.01308
4.5 62.5 -0.003513
5.5 4.5 11.71137
5.5 5.5 35.915625
5.5 6.5 18.51617
5.5 7.5 19.82524
5.5 8.5 26.697531
5.5 9.5 30.322365
5.5 10.5 24.21172
5.5 11.5 18.84573
5.5 12.5 15.356161
5.5 13.5 7.654466
5.5 14.5 7.770784
5.5 15.5 6.024332
5.5 16.5 1.202772
5.5 17.5 1.052128
5.5 21.5 -0.301462
5.5 22.5 -0.287595
5.5 23.5 -0.444888
5.5 24.5 -0.451984
5.5 25.5 -0.216003
5.5 26.5 -0.219436
5.5 27.5 -0.46046
5.5 28.5 -0.458965
5.5 29.5 -0.545824
5.5 30.5 -0.604422
5.5 31.5 -0.5192
5.5 32.5 -0.60168
5.5 33.5 -0.706608
5.5 34.5 -0.87203
5.5 35.5 -2.622843
5.5 36.5 -4.62026
5.5 42.5 -0.709363
5.5 43.5 -4.964544
5.5 44.5 -10.890108
5.5 45.5 -13.111096
5.5 46.5 -11.276334
5.5 47.5 -10.479333
5.5 48.5 -9.667917
5.5 49.5 -7.29225
5.5 50.5 -5.457608
5.5 51.5 -5.074368
5.5 52.5 -1.617204
5.5 57.5 -0.002682
5.5 58.5 1.85148
5.5 59.5 3.435831
5.5 60.5 4.341654
5.5 61.5 5.691492
5.5 62.5 1.293117
5.5 63.5 -0.045108
6.5 4.5 24.061239
6.5 5.5 66.45444
6.5 6.5 19.738956
6.5 7.5 20.647124
6.5 8.5 29.771282
6.5 9.5 29.751785
6.5 10.5 22.239822
6.5 11.5 17.467233
6.5 12.5 14.434524
6.5 13.5 7.248956
6.5 14.5 5.341356
6.5 15.5 4.656036
6.5 16.5 1.197558
6.5 17.5 1.087988
6.5 21.5 -0.281218
6.5 22.5 -0.36528
6.5 23.5 -0.520857
6.5 24.5 -0.487509
6.5 25.5 -0.1681
6.5 26.5 -0.292242
6.5 27.5 -0.46452
6.5 28.5 -0.399069
6.5 29.5 -0.481222
6.5 30.5 -0.424338
6.5 31.5 -0.4312
6.5 32.5 -0.691992
6.5 33.5 -1.075984
6.5 34.5 -1.214988
6.5 35.5 -3.892266
6.5 36.5 -5.447568
6.5 37.5 -0.08682
6.5 42.5 -1.47238
6.5 43.5 -4.782304
6.5 44.5 -11.133296
6.5 45.5 -13.94448
6.5 46.5 -10.406058
6.5 47.5 -9.753204
6.5 48.5 -8.734068
6.5 49.5 -7.200318
6.5 50.5 -5.420992
6.5 51.5 -4.70976
6.5 52.5 -2.714502
6.5 53.5 -0.303297
6.5 57.5 -0.00766
6.5 58.5 3.225897
6.5 59.5 5.459454
6.5 60.5 6.792984
6.5 61.5 9.44622
6.5 62.5 4.027101
7.5 -70.5 32767
7.5 4.5 5.744928
7.5 5.5 21.40557
7.5 6.5 20.102095
7.5 7.5 29.505768
7.5 8.5 31.406296
7.5 9.5 20.98642
7.5 10.5 22.120496
7.5 11.5 17.910509
7.5 12.5 14.971128
7.5 13.5 7.0056
7.5 14.5 3.672792
7.5 15.5 5.595163
7.5 21.5 -0.126336
7.5 22.5 -0.278584
7.5 23.5 -0.325314
7.5 24.5 -0.326076
7.5 25.5 -0.214249
7.5 26.5 -0.293664
7.5 27.5 -0.3156
7.5 28.5 -0.377982
7.5 29.5 -0.40458
7.5 30.5 -0.432351
7.5 31.5 -0.385485
7.5 32.5 -0.853335
7.5 33.5 -1.336671
7.5 34.5 -1.854686
7.5 35.5 -5.128818
7.5 36.5 -6.27831
7.5 37.5 -0.483956
7.5 44.5 -7.24592
7.5 45.5 -13.004572
7.5 46.5 -13.308352
7.5 47.5 -9.649763
7.5 48.5 -8.212802
7.5 49.5 -7.543536
7.5 50.5 -6.726378
7.5 51.5 -3.737988
7.5 52.5 -2.845206
7.5 53.5 -1.083456
7.5 54.5 7.3e-05
7.5 57.5 -0.014976
7.5 58.5 1.705751
7.5 59.5 2.370056
7.5 60.5 2.810272
7.5 61.5 4.87956
7.5 62.5 6.590608
7.5 63.5 1.25552
8.5 -1.5 -1.705752
8.5 -0.5 -1.589168
8.5 4.5 5.424393
8.5 5.5 18.780208
8.5 6.5 23.482116
8.5 7.5 26.252244
8.5 8.5 25.565352
8.5 9.5 19.812868
8.5 10.5 20.25857
8.5 11.5 17.362692
8.5 12.5 15.001992
8.5 13.5 6.762219
8.5 14.5 4.376282
8.5 15.5 4.976325
8.5 17.5 1.692204
8.5 21.5 -0.191744
8.5 22.5 -0.328902
8.5 23.5 -0.384826
8.5 24.5 -0.413896
8.5 25.5 -0.325296
8.5 26.5 -0.291959
8.5 27.5 -0.38976
8.5 28.5 -0.567989
8.5 29.5 -0.668304
8.5 30.5 -0.740061
8.5 31.5 -0.63258
8.5 32.5 -0.813071
8.5 33.5 -1.595529
8.5 34.5 -2.152384
8.5 35.5 -6.524672
8.5 36.5 -10.03184
8.5 37.5 -0.169548
8.5 38.5 -0.53058
8.5 39.5 -0.876564
8.5 40.5 -2.92824
8.5 41.5 -2.668736
8.5 44.5 -8.20287
8.5 45.5 -11.515785
8.5 46.5 -12.68514
8.5 47.5 -9.261499
8.5 48.5 -5.239581
8.5 49.5 -6.746415
8.5 50.5 -5.104275
8.5 51.5 -3.226167
8.5 52.5 -2.140034
8.5 53.5 -0.572
8.5 59.5 -0.110208
8.5 60.5 -0.400158
8.5 62.5 1.906806
8.5 64.5 -0.001816
9.5 -2.5 -4.521858
9.5 -1.5 -10.542447
9.5 -0.5 -14.063328
9.5 1.5 -1.105797
9.5 3.5 4.092488
9.5 4.5 11.87004
9.5 5.5 17.294194
9.5 6.5 22.0922
9.5 7.5 23.925652
9.5 8.5 24.156106
9.5 9.5 19.76535
9.5 10.5 16.853256
9.5 11.5 16.42227
9.5 12.5 15.341708
9.5 13.5 7.75558
9.5 14.5 4.32912
9.5 15.5 3.464229
9.5 20.5 -0.024124
9.5 21.5 -0.154686
9.5 22.5 -0.289992
9.5 23.5 -0.370414
9.5 24.5 -0.420318
9.5 25.5 -0.363693
9.5 26.5 -0.330858
9.5 27.5 -0.469941
9.5 28.5 -0.668794
9.5 29.5 -1.007286
9.5 30.5 -1.239674
9.5 31.5 -1.185462
9.5 32.5 -0.943696
9.5 33.5 -1.806638
9.5 34.5 -2.444306
9.5 35.5 -6.123978
9.5 36.5 -9.873094
9.5 38.5 -0.758147
9.5 39.5 -0.752404
9.5 40.5 -3.364497
9.5 41.5 -3.212685
9.5 43.5 -2.431744
9.5 44.5 -9.695946
9.5 45.5 -10.366947
9.5 46.5 -12.12705
9.5 47.5 -8.421914
9.5 48.5 -4.967571
9.5 49.5 -6.23679
9.5 50.5 -4.458496
9.5 51.5 -2.808507
9.5 52.5 -1.45728
9.5 53.5 -0.231
9.5 58.5 -0.010857
9.5 59.5 -0.396984
9.5 60.5 -1.06446
9.5 61.5 -1.4042
9.5 62.5 -1.075205
10.5 -18.5 -0.021904
10.5 -17.5 -0.022424
10.5 -16.5 -0.017079
10.5 -15.5 -0.01115
10.5 -5.5 -0.054495
10.5 -4.5 -0.376125
10.5 -3.5 -3.133848
10.5 -2.5 -10.819872
10.5 -1.5 -16.46703
10.5 -0.5 -21.80853
10.5 1.5 -3.07972
10.5 2.5 -0.675954
10.5 3.5 6.401005
10.5 4.5 15.649188
10.5 5.5 19.596255
10.5 6.5 20.751912
10.5 7.5 21.840918
10.5 8.5 24.474017
10.5 9.5 19.174402
10.5 10.5 12.802944
10.5 11.5 13.858944
10.5 12.5 15.528614
10.5 13.5 7.907076
10.5 14.5 3.341808
10.5 15.5 1.89435
10.5 20.5 -0.051
10.5 21.5 -0.11084
10.5 22.5 -0.268576
10.5 23.5 -0.35525
10.5 24.5 -0.390735
10.5 25.5 -0.38161
10.5 26.5 -0.388278
10.5 27.5 -0.489104
10.5 28.5 -0.733941
10.5 29.5 -1.271926
10.5 30.5 -1.79747
10.5 31.5 -2.071575
10.5 32.5 -1.619252
10.5 33.5 -1.840311
10.5 34.5 -1.816952
10.5 35.5 -5.159895
10.5 36.5 -5.68591
10.5 38.5 -0.553161
10.5 39.5 -0.594495
10.5 40.5 -2.243808
10.5 41.5 -1.914134
10.5 42.5 -1.68
10.5 43.5 -6.844365
10.5 44.5 -10.946064
10.5 45.5 -10.087252
10.5 46.5 -9.015474
10.5 47.5 -7.016877
10.5 48.5 -5.541712
10.5 49.5 -5.63332
10.5 50.5 -3.912645
10.5 51.5 -2.24077
10.5 52.5 -0.853212
10.5 57.5 -0.004554
10.5 58.5 -0.048573
10.5 59.5 -0.44776
10.5 60.5 -1.254306
10.5 61.5 -2.062746
10.5 62.5 -2.985193
10.5 63.5 -2.067306
10.5 64.5 -0.342838
10.5 65.5 5e-06
10.5 78.5 -0.045905
10.5 79.5 -0.024651
11.5 -20.5 -0.041524
11.5 -19.5 1.892208
11.5 -18.5 3.154313
11.5 -17.5 4.041509
11.5 -16.5 3.072411
11.5 -15.5 5.373578
11.5 -14.5 4.67973
11.5 -13.5 1.108548
11.5 -12.5 -0.002417
11.5 -9.5 -0.025974
11.5 -8.5 -0.066547
11.5 -7.5 -0.05467
11.5 -6.5 -1.006305
11.5 -5.5 -1.742752
11.5 -4.5 -2.46124
11.5 -3.5 -8.72544
11.5 -2.5 -14.952641
11.5 -1.5 -16.979552
11.5 -0.5 -24.61869
11.5 1.5 -5.925008
11.5 2.5 -2.242968
11.5 3.5 5.964308
11.5 4.5 14.208558
11.5 5.5 21.924144
11.5 6.5 20.296094
11.5 7.5 19.986176
11.5 8.5 23.728947
11.5 9.5 16.88088
11.5 10.5 9.431104
11.5 11.5 10.5945
11.5 12.5 13.5828
11.5 13.5 6.647068
11.5 14.5 2.182368
11.5 19.5 -0.025715
11.5 20.5 -0.116183
11.5 21.5 -0.15147
11.5 22.5 -0.292662
11.5 23.5 -0.354042
11.5 24.5 -0.355416
11.5 25.5 -0.333928
11.5 26.5 -0.34046
11.5 27.5 -0.400568
11.5 28.5 -0.71448
11.5 29.5 -1.387842
11.5 30.5 -2.30947
11.5 31.5 -3.197542
11.5 32.5 -3.227136
11.5 33.5 -0.886977
11.5 34.5 -0.46101
11.5 35.5 -4.15664
11.5 36.5 -0.353958
11.5 37.5 -0.00702
11.5 41.5 -0.031512
11.5 42.5 -5.169482
11.5 43.5 -10.922835
11.5 44.5 -9.8117
11.5 45.5 -10.03024
11.5 46.5 -5.003673
11.5 47.5 -5.5296
11.5 48.5 -6.2197
11.5 49.5 -4.93185
11.5 50.5 -3.213519
11.5 51.5 -1.556558
11.5 52.5 -0.251328
11.5 58.5 -0.256728
11.5 59.5 -0.763776
11.5 60.5 -1.519392
11.5 61.5 -2.655147
11.5 62.5 -4.02203
11.5 63.5 -5.296401
11.5 64.5 -4.037958
11.5 65.5 -0.364609
11.5 78.5 -0.09384
11.5 79.5 -0.230216
11.5 80.5 -0.01244
12.5 -70.5 32767
12.5 -20.5 -0.17313
12.5 -19.5 8.74888
12.5 -18.5 15.479475
12.5 -17.5 20.536776
12.5 -16.5 15.868479
12.5 -15.5 27.052006
12.5 -14.5 22.615896
12.5 -13.5 4.99206
12.5 -12.5 -0.006594
12.5 -10.5 -0.002914
12.5 -9.5 -0.123344
12.5 -8.5 -0.298337
12.5 -7.5 -0.265006
12.5 -6.5 -5.37306
12.5 -5.5 -9.1212
12.5 -4.5 -8.846904
12.5 -3.5 -12.67065
12.5 -2.5 -13.491852
12.5 -1.5 -16.320318
12.5 -0.5 -35.1568
12.5 1.5 -10.00464
12.5 2.5 -3.117027
12.5 3.5 3.840576
12.5 4.5 10.163832
12.5 5.5 15.42745
12.5 6.5 17.771105
12.5 7.5 19.230908
12.5 8.5 20.049297
12.5 9.5 13.43706
12.5 10.5 9.386976
12.5 11.5 9.634237
12.5 12.5 6.559969
12.5 13.5 5.165952
12.5 14.5 2.738496
12.5 18.5 -0.012599
12.5 19.5 -0.075114
12.5 20.5 -0.26398
12.5 21.5 -0.23349
12.5 22.5 -0.205359
12.5 23.5 -0.274856
12.5 24.5 -0.284472
12.5 25.5 -0.148092
12.5 26.5 -0.12386
12.5 27.5 -0.216486
12.5 28.5 -0.425648
12.5 29.5 -1.311771
12.5 30.5 -2.704455
12.5 31.5 -4.184904
12.5 32.5 -6.709245
12.5 41.5 -0.76638
12.5 42.5 -6.965555
12.5 43.5 -10.482915
12.5 44.5 -2.765411
12.5 45.5 -8.860752
12.5 46.5 -4.791871
12.5 47.5 -4.68608
12.5 48.5 -6.957692
12.5 49.5 -4.373916
12.5 50.5 -2.465484
12.5 51.5 -0.885924
12.5 54.5 -0.069388
12.5 55.5 -0.01995
12.5 58.5 -0.539896
12.5 59.5 -0.868626
12.5 60.5 -1.65991
12.5 61.5 -3.15392
12.5 62.5 -4.829288
12.5 63.5 -7.608874
12.5 64.5 -9.24098
12.5 65.5 -3.2287
12.5 78.5 -0.028587
12.5 79.5 -0.908979
12.5 80.5 -0.054666
13.5 -24.5 1.030848
13.5 -23.5 3.908955
13.5 -22.5 6.475404
13.5 -21.5 4.38618
13.5 -20.5 5.476982
13.5 -19.5 8.245488
13.5 -18.5 17.545
13.5 -17.5 28.8456
13.5 -16.5 16.472064
13.5 -15.5 20.76081
13.5 -14.5 34.15797
13.5 -13.5 19.860666
13.5 -12.5 6.193132
13.5 -11.5 -0.4611
13.5 -10.5 -1.80588
13.5 -9.5 -5.685603
13.5 -8.5 -9.64812
13.5 -7.5 -7.909734
13.5 -6.5 -8.285706
13.5 -5.5 -34.232874
13.5 -4.5 -20.669145
13.5 -3.5 -11.055734
13.5 -2.5 -11.27923
13.5 -1.5 -18.621726
13.5 -0.5 -18.208575
13.5 1.5 -15.99041
13.5 2.5 -4.249728
13.5 3.5 1.830724
13.5 4.5 7.057611
13.5 5.5 11.158932
13.5 6.5 14.757183
13.5 7.5 18.495379
13.5 8.5 20.544398
13.5 9.5 13.8787
13.5 10.5 11.025172
13.5 11.5 9.304965
13.5 12.5 6.052992
13.5 13.5 2.367613
13.5 14.5 1.530972
13.5 17.5 -0.02304
13.5 18.5 -0.080388
13.5 19.5 -0.13254
13.5 20.5 -0.227574
13.5 21.5 -0.241521
13.5 22.5 -0.22663
13.5 23.5 -0.23936
13.5 24.5 -0.21037
13.5 25.5 -0.06643
13.5 27.5 -0.023166
13.5 28.5 -0.35742
13.5 29.5 -1.265401
13.5 30.5 -2.2815
13.5 31.5 -2.570368
13.5 32.5 -8.121344
13.5 33.5 -0.281047
13.5 36.5 -1.141209
13.5 37.5 -2.223936
13.5 38.5 -0.404757
13.5 40.5 -1.076775
13.5 41.5 -5.63852
13.5 42.5 -7.989336
13.5 43.5 -3.815856
13.5 44.5 -0.46053
13.5 45.5 -8.743494
13.5 46.5 -4.468365
13.5 47.5 -4.865641
13.5 48.5 -6.53952
13.5 49.5 -3.497024
13.5 50.5 -1.88639
13.5 51.5 -0.30225
13.5 53.5 1.272015
13.5 54.5 -0.033635
13.5 57.5 -0.08886
13.5 58.5 -0.828784
13.5 59.5 -1.172421
13.5 60.5 -1.92444
13.5 61.5 -3.154948
13.5 62.5 -4.04341
13.5 63.5 -6.701808
13.5 64.5 -11.442018
13.5 65.5 -12.124957
13.5 66.5 -10.856391
13.5 77.5 -0.030174
13.5 78.5 -65.356421
13.5 79.5 -6.101728
13.5 80.5 -0.017718
14.5 -23.5 2.570196
14.5 -22.5 5.632887
14.5 -21.5 6.238762
14.5 -20.5 7.7385
14.5 -19.5 12.296469
14.5 -18.5 16.018025
14.5 -17.5 23.93984
14.5 -16.5 23.512671
14.5 -15.5 17.783414
14.5 -14.5 27.666594
14.5 -13.5 14.831505
14.5 -12.5 2.816151
14.5 -11.5 -1.984829
14.5 -10.5 -7.15449
14.5 -9.5 -11.96847
14.5 -8.5 -12.472437
14.5 -7.5 -10.785936
14.5 -6.5 -9.72414
14.5 -5.5 -24.404891
14.5 -4.5 -28.976568
14.5 -3.5 -12.69962
14.5 -2.5 -8.326503
14.5 -1.5 -16.01256
14.5 -0.5 -20.428602
14.5 1.5 -11.667072
14.5 2.5 -5.139288
14.5 4.5 5.73017
14.5 5.5 10.418884
14.5 6.5 14.561312
14.5 7.5 17.189568
14.5 8.5 17.17771
14.5 9.5 13.885214
14.5 10.5 14.95032
14.5 11.5 10.043053
14.5 12.5 6.073306
14.5 13.5 2.08994
14.5 16.5 -0.083011
14.5 17.5 -0.18495
14.5 18.5 -0.181101
14.5 19.5 -0.199575
14.5 20.5 -0.210055
14.5 21.5 -0.240408
14.5 22.5 -0.232245
14.5 23.5 -0.17867
14.5 24.5 -0.126015
14.5 25.5 -0.03872
14.5 28.5 -0.195975
14.5 29.5 -1.08537
14.5 30.5 -1.952896
14.5 31.5 -2.073073
14.5 32.5 -5.69595
14.5 33.5 -0.10144
14.5 36.5 -0.834834
14.5 37.5 -1.834834
14.5 38.5 -0.26806
14.5 40.5 -2.65005
14.5 41.5 -8.088672
14.5 42.5 -5.534802
14.5 43.5 -0.849
14.5 44.5 -4.584864
14.5 45.5 -9.140338
14.5 46.5 -5.503542
14.5 47.5 -3.729795
14.5 48.5 -5.481021
14.5 49.5 -2.981499
14.5 50.5 -1.363824
14.5 52.5 1.390095
14.5 53.5 1.605145
14.5 54.5 -0.00741
14.5 57.5 -0.15939
14.5 58.5 -1.020032
14.5 59.5 -1.474552
14.5 60.5 -2.137991
14.5 61.5 -2.851632
14.5 62.5 -3.338196
14.5 63.5 -5.398272
14.5 64.5 -9.647787
14.5 65.5 -13.7895
14.5 66.5 -15.499195
14.5 68.5 -0.004554
14.5 76.5 -0.04878
14.5 77.5 -62.332501
14.5 78.5 -50.487476
14.5 79.5 -3.061702
14.5 80.5 -0.005715
15.5 -70.5 32767
15.5 -24.5 1.348688
15.5 -23.5 2.651964
15.5 -22.5 4.32
15.5 -21.5 5.577503
15.5 -20.5 6.817042
15.5 -19.5 13.005652
15.5 -18.5 20.661792
15.5 -17.5 18.72087
15.5 -16.5 24.50673
15.5 -15.5 14.74605
15.5 -14.5 17.41524
15.5 -13.5 8.484924
15.5 -11.5 -3.84675
15.5 -10.5 -10.659816
15.5 -9.5 -14.744
15.5 -8.5 -12.992496
15.5 -7.5 -12.158613
15.5 -6.5 -11.224285
15.5 -5.5 -11.172876
15.5 -4.5 -23.283664
15.5 -3.5 -32.955468
15.5 -2.5 -23.667501
15.5 -1.5 -16.171243
15.5 -0.5 -15.75867
15.5 1.5 -7.982128
15.5 2.5 -4.2294
15.5 3.5 -0.095094
15.5 4.5 4.760685
15.5 5.5 9.88416
15.5 6.5 15.378792
15.5 7.5 17.521596
15.5 8.5 17.24976
15.5 9.5 15.995232
15.5 10.5 17.467905
15.5 11.5 11.050125
15.5 12.5 6.395688
15.5 13.5 2.103304
15.5 15.5 -0.04278
15.5 16.5 -0.408692
15.5 17.5 -0.35397
15.5 18.5 -0.339604
15.5 19.5 -0.239274
15.5 20.5 -0.243612
15.5 21.5 -0.321288
15.5 22.5 -0.253774
15.5 23.5 -0.125772
15.5 24.5 -0.06877
15.5 25.5 -0.0225
15.5 28.5 -0.08725
15.5 29.5 -0.65913
15.5 30.5 -1.212471
15.5 31.5 -1.45928
15.5 32.5 -2.09336
15.5 36.5 -0.319872
15.5 37.5 -0.681656
15.5 38.5 -1.45992
15.5 39.5 -4.146462
15.5 40.5 -6.063468
15.5 41.5 -7.040518
15.5 42.5 -2.16111
15.5 43.5 -2.639952
15.5 44.5 -10.10592
15.5 45.5 -10.880352
15.5 46.5 -7.953069
15.5 47.5 -4.547445
15.5 48.5 -4.5576
15.5 49.5 -2.47104
15.5 50.5 -0.870348
15.5 52.5 1.610264
15.5 53.5 1.723137
15.5 57.5 -0.16588
15.5 58.5 -1.102599
15.5 59.5 -1.78031
15.5 60.5 -2.312746
15.5 61.5 -2.799782
15.5 62.5 -3.352825
15.5 63.5 -4.67444
15.5 64.5 -6.887232
15.5 65.5 -10.265166
15.5 66.5 -14.607318
15.5 67.5 -8.762426
15.5 68.5 -8.162998
15.5 76.5 -0.10027
15.5 77.5 -68.150742
15.5 78.5 -15.667964
16.5 -25.5 1.064646
16.5 -24.5 2.314368
16.5 -23.5 3.61493
16.5 -22.5 4.117068
16.5 -21.5 4.147
16.5 -20.5 5.506038
16.5 -19.5 12.84006
16.5 -18.5 27.22681
16.5 -17.5 18.095308
16.5 -16.5 19.3344
16.5 -15.5 11.142918
16.5 -14.5 10.374008
16.5 -13.5 5.861128
16.5 -11.5 -5.373912
16.5 -10.5 -10.64635
16.5 -9.5 -13.656804
16.5 -8.5 -13.467516
16.5 -7.5 -14.120851
16.5 -6.5 -13.05828
16.5 -5.5 -11.235876
16.5 -4.5 -10.486527
16.5 -3.5 -55.49697
16.5 -2.5 -41.883156
16.5 -1.5 -17.851392
16.5 -0.5 -8.246298
