HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20130517.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 11.5 -2.334458
1.5 12.5 -1.775536
1.5 13.5 -0.76152
1.5 14.5 -0.984379
1.5 15.5 -1.4246
1.5 16.5 -0.555987
1.5 17.5 -1.61219
1.5 18.5 -0.609598
1.5 19.5 -0.20688
1.5 20.5 -1.62808
1.5 23.5 -0.180029
1.5 24.5 -0.540385
1.5 25.5 -0.095898
1.5 26.5 -0.462553
1.5 27.5 -0.841253
1.5 28.5 -0.7287
1.5 29.5 -0.56301
1.5 30.5 -0.56307
1.5 31.5 -0.39894
1.5 32.5 -0.302785
1.5 33.5 -0.20241
1.5 35.5 1.7115
1.5 36.5 2.06388
1.5 39.5 -0.007155
1.5 40.5 1.070096
1.5 41.5 3.980108
1.5 42.5 6.59987
1.5 43.5 8.146016
1.5 44.5 8.810191
1.5 45.5 6.914732
1.5 46.5 4.625037
1.5 47.5 3.0441
1.5 48.5 1.2524
1.5 49.5 -0.329043
1.5 50.5 -0.289964
1.5 51.5 -0.22425
1.5 52.5 -2.114772
2.5 5.5 -0.482895
2.5 6.5 -1.185
2.5 7.5 -1.723968
2.5 8.5 -2.136576
2.5 9.5 -2.43833
2.5 10.5 -2.4628
2.5 11.5 -2.771307
2.5 12.5 -1.598531
2.5 13.5 -0.860823
2.5 14.5 -1.502026
2.5 15.5 -3.02016
2.5 17.5 -2.135466
2.5 18.5 -1.634433
2.5 19.5 -0.279579
2.5 20.5 -2.69478
2.5 21.5 -0.036
2.5 22.5 -0.052785
2.5 23.5 -0.757393
2.5 24.5 -1.613514
2.5 25.5 -1.023218
2.5 26.5 -0.796488
2.5 27.5 -0.984952
2.5 28.5 -0.788544
2.5 29.5 -0.858494
2.5 30.5 -0.911044
2.5 31.5 -0.521852
2.5 32.5 -0.275877
2.5 33.5 -0.22797
2.5 34.5 -0.13392
2.5 36.5 1.636164
2.5 40.5 -0.068925
2.5 42.5 6.021402
2.5 43.5 10.13036
2.5 44.5 9.6543
2.5 45.5 7.099
2.5 46.5 5.190482
2.5 47.5 3.63316
2.5 48.5 2.272764
2.5 50.5 -0.699501
3.5 5.5 -0.67952
3.5 6.5 -1.883676
3.5 7.5 -2.456069
3.5 8.5 -2.75578
3.5 9.5 -2.581369
3.5 10.5 -2.149828
3.5 11.5 -3.04109
3.5 12.5 -1.498544
3.5 13.5 -0.673552
3.5 14.5 -1.070912
3.5 15.5 -2.147355
3.5 16.5 -0.198855
3.5 17.5 -0.831006
3.5 18.5 -0.438858
3.5 19.5 -0.188257
3.5 20.5 -0.76893
3.5 21.5 -0.73871
3.5 22.5 -0.790602
3.5 23.5 -0.836516
3.5 24.5 -0.885636
3.5 25.5 -0.634026
3.5 26.5 -0.6664
3.5 27.5 -0.824852
3.5 28.5 -0.92276
3.5 29.5 -0.835245
3.5 30.5 -0.74018
3.5 31.5 -0.600202
3.5 32.5 -0.389832
3.5 33.5 -0.243813
3.5 34.5 -0.34748
3.5 37.5 -0.02299
3.5 40.5 -0.024237
3.5 42.5 1.294992
3.5 43.5 6.945689
3.5 44.5 9.329168
3.5 45.5 7.198329
3.5 46.5 6.5664
3.5 47.5 4.1965
3.5 48.5 2.708916
3.5 49.5 1.097085
3.5 51.5 -0.026282
4.5 4.5 -0.288014
4.5 5.5 -1.72356
4.5 6.5 -3.24324
4.5 7.5 -3.4017
4.5 8.5 -3.66854
4.5 9.5 -3.765944
4.5 10.5 -3.011454
4.5 11.5 -2.76879
4.5 12.5 -1.673664
4.5 13.5 -0.829963
4.5 14.5 -1.38084
4.5 15.5 -2.253861
4.5 16.5 -0.526448
4.5 17.5 -0.837748
4.5 18.5 -0.236456
4.5 19.5 -0.590964
4.5 20.5 -2.427425
4.5 21.5 -1.74956
4.5 22.5 -0.875919
4.5 23.5 -0.940299
4.5 24.5 -0.922647
4.5 25.5 -0.587772
4.5 26.5 -0.479896
4.5 27.5 -0.77385
4.5 28.5 -0.85342
4.5 29.5 -0.8476
4.5 30.5 -0.856834
4.5 31.5 -0.660738
4.5 32.5 -0.509754
4.5 33.5 -0.320705
4.5 34.5 -0.38772
4.5 35.5 -0.34056
4.5 37.5 -0.036707
4.5 42.5 -0.010122
4.5 43.5 5.844784
4.5 44.5 9.825624
4.5 45.5 8.628036
4.5 46.5 7.166205
4.5 47.5 4.727808
4.5 48.5 3.292287
4.5 49.5 1.739999
4.5 51.5 -0.1275
4.5 52.5 -0.18241
4.5 61.5 -0.002295
4.5 62.5 -0.001202
5.5 3.5 -0.154
5.5 4.5 -6.519175
5.5 5.5 -13.278125
5.5 6.5 -4.996466
5.5 7.5 -4.277781
5.5 8.5 -4.989296
5.5 9.5 -5.141584
5.5 10.5 -3.760432
5.5 11.5 -2.69384
5.5 12.5 -2.152448
5.5 13.5 -1.255066
5.5 14.5 -1.881224
5.5 15.5 -2.519247
5.5 16.5 -0.899367
5.5 17.5 -1.32004
5.5 18.5 -0.398815
5.5 19.5 -0.976455
5.5 20.5 -2.93904
5.5 21.5 -2.063264
5.5 22.5 -0.953645
5.5 23.5 -1.208913
5.5 24.5 -1.181661
5.5 25.5 -0.537738
5.5 26.5 -0.468384
5.5 27.5 -0.828135
5.5 28.5 -0.746005
5.5 29.5 -0.840048
5.5 30.5 -0.869323
5.5 31.5 -0.65846
5.5 32.5 -0.62514
5.5 33.5 -0.5607
5.5 34.5 -0.48267
5.5 35.5 -0.804447
5.5 36.5 -0.094996
5.5 37.5 -0.024354
5.5 42.5 1.184576
5.5 43.5 6.517992
5.5 44.5 11.14314
5.5 45.5 10.405148
5.5 46.5 6.938892
5.5 47.5 5.067036
5.5 48.5 3.800013
5.5 49.5 2.41875
5.5 50.5 1.469356
5.5 52.5 -0.250504
5.5 58.5 -2.846025
5.5 59.5 -2.754675
5.5 60.5 -0.34891
5.5 61.5 1.891728
5.5 63.5 -0.02196
6.5 3.5 -0.327302
6.5 4.5 -14.321969
6.5 5.5 -28.92591
6.5 6.5 -6.596136
6.5 7.5 -5.52012
6.5 8.5 -6.662622
6.5 9.5 -5.851964
6.5 10.5 -4.054998
6.5 11.5 -3.164235
6.5 12.5 -2.878902
6.5 13.5 -1.816241
6.5 14.5 -1.916568
6.5 15.5 -2.641716
6.5 16.5 -1.122786
6.5 17.5 -1.628226
6.5 18.5 -0.854188
6.5 19.5 -1.734315
6.5 20.5 -1.405853
6.5 21.5 -1.882114
6.5 22.5 -1.21488
6.5 23.5 -1.370043
6.5 24.5 -1.187637
6.5 25.5 -0.387245
6.5 26.5 -0.600384
6.5 27.5 -0.84868
6.5 28.5 -0.683037
6.5 29.5 -0.792799
6.5 30.5 -0.658177
6.5 31.5 -0.595232
6.5 32.5 -0.797832
6.5 33.5 -0.98098
6.5 34.5 -0.821528
6.5 35.5 -1.67694
6.5 36.5 -0.70308
6.5 42.5 2.50523
6.5 43.5 6.336128
6.5 44.5 11.633073
6.5 45.5 11.540892
6.5 46.5 6.877208
6.5 47.5 5.293989
6.5 48.5 4.134564
6.5 49.5 3.21453
6.5 50.5 2.356064
6.5 51.5 1.77408
6.5 53.5 -0.207689
6.5 58.5 -5.078064
6.5 59.5 -4.401782
6.5 61.5 5.179356
6.5 62.5 2.720172
7.5 -70.5 32767
7.5 3.5 -0.030762
7.5 4.5 -3.659719
7.5 5.5 -10.672014
7.5 6.5 -8.06702
7.5 7.5 -9.652876
7.5 8.5 -8.521262
7.5 9.5 -4.902352
7.5 10.5 -4.783456
7.5 11.5 -3.997743
7.5 12.5 -3.8969
7.5 13.5 -2.3751
7.5 14.5 -1.776366
7.5 15.5 -4.158203
7.5 16.5 -0.26091
7.5 17.5 -1.497776
7.5 18.5 -1.37218
7.5 19.5 -1.5794
7.5 20.5 -0.738072
7.5 21.5 -0.839328
7.5 22.5 -0.926579
7.5 23.5 -0.829994
7.5 24.5 -0.74646
7.5 25.5 -0.462961
7.5 26.5 -0.591584
7.5 27.5 -0.594906
7.5 28.5 -0.684999
7.5 29.5 -0.71126
7.5 30.5 -0.715962
7.5 31.5 -0.56823
7.5 32.5 -1.058918
7.5 33.5 -1.337537
7.5 34.5 -1.427375
7.5 35.5 -2.70432
7.5 36.5 -1.340586
7.5 43.5 -0.03438
7.5 44.5 7.550532
7.5 45.5 11.005512
7.5 46.5 9.298624
7.5 47.5 5.800581
7.5 48.5 4.600437
7.5 49.5 4.357064
7.5 50.5 4.265804
7.5 51.5 2.519514
7.5 52.5 1.647828
7.5 53.5 -0.090801
7.5 54.5 -0.000912
7.5 58.5 -3.088587
7.5 59.5 -2.55938
7.5 60.5 1.173156
7.5 61.5 5.04284
7.5 62.5 6.719182
7.5 63.5 1.07852
8.5 3.5 -0.307989
8.5 4.5 -3.82785
8.5 5.5 -10.728008
8.5 6.5 -11.193128
8.5 7.5 -10.462436
8.5 8.5 -8.487846
8.5 9.5 -5.561466
8.5 10.5 -5.11917
8.5 11.5 -4.460096
8.5 12.5 -4.512357
8.5 13.5 -2.6751
8.5 14.5 -2.481668
8.5 15.5 -4.36305
8.5 16.5 -0.786048
8.5 17.5 -4.108182
8.5 18.5 -0.88666
8.5 19.5 -0.443547
8.5 20.5 -0.538002
8.5 21.5 -1.067004
8.5 22.5 -1.005042
8.5 23.5 -0.914774
8.5 24.5 -0.89081
8.5 25.5 -0.679752
8.5 26.5 -0.599373
8.5 27.5 -0.77696
8.5 28.5 -1.102657
8.5 29.5 -1.25874
8.5 30.5 -1.307691
8.5 31.5 -0.99294
8.5 32.5 -1.07625
8.5 33.5 -1.720251
8.5 34.5 -1.823848
8.5 35.5 -3.952802
8.5 36.5 -2.816632
8.5 38.5 1.47963
8.5 39.5 7.963996
8.5 40.5 13.51224
8.5 41.5 6.317824
8.5 42.5 -0.176638
8.5 43.5 -0.062217
8.5 44.5 8.331282
8.5 45.5 9.777453
8.5 46.5 9.235512
8.5 47.5 6.099781
8.5 48.5 3.432081
8.5 49.5 4.92709
8.5 50.5 4.49834
8.5 51.5 3.467224
8.5 52.5 2.660289
8.5 54.5 -0.25432
8.5 55.5 -1.225544
8.5 56.5 -1.493584
8.5 57.5 -0.297964
8.5 58.5 -0.826956
8.5 59.5 -0.59136
8.5 61.5 2.424647
8.5 62.5 4.489628
8.5 64.5 -0.001765
9.5 -1.5 1.490508
9.5 -0.5 1.123072
9.5 1.5 -0.581427
9.5 2.5 -1.982064
9.5 3.5 -4.920812
9.5 4.5 -9.597123
9.5 5.5 -11.35258
9.5 6.5 -12.3643
9.5 7.5 -11.459348
9.5 8.5 -9.75091
9.5 9.5 -6.65137
9.5 10.5 -4.87816
9.5 11.5 -4.549686
9.5 12.5 -4.766186
9.5 13.5 -3.119592
9.5 14.5 -2.504904
9.5 15.5 -3.156339
9.5 16.5 -1.111019
9.5 17.5 -2.367216
9.5 18.5 -0.627601
9.5 19.5 -0.514602
9.5 20.5 -0.362838
9.5 21.5 -0.637286
9.5 22.5 -0.754766
9.5 23.5 -0.793574
9.5 24.5 -0.856026
9.5 25.5 -0.760449
9.5 26.5 -0.713988
9.5 27.5 -1.009971
9.5 28.5 -1.403717
9.5 29.5 -2.045022
9.5 30.5 -2.363068
9.5 31.5 -2.008656
9.5 32.5 -1.349932
9.5 33.5 -2.114874
9.5 34.5 -2.273488
9.5 35.5 -4.181184
9.5 36.5 -3.38184
9.5 37.5 -0.061468
9.5 38.5 3.012478
9.5 39.5 12.977596
9.5 40.5 16.781517
9.5 41.5 7.24787
9.5 42.5 -0.267477
9.5 43.5 2.819138
9.5 44.5 9.38928
9.5 45.5 8.675082
9.5 46.5 9.0855
9.5 47.5 6.029614
9.5 48.5 3.776907
9.5 49.5 5.68463
9.5 50.5 5.335516
9.5 51.5 4.632264
9.5 52.5 3.55488
9.5 53.5 1.7115
9.5 55.5 -0.719118
9.5 56.5 -0.787462
9.5 57.5 -0.105576
9.5 58.5 -0.131271
9.5 59.5 -0.118048
9.5 61.5 1.08619
9.5 62.5 2.8153
9.5 63.5 2.169414
10.5 -18.5 -0.011632
10.5 -17.5 -0.01166
10.5 -16.5 -0.009804
10.5 -15.5 -0.00744
10.5 -2.5 2.160144
10.5 -1.5 2.07036
10.5 1.5 -1.671236
10.5 2.5 -4.99563
10.5 3.5 -10.078835
10.5 4.5 -14.75104
10.5 5.5 -14.661052
10.5 6.5 -13.323727
10.5 7.5 -12.212706
10.5 8.5 -11.715374
10.5 9.5 -7.6375
10.5 10.5 -4.222848
10.5 11.5 -4.056064
10.5 12.5 -4.716235
10.5 13.5 -2.985831
10.5 14.5 -1.81608
10.5 15.5 -1.668585
10.5 16.5 -0.929754
10.5 17.5 -0.947793
10.5 18.5 -0.646628
10.5 19.5 -0.592275
10.5 20.5 -0.3525
10.5 21.5 -0.349248
10.5 22.5 -0.597974
10.5 23.5 -0.697
10.5 24.5 -0.77748
10.5 25.5 -0.82677
10.5 26.5 -0.900765
10.5 27.5 -1.137802
10.5 28.5 -1.652833
10.5 29.5 -2.771277
10.5 30.5 -3.725854
10.5 31.5 -3.875124
10.5 32.5 -2.573194
10.5 33.5 -2.395417
10.5 34.5 -1.886333
10.5 35.5 -3.984942
10.5 36.5 -2.323595
10.5 37.5 -0.07524
10.5 38.5 2.479533
10.5 39.5 9.411036
10.5 40.5 10.008414
10.5 41.5 3.880911
10.5 42.5 2.2464
10.5 43.5 7.215714
10.5 44.5 9.897249
10.5 45.5 8.185492
10.5 46.5 6.87999
10.5 47.5 5.430384
10.5 48.5 4.869422
10.5 49.5 6.36728
10.5 50.5 6.31741
10.5 51.5 5.71894
10.5 52.5 4.540202
10.5 53.5 2.826315
10.5 55.5 -0.19278
10.5 56.5 -0.137592
10.5 58.5 -0.04536
10.5 59.5 -0.04002
10.5 62.5 1.459373
10.5 63.5 2.517664
10.5 64.5 1.563448
10.5 78.5 -0.040365
10.5 79.5 -0.024765
11.5 -20.5 -0.026236
11.5 -19.5 1.136968
11.5 -18.5 1.723278
11.5 -17.5 2.168794
11.5 -16.5 1.811091
11.5 -15.5 3.700656
11.5 -14.5 3.86799
11.5 -13.5 1.178604
11.5 -12.5 -0.004339
11.5 -5.5 1.077472
11.5 -4.5 1.22359
11.5 -3.5 3.033225
11.5 -2.5 3.302076
11.5 -1.5 1.860016
11.5 -0.5 -0.25641
11.5 1.5 -3.468976
11.5 2.5 -7.527156
11.5 3.5 -13.043834
11.5 4.5 -15.646206
11.5 5.5 -18.323712
11.5 6.5 -14.436156
11.5 7.5 -12.499578
11.5 8.5 -12.941621
11.5 9.5 -7.78998
11.5 10.5 -3.59136
11.5 11.5 -3.423875
11.5 12.5 -4.22004
11.5 13.5 -2.423734
11.5 14.5 -1.13919
11.5 15.5 -0.678432
11.5 16.5 -0.862125
11.5 17.5 -0.664818
11.5 18.5 -0.635312
11.5 19.5 -0.475635
11.5 20.5 -0.573779
11.5 21.5 -0.409734
11.5 22.5 -0.597891
11.5 23.5 -0.676962
11.5 24.5 -0.733924
11.5 25.5 -0.788456
11.5 26.5 -0.86913
11.5 27.5 -0.997878
11.5 28.5 -1.67596
11.5 29.5 -3.146589
11.5 30.5 -5.145558
11.5 31.5 -6.699525
11.5 32.5 -5.869056
11.5 33.5 -1.322568
11.5 34.5 -0.54615
11.5 35.5 -3.676185
11.5 36.5 -0.171097
11.5 40.5 -0.070224
11.5 42.5 6.030144
11.5 43.5 10.23561
11.5 44.5 8.12548
11.5 45.5 7.784
11.5 46.5 3.857676
11.5 47.5 4.60944
11.5 48.5 6.298625
11.5 49.5 6.898815
11.5 50.5 7.051785
11.5 51.5 6.501694
11.5 52.5 5.604016
11.5 53.5 3.498768
11.5 56.5 -0.015631
11.5 57.5 -0.04264
11.5 58.5 -0.059115
11.5 59.5 -0.03159
11.5 60.5 -0.029184
11.5 63.5 1.554618
11.5 64.5 2.469232
11.5 78.5 -0.0853
11.5 79.5 -0.236348
11.5 80.5 -0.014942
12.5 -70.5 32767
12.5 -20.5 -0.109272
12.5 -19.5 5.23736
12.5 -18.5 8.5521
12.5 -17.5 11.391264
12.5 -16.5 9.80331
12.5 -15.5 19.825287
12.5 -14.5 20.473262
12.5 -13.5 6.091856
12.5 -12.5 -0.014988
12.5 -6.5 3.683988
12.5 -5.5 6.330942
12.5 -4.5 5.124504
12.5 -3.5 5.24142
12.5 -2.5 3.435872
12.5 -1.5 1.770104
12.5 -0.5 -1.5008
12.5 1.5 -6.31332
12.5 2.5 -7.573611
12.5 3.5 -12.528352
12.5 4.5 -13.035438
12.5 5.5 -14.06754
12.5 6.5 -13.465705
12.5 7.5 -12.809479
12.5 8.5 -11.871764
12.5 9.5 -6.975072
12.5 10.5 -4.187992
12.5 11.5 -3.72516
12.5 12.5 -2.38394
12.5 13.5 -2.102144
12.5 14.5 -1.573248
12.5 15.5 -0.488674
12.5 16.5 -1.78239
12.5 17.5 -0.541215
12.5 18.5 -0.904491
12.5 19.5 -0.691002
12.5 20.5 -1.123294
12.5 21.5 -0.60931
12.5 22.5 -0.425712
12.5 23.5 -0.562872
12.5 24.5 -0.66744
12.5 25.5 -0.409962
12.5 26.5 -0.35893
12.5 27.5 -0.570285
12.5 28.5 -0.999592
12.5 29.5 -2.940864
12.5 30.5 -6.203061
12.5 31.5 -9.698872
12.5 32.5 -14.188023
12.5 40.5 -0.342472
12.5 41.5 1.096791
12.5 42.5 6.923475
12.5 43.5 8.557335
12.5 44.5 2.063611
12.5 45.5 6.500736
12.5 46.5 3.709063
12.5 47.5 4.19456
12.5 48.5 8.105904
12.5 49.5 7.578498
12.5 50.5 7.495886
12.5 51.5 7.015458
12.5 52.5 6.287176
12.5 53.5 3.657654
12.5 54.5 -0.113696
12.5 55.5 -0.013625
12.5 59.5 -0.025038
12.5 60.5 -0.127995
12.5 61.5 -0.299376
12.5 62.5 -0.326472
12.5 64.5 1.4602
12.5 66.5 -0.001438
12.5 78.5 -0.027015
12.5 79.5 -0.960483
12.5 80.5 -0.067059
13.5 -22.5 2.628972
13.5 -21.5 2.48378
13.5 -20.5 3.37211
13.5 -19.5 4.7953
13.5 -18.5 9.6602
13.5 -17.5 16.49936
13.5 -16.5 10.735872
13.5 -15.5 16.326675
13.5 -14.5 34.019958
13.5 -13.5 27.958938
13.5 -12.5 19.060016
13.5 -11.5 1.96011
13.5 -10.5 1.849815
13.5 -9.5 3.44582
13.5 -8.5 5.186623
13.5 -7.5 4.797898
13.5 -6.5 5.895903
13.5 -5.5 25.246845
13.5 -4.5 13.288282
13.5 -3.5 5.316272
13.5 -2.5 3.42516
13.5 -1.5 2.373158
13.5 -0.5 -1.03719
13.5 1.5 -10.882999
13.5 2.5 -8.8128
13.5 3.5 -10.197936
13.5 4.5 -10.63194
13.5 5.5 -10.958286
13.5 6.5 -11.564028
13.5 7.5 -12.58883
13.5 8.5 -12.631578
13.5 9.5 -7.83105
13.5 10.5 -5.740888
13.5 11.5 -4.5315
13.5 12.5 -2.906816
13.5 13.5 -1.278367
13.5 14.5 -1.174932
13.5 15.5 -0.391257
13.5 16.5 -0.778086
13.5 17.5 -0.645312
13.5 18.5 -0.671418
13.5 19.5 -0.77221
13.5 20.5 -0.883506
13.5 21.5 -0.658378
13.5 22.5 -0.525574
13.5 23.5 -0.584749
13.5 24.5 -0.628408
13.5 25.5 -0.23723
13.5 27.5 -0.064296
13.5 28.5 -0.81972
13.5 29.5 -2.692359
13.5 30.5 -5.082
13.5 31.5 -6.282084
13.5 32.5 -19.743864
13.5 33.5 -0.580684
13.5 36.5 -0.713502
13.5 38.5 1.023948
13.5 40.5 2.0685
13.5 41.5 6.55978
13.5 42.5 6.66
13.5 43.5 2.673616
13.5 45.5 6.009369
13.5 46.5 3.453624
13.5 47.5 4.659547
13.5 48.5 8.7296
13.5 49.5 7.512326
13.5 50.5 8.20743
13.5 51.5 7.395453
13.5 52.5 6.945568
13.5 53.5 4.179829
13.5 54.5 -0.06107
13.5 59.5 -0.027861
13.5 60.5 -0.22736
13.5 61.5 -0.521792
13.5 62.5 -0.683324
13.5 63.5 -0.827664
13.5 64.5 -0.29904
13.5 65.5 1.119911
13.5 66.5 1.802073
13.5 77.5 -0.027297
13.5 78.5 -64.512849
13.5 79.5 -6.676256
13.5 80.5 -0.022356
14.5 -25.5 -0.003456
14.5 -22.5 2.186574
14.5 -21.5 3.365562
14.5 -20.5 4.44675
14.5 -19.5 6.733408
14.5 -18.5 8.685175
14.5 -17.5 14.11988
14.5 -16.5 16.225677
14.5 -15.5 15.026154
14.5 -14.5 30.142368
14.5 -13.5 23.88204
14.5 -12.5 12.96828
14.5 -11.5 4.732091
14.5 -10.5 5.23909
14.5 -9.5 5.433573
14.5 -8.5 5.652903
14.5 -7.5 6.179936
14.5 -6.5 6.885396
14.5 -5.5 18.467757
14.5 -4.5 19.959192
14.5 -3.5 6.89118
14.5 -2.5 3.002589
14.5 -1.5 2.584996
14.5 -0.5 -1.178625
14.5 1.5 -8.738415
14.5 2.5 -10.08612
14.5 3.5 -10.877842
14.5 4.5 -10.49341
14.5 5.5 -11.159337
14.5 6.5 -11.745976
14.5 7.5 -11.734272
14.5 8.5 -10.664225
14.5 9.5 -8.253
14.5 10.5 -8.836905
14.5 11.5 -6.093996
14.5 12.5 -3.965236
14.5 13.5 -1.640495
14.5 14.5 -1.12689
14.5 15.5 -0.478608
14.5 16.5 -0.814947
14.5 17.5 -0.763425
14.5 18.5 -0.710133
14.5 19.5 -0.790425
14.5 20.5 -0.72885
14.5 21.5 -0.695148
14.5 22.5 -0.63531
14.5 23.5 -0.5661
14.5 24.5 -0.535525
14.5 25.5 -0.197835
14.5 28.5 -0.440973
14.5 29.5 -2.18163
14.5 30.5 -4.09184
14.5 31.5 -5.035515
14.5 32.5 -15.270099
14.5 33.5 -0.24392
14.5 36.5 -0.542178
14.5 39.5 -0.074589
14.5 40.5 3.8727
14.5 41.5 7.636976
14.5 42.5 3.84111
14.5 44.5 2.682165
14.5 45.5 5.844001
14.5 46.5 4.224616
14.5 47.5 3.796368
14.5 48.5 8.317783
14.5 49.5 7.9059
14.5 50.5 8.893808
14.5 51.5 7.394116
14.5 52.5 7.959581
14.5 53.5 4.890735
14.5 54.5 -0.01458
14.5 56.5 1.055808
14.5 59.5 -0.0218
14.5 60.5 -0.310875
14.5 61.5 -0.61131
14.5 62.5 -0.79119
14.5 63.5 -1.134848
14.5 64.5 -1.253523
14.5 65.5 -0.192125
14.5 66.5 1.334215
14.5 67.5 -0.01692
14.5 76.5 -0.043385
14.5 77.5 -59.49174
14.5 78.5 -52.246896
14.5 79.5 -3.487215
14.5 80.5 -0.007468
15.5 -70.5 32767
15.5 -25.5 -0.019412
15.5 -22.5 1.486125
15.5 -21.5 2.593468
15.5 -20.5 3.358561
15.5 -19.5 6.427814
15.5 -18.5 10.94904
15.5 -17.5 11.458377
15.5 -16.5 18.07731
15.5 -15.5 13.48245
15.5 -14.5 20.75862
15.5 -13.5 15.514443
15.5 -12.5 7.477714
15.5 -11.5 6.223038
15.5 -10.5 5.58144
15.5 -9.5 4.8488
15.5 -8.5 4.888884
15.5 -7.5 6.486813
15.5 -6.5 7.778027
15.5 -5.5 8.51734
15.5 -4.5 16.723304
15.5 -3.5 19.470143
15.5 -2.5 9.764139
15.5 -1.5 3.197521
15.5 -0.5 -0.89355
15.5 1.5 -6.83408
15.5 2.5 -8.5633
15.5 3.5 -12.159118
15.5 4.5 -11.26605
15.5 5.5 -12.05048
15.5 6.5 -13.139984
15.5 7.5 -12.15486
15.5 8.5 -10.78176
15.5 9.5 -9.814464
15.5 10.5 -11.262615
15.5 11.5 -7.885593
15.5 12.5 -5.350176
15.5 13.5 -2.347173
15.5 14.5 -1.169727
15.5 15.5 -0.558186
15.5 16.5 -0.99766
15.5 17.5 -0.75118
15.5 18.5 -0.8319
15.5 19.5 -0.687015
15.5 20.5 -0.729624
15.5 21.5 -0.939312
15.5 22.5 -0.792542
15.5 23.5 -0.509151
15.5 24.5 -0.425845
15.5 25.5 -0.17154
15.5 28.5 -0.198
15.5 29.5 -1.289888
15.5 30.5 -2.41482
15.5 31.5 -3.40924
15.5 32.5 -5.861408
15.5 36.5 -0.189686
15.5 38.5 2.35578
15.5 39.5 6.801272
15.5 40.5 6.946736
15.5 41.5 5.446025
15.5 42.5 1.250459
15.5 43.5 1.331907
15.5 44.5 5.180328
15.5 45.5 6.433896
15.5 46.5 6.016895
15.5 47.5 4.863495
15.5 48.5 7.74036
15.5 49.5 7.973856
15.5 50.5 8.979328
15.5 51.5 7.061835
15.5 52.5 7.787386
15.5 53.5 5.100204
15.5 60.5 -0.368074
15.5 61.5 -0.69373
15.5 62.5 -0.955451
15.5 63.5 -1.263688
15.5 64.5 -1.36224
15.5 65.5 -0.82728
15.5 68.5 1.011875
15.5 76.5 -0.0945
15.5 77.5 -68.724768
15.5 78.5 -17.053812
16.5 -25.5 -0.030932
16.5 -22.5 1.0185
16.5 -21.5 1.344
16.5 -20.5 2.014677
16.5 -19.5 5.42874
16.5 -18.5 14.072502
16.5 -17.5 11.654062
16.5 -16.5 15.49488
16.5 -15.5 11.18625
16.5 -14.5 13.669656
