HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20090117.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 27.5 -0.101332
1.5 32.5 1.040662
1.5 33.5 1.969086
1.5 34.5 4.327565
1.5 35.5 5.091468
1.5 36.5 2.410128
1.5 39.5 -0.001626
1.5 41.5 2.546668
1.5 42.5 5.02692
1.5 43.5 6.795086
1.5 44.5 8.050033
1.5 45.5 7.311612
1.5 46.5 6.190581
1.5 47.5 5.848008
1.5 48.5 4.667008
1.5 49.5 4.110117
1.5 53.5 -0.000105
2.5 6.5 1.05465
2.5 7.5 1.64574
2.5 8.5 1.282944
2.5 14.5 -0.271237
2.5 15.5 -0.70928
2.5 17.5 -0.260838
2.5 18.5 -0.110443
2.5 19.5 -0.019557
2.5 20.5 -0.485877
2.5 21.5 -0.012366
2.5 22.5 -0.022149
2.5 23.5 -0.299628
2.5 24.5 -0.530376
2.5 25.5 -0.2597
2.5 26.5 -0.140756
2.5 27.5 -0.072316
2.5 33.5 1.037636
2.5 34.5 3.132736
2.5 35.5 3.501321
2.5 36.5 2.348496
2.5 40.5 -0.026425
2.5 42.5 4.219476
2.5 43.5 7.795534
2.5 44.5 8.113398
2.5 45.5 6.77815
2.5 46.5 5.99456
2.5 47.5 5.472075
2.5 48.5 5.08201
2.5 49.5 2.771748
2.5 50.5 1.852257
2.5 51.5 -0.00778
3.5 5.5 -0.06262
3.5 14.5 -0.146624
3.5 15.5 -0.454734
3.5 16.5 -0.032967
3.5 17.5 -0.078408
3.5 18.5 -0.017334
3.5 19.5 -0.009164
3.5 20.5 -0.123101
3.5 21.5 -0.22663
3.5 22.5 -0.288135
3.5 23.5 -0.26732
3.5 24.5 -0.201189
3.5 25.5 -0.086093
3.5 26.5 -0.04984
3.5 27.5 -0.025988
3.5 34.5 1.674328
3.5 35.5 2.191906
3.5 36.5 1.930743
3.5 37.5 -0.006952
3.5 40.5 -0.007668
3.5 43.5 4.989755
3.5 44.5 7.338256
3.5 45.5 6.364036
3.5 46.5 6.795264
3.5 47.5 5.286875
3.5 48.5 4.34826
3.5 49.5 2.610223
3.5 50.5 1.707636
3.5 52.5 -0.003328
4.5 4.5 -0.074218
4.5 5.5 -0.486716
4.5 6.5 -0.66312
4.5 7.5 -0.2277
4.5 14.5 -0.119424
4.5 15.5 -0.360483
4.5 16.5 -0.067184
4.5 17.5 -0.056474
4.5 18.5 -0.006688
4.5 19.5 -0.034606
4.5 20.5 -0.415063
4.5 21.5 -0.502712
4.5 22.5 -0.270798
4.5 23.5 -0.217167
4.5 24.5 -0.093452
4.5 35.5 1.56606
4.5 36.5 1.674699
4.5 37.5 -0.004089
4.5 42.5 -0.006076
4.5 43.5 3.956216
4.5 44.5 7.33221
4.5 45.5 7.195846
4.5 46.5 6.827253
4.5 47.5 5.200848
4.5 48.5 4.152183
4.5 49.5 2.539458
4.5 50.5 1.642491
4.5 59.5 -0.001173
4.5 60.5 -0.005175
4.5 61.5 -0.009295
4.5 62.5 -0.001572
5.5 3.5 -0.03124
5.5 4.5 -2.195689
5.5 5.5 -5.01875
5.5 6.5 -1.651092
5.5 7.5 -0.902071
5.5 8.5 -0.306187
5.5 14.5 -0.12204
5.5 15.5 -0.279566
5.5 16.5 -0.080004
5.5 17.5 -0.061488
5.5 18.5 -0.01333
5.5 19.5 -0.088695
5.5 20.5 -0.596544
5.5 21.5 -0.584136
5.5 22.5 -0.25102
5.5 23.5 -0.173346
5.5 28.5 -0.00897
5.5 35.5 1.451259
5.5 36.5 1.247902
5.5 43.5 4.19289
5.5 44.5 7.97213
5.5 45.5 8.302304
5.5 46.5 6.209217
5.5 47.5 5.01651
5.5 48.5 3.978429
5.5 49.5 2.5335
5.5 50.5 1.588376
5.5 51.5 1.2519
5.5 53.5 -6e-05
5.5 58.5 1.0425
5.5 59.5 4.250547
5.5 60.5 5.49154
5.5 61.5 5.291946
5.5 63.5 -0.014364
6.5 3.5 -0.082362
6.5 4.5 -5.471097
6.5 5.5 -12.37093
6.5 6.5 -2.642512
6.5 7.5 -1.701744
6.5 8.5 -1.137756
6.5 9.5 -0.158074
6.5 13.5 -0.000667
6.5 14.5 -0.113544
6.5 15.5 -0.200508
6.5 16.5 -0.065526
6.5 17.5 -0.05947
6.5 18.5 -0.046898
6.5 19.5 -0.241362
6.5 20.5 -0.342029
6.5 21.5 -0.535148
6.5 22.5 -0.27312
6.5 23.5 -0.094545
6.5 28.5 -0.003654
6.5 29.5 -0.01813
6.5 35.5 1.360675
6.5 37.5 -0.024
6.5 42.5 1.32678
6.5 43.5 3.904384
6.5 44.5 8.047856
6.5 45.5 8.90712
6.5 46.5 5.86599
6.5 47.5 4.816176
6.5 48.5 3.722922
6.5 49.5 2.617464
6.5 50.5 1.691504
6.5 51.5 1.298176
6.5 58.5 2.771145
6.5 59.5 10.467842
6.5 60.5 13.229568
6.5 61.5 12.781314
6.5 62.5 3.26274
7.5 -70.5 32767
7.5 3.5 -0.008352
7.5 4.5 -1.461796
7.5 5.5 -4.806588
7.5 6.5 -3.572855
7.5 7.5 -3.685734
7.5 8.5 -2.340456
7.5 9.5 -0.713349
7.5 10.5 -0.184592
7.5 12.5 -0.015236
7.5 13.5 -0.0812
7.5 14.5 -0.095004
7.5 15.5 -0.219393
7.5 16.5 -0.0108
7.5 17.5 -0.065016
7.5 18.5 -0.130624
7.5 19.5 -0.31141
7.5 20.5 -0.204768
7.5 21.5 -0.232512
7.5 22.5 -0.173397
7.5 23.5 -0.011594
7.5 29.5 -0.02574
7.5 36.5 -0.773415
7.5 37.5 -0.245344
7.5 43.5 -0.020435
7.5 44.5 5.0853
7.5 45.5 8.281602
7.5 46.5 7.635264
7.5 47.5 4.917034
7.5 48.5 3.648434
7.5 49.5 2.891312
7.5 50.5 2.266398
7.5 51.5 1.155924
7.5 54.5 -0.000431
7.5 58.5 2.511139
7.5 59.5 9.795764
7.5 60.5 12.39436
7.5 61.5 12.51604
7.5 62.5 8.69065
8.5 3.5 -0.082824
8.5 4.5 -1.525563
8.5 5.5 -4.910864
8.5 6.5 -5.233604
8.5 7.5 -4.541992
8.5 8.5 -3.064458
8.5 9.5 -1.431653
8.5 10.5 -0.772366
8.5 11.5 -0.348752
8.5 12.5 -0.228933
8.5 13.5 -0.122187
8.5 14.5 -0.105818
8.5 15.5 -0.1683
8.5 16.5 -0.033642
8.5 17.5 -0.310917
8.5 18.5 -0.13803
8.5 19.5 -0.111384
8.5 20.5 -0.155763
8.5 21.5 -0.265788
8.5 22.5 -0.143632
8.5 29.5 -0.040824
8.5 30.5 -0.035343
8.5 35.5 -0.790097
8.5 36.5 -3.578666
8.5 37.5 -0.130214
8.5 38.5 -0.84693
8.5 39.5 -1.018912
8.5 40.5 2.28438
8.5 41.5 2.291904
8.5 42.5 -0.085715
8.5 43.5 -0.035847
8.5 44.5 5.49072
8.5 45.5 7.211154
8.5 46.5 7.347132
8.5 47.5 4.859314
8.5 48.5 2.432172
8.5 49.5 2.7439
8.5 50.5 1.86967
8.5 51.5 1.129096
8.5 53.5 -0.0338
8.5 54.5 -0.269348
8.5 55.5 -0.863284
8.5 56.5 -0.758924
8.5 57.5 -0.007824
8.5 58.5 1.030536
8.5 59.5 3.849216
8.5 60.5 5.766618
8.5 61.5 6.791081
8.5 62.5 6.771182
8.5 64.5 -0.001131
9.5 -2.5 2.16522
9.5 -1.5 4.162833
9.5 -0.5 4.956736
9.5 2.5 -0.0102
9.5 3.5 -1.28366
9.5 4.5 -3.75015
9.5 5.5 -5.191428
9.5 6.5 -5.9345
9.5 7.5 -5.34482
9.5 8.5 -4.092322
9.5 9.5 -2.27601
9.5 10.5 -1.182448
9.5 11.5 -0.657136
9.5 12.5 -0.362074
9.5 13.5 -0.126728
9.5 14.5 -0.070992
9.5 15.5 -0.111027
9.5 16.5 -0.0754
9.5 17.5 -0.31911
9.5 18.5 -0.140829
9.5 19.5 -0.145475
9.5 20.5 -0.097148
9.5 21.5 -0.125222
9.5 22.5 -0.069969
9.5 29.5 -0.044457
9.5 30.5 -0.128554
9.5 31.5 -0.098136
9.5 32.5 -0.062471
9.5 33.5 -0.185762
9.5 34.5 -0.483346
9.5 35.5 -2.144142
9.5 36.5 -5.786704
9.5 38.5 -1.624888
9.5 39.5 -1.037988
9.5 40.5 3.12381
9.5 41.5 2.574425
9.5 42.5 -0.125349
9.5 43.5 1.578486
9.5 44.5 6.066434
9.5 45.5 6.285249
9.5 46.5 7.02
9.5 47.5 4.531118
9.5 48.5 2.414402
9.5 49.5 2.70844
9.5 50.5 1.79136
9.5 51.5 1.12918
9.5 53.5 -0.1005
9.5 54.5 -0.53312
9.5 55.5 -0.801336
9.5 56.5 -0.495339
9.5 59.5 1.387064
9.5 60.5 2.87781
9.5 61.5 3.98132
9.5 62.5 5.51679
9.5 63.5 2.714244
10.5 -18.5 -0.003644
10.5 -17.5 -0.005236
10.5 -16.5 -0.004818
10.5 -15.5 -0.003326
10.5 -3.5 1.758072
10.5 -2.5 4.69728
10.5 -1.5 5.771448
10.5 -0.5 6.52803
10.5 2.5 -0.202194
10.5 3.5 -2.619435
10.5 4.5 -5.674392
10.5 5.5 -6.665834
10.5 6.5 -6.45714
10.5 7.5 -5.886276
10.5 8.5 -5.283091
10.5 9.5 -2.995122
10.5 10.5 -1.283968
10.5 11.5 -0.784448
10.5 12.5 -0.423819
10.5 13.5 -0.084548
10.5 14.5 -0.030912
10.5 15.5 -0.081483
10.5 16.5 -0.108016
10.5 17.5 -0.194205
10.5 18.5 -0.17931
10.5 19.5 -0.167745
10.5 20.5 -0.0774
10.5 21.5 -0.045696
10.5 22.5 -0.026814
10.5 29.5 -0.025637
10.5 30.5 -0.269101
10.5 31.5 -0.423522
10.5 32.5 -0.388594
10.5 33.5 -0.55767
10.5 34.5 -0.743029
10.5 35.5 -2.912637
10.5 36.5 -4.55522
10.5 38.5 -1.271823
10.5 39.5 -0.378315
10.5 40.5 2.01771
10.5 41.5 1.354047
10.5 42.5 1.0164
10.5 43.5 3.922578
10.5 44.5 6.264099
10.5 45.5 5.819612
10.5 46.5 5.152134
10.5 47.5 3.847399
10.5 48.5 2.821916
10.5 49.5 2.63258
10.5 50.5 1.752025
10.5 51.5 1.076
10.5 53.5 -0.174303
10.5 54.5 -0.44411
10.5 55.5 -0.53217
10.5 56.5 -0.11739
10.5 57.5 -0.003366
10.5 60.5 1.885647
10.5 61.5 2.81624
10.5 62.5 4.508552
10.5 63.5 4.647369
10.5 64.5 1.939636
10.5 78.5 -0.023485
10.5 79.5 -0.013794
11.5 -20.5 -0.00301
11.5 -17.5 1.123629
11.5 -16.5 1.053385
11.5 -15.5 2.003693
11.5 -14.5 1.74736
11.5 -12.5 -0.001239
11.5 -5.5 1.083808
11.5 -4.5 1.50516
11.5 -3.5 4.372785
11.5 -2.5 5.858941
11.5 -1.5 5.250862
11.5 -0.5 6.148845
11.5 2.5 -0.685776
11.5 3.5 -3.521588
11.5 4.5 -6.005421
11.5 5.5 -8.29224
11.5 6.5 -6.995044
11.5 7.5 -6.074276
11.5 8.5 -5.971504
11.5 9.5 -3.21345
11.5 10.5 -1.206752
11.5 11.5 -0.784
11.5 12.5 -0.462
11.5 13.5 -0.071166
11.5 14.5 -0.027051
11.5 15.5 -0.056166
11.5 16.5 -0.15162
11.5 17.5 -0.175791
11.5 18.5 -0.192576
11.5 19.5 -0.125245
11.5 20.5 -0.095444
11.5 21.5 -0.029682
11.5 22.5 -0.008307
11.5 29.5 -0.001878
11.5 30.5 -0.425119
11.5 31.5 -1.02088
11.5 32.5 -1.330176
11.5 33.5 -0.443664
11.5 34.5 -0.28314
11.5 35.5 -3.20825
11.5 36.5 -0.356207
11.5 37.5 -0.009876
11.5 40.5 -0.014877
11.5 42.5 2.626066
11.5 43.5 5.376525
11.5 44.5 5.01264
11.5 45.5 5.400984
11.5 46.5 2.785338
11.5 47.5 3.06864
11.5 48.5 3.31895
11.5 49.5 2.50404
11.5 50.5 1.643546
11.5 53.5 -0.216216
11.5 54.5 -0.099182
11.5 55.5 -0.284769
11.5 56.5 -0.025487
11.5 59.5 1.050192
11.5 60.5 1.613328
11.5 61.5 2.420365
11.5 62.5 3.655115
11.5 63.5 5.592219
11.5 64.5 5.10711
11.5 78.5 -0.04879
11.5 79.5 -0.134456
11.5 80.5 -0.009632
12.5 -70.5 32767
12.5 -20.5 -0.011861
12.5 -19.5 1.18728
12.5 -18.5 3.595275
12.5 -17.5 6.801192
12.5 -16.5 6.455691
12.5 -15.5 12.027559
12.5 -14.5 10.107643
12.5 -13.5 2.219428
12.5 -12.5 -0.003813
12.5 -6.5 2.497572
12.5 -5.5 5.105108
12.5 -4.5 4.8081
12.5 -3.5 5.79975
12.5 -2.5 4.88609
12.5 -1.5 4.550966
12.5 -0.5 7.35616
12.5 2.5 -1.113153
12.5 3.5 -3.609504
12.5 4.5 -5.04358
12.5 5.5 -6.339475
12.5 6.5 -6.484159
12.5 7.5 -6.190078
12.5 8.5 -5.463178
12.5 9.5 -2.898207
12.5 10.5 -1.462832
12.5 11.5 -0.962333
12.5 12.5 -0.359658
12.5 13.5 -0.142208
12.5 14.5 -0.095744
12.5 15.5 -0.063896
12.5 16.5 -0.40755
12.5 17.5 -0.162621
12.5 18.5 -0.27835
12.5 19.5 -0.16497
12.5 20.5 -0.143416
12.5 21.5 -0.02408
12.5 22.5 -0.005292
12.5 23.5 -0.012784
12.5 24.5 -0.014256
12.5 29.5 -0.004335
12.5 30.5 -0.569835
12.5 31.5 -1.773916
12.5 32.5 -3.963675
12.5 40.5 -0.074493
12.5 42.5 2.883795
12.5 43.5 4.305252
12.5 44.5 1.228788
12.5 45.5 4.35942
12.5 46.5 2.557744
12.5 47.5 2.608
12.5 48.5 3.886256
12.5 49.5 2.436696
12.5 50.5 1.49151
12.5 53.5 -0.212758
12.5 56.5 -0.164088
12.5 60.5 1.40553
12.5 61.5 2.218832
12.5 62.5 3.248664
12.5 63.5 5.554297
12.5 64.5 7.296828
12.5 65.5 2.159728
12.5 66.5 -0.00143
12.5 78.5 -0.015066
12.5 79.5 -0.552114
12.5 80.5 -0.045144
13.5 -24.5 -0.042224
13.5 -23.5 -0.078104
13.5 -22.5 -0.051912
13.5 -19.5 1.31719
13.5 -18.5 4.8598
13.5 -17.5 11.046976
13.5 -16.5 7.556864
13.5 -15.5 10.29518
13.5 -14.5 16.95576
13.5 -13.5 9.672936
13.5 -12.5 3.98228
13.5 -9.5 1.125705
13.5 -8.5 2.572832
13.5 -7.5 2.850386
13.5 -6.5 3.801291
13.5 -5.5 17.570358
13.5 -4.5 10.259536
13.5 -3.5 4.762354
13.5 -2.5 3.92521
13.5 -1.5 4.917924
13.5 -0.5 3.33564
13.5 1.5 -0.347311
13.5 2.5 -1.742976
13.5 3.5 -3.130834
13.5 4.5 -4.136275
13.5 5.5 -4.88427
13.5 6.5 -5.490657
13.5 7.5 -6.001834
13.5 8.5 -5.747802
13.5 9.5 -3.2449
13.5 10.5 -2.058516
13.5 11.5 -1.30986
13.5 12.5 -0.604032
13.5 13.5 -0.173582
13.5 14.5 -0.13932
13.5 15.5 -0.069015
13.5 16.5 -0.205092
13.5 17.5 -0.20448
13.5 18.5 -0.20295
13.5 19.5 -0.17014
13.5 20.5 -0.097572
13.5 21.5 -0.025172
13.5 22.5 -0.022144
13.5 23.5 -0.052173
13.5 24.5 -0.070445
13.5 25.5 -0.01848
13.5 29.5 -0.04638
13.5 30.5 -0.561
13.5 31.5 -1.343092
13.5 32.5 -6.414016
13.5 33.5 -0.270738
13.5 36.5 -1.640529
13.5 37.5 -3.629808
13.5 38.5 -0.505818
13.5 41.5 2.12576
13.5 42.5 2.6307
13.5 43.5 1.269048
13.5 45.5 3.835383
13.5 46.5 2.244537
13.5 47.5 2.682727
13.5 48.5 3.80672
13.5 49.5 2.157508
13.5 50.5 1.41449
13.5 53.5 -0.218762
13.5 55.5 -0.199023
13.5 56.5 -0.114
13.5 58.5 1.238744
13.5 59.5 1.165644
13.5 60.5 1.409632
13.5 61.5 1.87782
13.5 62.5 2.253986
13.5 63.5 3.940176
13.5 64.5 7.057344
13.5 65.5 6.497101
13.5 66.5 3.445239
13.5 77.5 -0.015948
13.5 78.5 -34.865375
13.5 79.5 -3.845728
13.5 80.5 -0.015567
14.5 -28.5 -0.025016
14.5 -27.5 -0.076284
14.5 -26.5 -0.01784
14.5 -25.5 -0.009744
14.5 -24.5 -0.0266
14.5 -23.5 -0.12306
14.5 -22.5 -0.298857
14.5 -21.5 -0.164556
14.5 -19.5 2.410254
14.5 -18.5 5.210375
14.5 -17.5 10.2188
14.5 -16.5 11.58183
14.5 -15.5 9.26695
14.5 -14.5 14.298858
14.5 -13.5 7.521579
14.5 -12.5 2.169856
14.5 -9.5 2.243854
14.5 -8.5 3.47152
14.5 -7.5 3.962476
14.5 -6.5 4.258116
14.5 -5.5 11.473546
14.5 -4.5 13.280927
14.5 -3.5 5.23998
14.5 -2.5 2.876904
14.5 -1.5 4.242744
14.5 -0.5 3.564162
14.5 1.5 -0.889033
14.5 2.5 -2.354616
14.5 3.5 -3.455872
14.5 4.5 -4.02212
14.5 5.5 -4.828999
14.5 6.5 -5.42036
14.5 7.5 -5.47536
14.5 8.5 -4.79655
14.5 9.5 -3.437833
14.5 10.5 -3.30099
14.5 11.5 -1.973072
14.5 12.5 -1.054432
14.5 13.5 -0.33864
14.5 14.5 -0.19836
14.5 15.5 -0.10062
14.5 16.5 -0.229501
14.5 17.5 -0.245925
14.5 18.5 -0.210849
14.5 19.5 -0.168525
14.5 20.5 -0.083205
14.5 21.5 -0.043672
14.5 22.5 -0.05889
14.5 23.5 -0.09197
14.5 24.5 -0.105245
14.5 25.5 -0.03135
14.5 29.5 -0.110715
14.5 30.5 -0.604352
14.5 31.5 -1.32053
14.5 32.5 -5.908929
14.5 33.5 -0.13224
14.5 36.5 -1.399398
14.5 37.5 -3.057544
14.5 38.5 -0.2574
14.5 39.5 -0.001794
14.5 41.5 2.403232
14.5 42.5 1.420146
14.5 44.5 1.405875
14.5 45.5 3.47139
14.5 46.5 2.54309
14.5 47.5 2.003449
14.5 48.5 3.293809
14.5 49.5 2.041455
14.5 50.5 1.345344
14.5 53.5 -0.21837
14.5 55.5 -0.14168
14.5 58.5 1.47733
14.5 59.5 1.382992
14.5 60.5 1.447434
14.5 61.5 1.545495
14.5 62.5 1.669992
14.5 63.5 2.793472
14.5 64.5 5.15706
14.5 65.5 6.586625
14.5 66.5 5.079245
14.5 67.5 -0.01911
14.5 68.5 -6.1e-05
14.5 76.5 -0.027555
14.5 77.5 -32.489303
14.5 78.5 -27.247376
14.5 79.5 -1.99926
14.5 80.5 -0.005332
15.5 -70.5 32767
15.5 -29.5 -0.002574
15.5 -28.5 -0.028272
15.5 -27.5 -0.049375
15.5 -26.5 -0.023111
15.5 -25.5 -0.031861
15.5 -24.5 -0.091956
15.5 -23.5 -0.261726
15.5 -22.5 -0.48375
15.5 -21.5 -0.30936
15.5 -19.5 3.168364
15.5 -18.5 7.731184
15.5 -17.5 8.672832
15.5 -16.5 12.58767
15.5 -15.5 7.8219
15.5 -14.5 9.10314
15.5 -13.5 4.476024
15.5 -12.5 1.131367
15.5 -10.5 1.173204
15.5 -9.5 2.8386
15.5 -8.5 3.667752
15.5 -7.5 4.332762
15.5 -6.5 4.538626
15.5 -5.5 4.743544
15.5 -4.5 9.782796
15.5 -3.5 12.978728
15.5 -2.5 8.191887
15.5 -1.5 4.457762
15.5 -0.5 2.8527
15.5 1.5 -0.930248
15.5 2.5 -2.1299
15.5 3.5 -3.834284
15.5 4.5 -4.131555
15.5 5.5 -4.92648
15.5 6.5 -5.758896
15.5 7.5 -5.471901
15.5 8.5 -4.78368
15.5 9.5 -4.15536
15.5 10.5 -4.45809
15.5 11.5 -2.862402
15.5 12.5 -1.718496
15.5 13.5 -0.631097
15.5 14.5 -0.263197
15.5 15.5 -0.129828
15.5 16.5 -0.289504
15.5 17.5 -0.24541
15.5 18.5 -0.249688
15.5 19.5 -0.151578
15.5 20.5 -0.097768
15.5 21.5 -0.09372
15.5 22.5 -0.11373
15.5 23.5 -0.113364
15.5 24.5 -0.111205
15.5 25.5 -0.037845
15.5 28.5 -0.00805
15.5 29.5 -0.12802
15.5 30.5 -0.502485
15.5 31.5 -1.17044
15.5 32.5 -2.886864
15.5 36.5 -0.606662
15.5 37.5 -1.095876
15.5 38.5 -1.058442
15.5 40.5 1.578644
15.5 41.5 1.651209
15.5 44.5 2.417904
15.5 45.5 3.448032
15.5 46.5 3.281127
15.5 47.5 2.3226
15.5 48.5 2.77128
15.5 49.5 1.856448
15.5 50.5 1.20089
15.5 53.5 -0.182988
15.5 54.5 -0.001024
15.5 55.5 -0.034935
15.5 58.5 1.635585
15.5 59.5 1.659525
15.5 60.5 1.532636
15.5 61.5 1.470066
15.5 62.5 1.603525
15.5 63.5 2.266528
15.5 64.5 3.399264
15.5 65.5 4.623576
15.5 66.5 5.006628
15.5 67.5 1.818384
15.5 76.5 -0.05455
15.5 77.5 -35.094762
15.5 78.5 -8.558104
16.5 -28.5 -0.005474
16.5 -27.5 -0.011782
16.5 -26.5 -0.023532
16.5 -25.5 -0.07106
16.5 -24.5 -0.268128
16.5 -23.5 -0.585964
16.5 -22.5 -0.664644
16.5 -21.5 -0.251
16.5 -19.5 3.82503
16.5 -18.5 11.514874
16.5 -17.5 9.001874
16.5 -16.5 10.31016
16.5 -15.5 6.0288
16.5 -14.5 5.571648
16.5 -13.5 3.413956
16.5 -12.5 1.451595
16.5 -11.5 1.023336
16.5 -10.5 1.597697
16.5 -9.5 2.927192
16.5 -8.5 3.840962
16.5 -7.5 4.760904
16.5 -6.5 4.76973
16.5 -5.5 4.230764
16.5 -4.5 3.960445
16.5 -3.5 20.412342
16.5 -2.5 14.2485
16.5 -1.5 5.101056
16.5 -0.5 1.606316
16.5 1.5 -1.119888
16.5 2.5 -1.55328
16.5 3.5 -3.710491
16.5 4.5 -4.417362
16.5 5.5 -4.859712
16.5 6.5 -6.022362
16.5 7.5 -6.00852
16.5 8.5 -5.845205
16.5 9.5 -5.477745
16.5 10.5 -5.234256
16.5 11.5 -4.07919
16.5 12.5 -2.620695
16.5 13.5 -0.951634
16.5 14.5 -0.299859
16.5 15.5 -0.128432
16.5 16.5 -0.305114
16.5 17.5 -0.221094
16.5 18.5 -0.206388
16.5 19.5 -0.15249
16.5 20.5 -0.156607
16.5 21.5 -0.18612
16.5 22.5 -0.164964
16.5 23.5 -0.105976
16.5 24.5 -0.082524
16.5 25.5 -0.02014
16.5 28.5 -0.006336
16.5 29.5 -0.076032
16.5 30.5 -0.226094
16.5 31.5 -0.544564
16.5 32.5 -0.017952
16.5 38.5 -1.823601
16.5 40.5 1.76646
16.5 42.5 -0.001184
16.5 44.5 2.347982
16.5 45.5 3.306706
16.5 46.5 3.45996
16.5 47.5 3.109266
16.5 48.5 2.511104
16.5 49.5 1.621872
16.5 53.5 -0.141568
16.5 54.5 -0.038844
16.5 58.5 1.440393
16.5 59.5 1.768274
16.5 60.5 1.53773
16.5 61.5 1.362548
16.5 62.5 1.69845
16.5 63.5 2.20626
16.5 64.5 2.625135
16.5 65.5 2.710267
16.5 66.5 4.02381
16.5 67.5 5.65073
16.5 68.5 3.280263
16.5 69.5 -0.003341
16.5 76.5 -0.074942
16.5 77.5 -4.351968
16.5 78.5 -5.0024
16.5 79.5 -0.42616
16.5 80.5 -0.005522
17.5 -27.5 -0.012192
17.5 -26.5 -0.047508
17.5 -25.5 -0.134885
17.5 -24.5 -0.395275
17.5 -23.5 -0.863577
17.5 -22.5 -0.973679
17.5 -21.5 -0.139365
17.5 -20.5 1.238382
17.5 -19.5 7.473815
17.5 -18.5 8.540784
17.5 -17.5 9.462728
17.5 -16.5 14.129136
17.5 -15.5 5.747775
17.5 -14.5 3.172923
17.5 -13.5 1.91973
17.5 -12.5 1.865425
17.5 -11.5 2.35002
17.5 -10.5 2.333856
17.5 -9.5 3.238662
17.5 -8.5 4.415
17.5 -7.5 5.794726
17.5 -6.5 4.769856
17.5 -5.5 4.417105
17.5 -4.5 5.793232
17.5 -3.5 11.548284
17.5 -2.5 6.564
17.5 -1.5 3.93852
17.5 -0.5 2.93752
17.5 1.5 -1.594215
17.5 2.5 -2.525888
17.5 3.5 -2.654592
17.5 4.5 -5.161583
17.5 5.5 -5.073744
17.5 6.5 -5.60195
17.5 7.5 -6.12846
17.5 8.5 -6.011901
17.5 9.5 -6.656328
17.5 10.5 -6.40446
17.5 11.5 -6.277425
17.5 12.5 -3.902004
17.5 13.5 -1.503912
17.5 14.5 -0.401994
17.5 15.5 -0.159301
17.5 16.5 -0.298372
17.5 17.5 -0.241395
17.5 19.5 -0.321451
17.5 20.5 -0.262614
17.5 21.5 -0.21641
17.5 22.5 -0.130192
17.5 23.5 -0.075205
17.5 24.5 -0.03385
17.5 25.5 -0.00369
17.5 28.5 -0.001617
17.5 29.5 -0.11016
17.5 30.5 -0.111879
17.5 39.5 -0.019824
17.5 40.5 -0.048734
