HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20020416.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 8.5 -15.354372
1.5 9.5 -16.1001
1.5 10.5 -16.638646
1.5 11.5 -15.343048
1.5 12.5 -11.575844
1.5 13.5 -4.631912
1.5 14.5 -4.176427
1.5 15.5 -3.619322
1.5 16.5 -0.913872
1.5 17.5 -1.715787
1.5 18.5 -0.333476
1.5 19.5 -0.01632
1.5 21.5 -0.008107
1.5 23.5 -0.009514
1.5 26.5 -0.057629
1.5 27.5 -0.415527
1.5 28.5 -0.5358
1.5 29.5 -0.36456
1.5 30.5 -0.207418
1.5 31.5 -0.122976
1.5 32.5 -0.363629
1.5 33.5 -1.315146
1.5 34.5 -3.781085
1.5 35.5 -3.141336
1.5 36.5 2.012472
1.5 39.5 -0.011475
1.5 41.5 -1.418412
1.5 42.5 -2.49553
1.5 43.5 -0.13785
1.5 44.5 3.533327
1.5 45.5 4.719264
1.5 46.5 3.584523
1.5 47.5 2.562048
1.5 48.5 2.419152
1.5 49.5 4.509252
1.5 52.5 1.163904
2.5 5.5 -2.459005
2.5 6.5 -9.637605
2.5 7.5 -15.536376
2.5 8.5 -16.761888
2.5 9.5 -16.93751
2.5 10.5 -16.351944
2.5 11.5 -19.001829
2.5 12.5 -11.90191
2.5 13.5 -6.073938
2.5 14.5 -6.395196
2.5 15.5 -6.79008
2.5 17.5 -2.063484
2.5 18.5 -1.039028
2.5 19.5 -0.112299
2.5 20.5 -0.84382
2.5 21.5 -0.009198
2.5 22.5 -0.001173
2.5 27.5 -0.609636
2.5 28.5 -0.826506
2.5 29.5 -0.749791
2.5 30.5 -0.301857
2.5 32.5 -0.145348
2.5 33.5 -0.755728
2.5 34.5 -3.766624
2.5 35.5 -4.420473
2.5 36.5 -0.209808
2.5 40.5 -0.0315
2.5 41.5 -0.162624
2.5 42.5 -1.991244
2.5 44.5 3.88065
2.5 45.5 4.8639
2.5 46.5 4.203397
2.5 47.5 3.283245
2.5 48.5 3.55655
2.5 49.5 3.599908
2.5 50.5 4.774737
2.5 51.5 -0.03229
3.5 5.5 -2.28966
3.5 6.5 -8.49408
3.5 7.5 -13.210869
3.5 8.5 -15.686835
3.5 9.5 -14.912198
3.5 10.5 -12.81363
3.5 11.5 -19.6093
3.5 12.5 -10.822688
3.5 13.5 -4.633696
3.5 14.5 -4.522144
3.5 15.5 -4.916661
3.5 16.5 -0.280017
3.5 17.5 -0.779328
3.5 18.5 -0.297108
3.5 19.5 -0.117947
3.5 20.5 -0.55233
3.5 21.5 -0.443918
3.5 22.5 -0.042125
3.5 24.5 1.074356
3.5 27.5 -0.640444
3.5 28.5 -1.285608
3.5 29.5 -0.910455
3.5 30.5 -0.203705
3.5 33.5 -0.475767
3.5 34.5 -2.642016
3.5 35.5 -4.539493
3.5 36.5 -2.692397
3.5 37.5 -0.047718
3.5 40.5 -0.013995
3.5 41.5 -0.02652
3.5 42.5 -0.39168
3.5 44.5 3.674784
3.5 45.5 4.915932
3.5 46.5 5.46816
3.5 47.5 3.9545
3.5 48.5 3.821328
3.5 49.5 3.953103
3.5 50.5 4.852512
3.5 52.5 -0.014864
4.5 4.5 -0.594518
4.5 5.5 -4.624886
4.5 6.5 -11.32812
4.5 7.5 -14.57625
4.5 8.5 -17.5802
4.5 9.5 -18.86794
4.5 10.5 -15.410148
4.5 11.5 -14.664975
4.5 12.5 -9.269184
4.5 13.5 -4.31633
4.5 14.5 -5.291043
4.5 15.5 -5.535267
4.5 16.5 -0.791232
4.5 17.5 -0.733558
4.5 18.5 -0.134464
4.5 19.5 -0.3872
4.5 20.5 -2.355936
4.5 21.5 -1.65024
4.5 22.5 -0.202917
4.5 24.5 1.65839
4.5 25.5 1.092807
4.5 27.5 -0.7203
4.5 28.5 -1.44201
4.5 29.5 -1.055925
4.5 30.5 -0.190443
4.5 33.5 -0.402611
4.5 34.5 -1.866082
4.5 35.5 -4.94586
4.5 36.5 -5.718621
4.5 37.5 -0.055695
4.5 44.5 3.848832
4.5 45.5 5.901786
4.5 46.5 6.066072
4.5 47.5 4.52304
4.5 48.5 4.296826
4.5 49.5 4.368923
4.5 50.5 5.121783
4.5 51.5 3.4935
5.5 3.5 -0.20252
5.5 4.5 -11.015477
5.5 5.5 -29.865625
5.5 6.5 -15.010376
5.5 7.5 -16.225988
5.5 8.5 -21.623575
5.5 9.5 -22.917091
5.5 10.5 -15.935881
5.5 11.5 -10.517795
5.5 12.5 -7.952917
5.5 13.5 -4.519413
5.5 14.5 -6.131832
5.5 15.5 -6.323867
5.5 16.5 -1.408545
5.5 17.5 -0.94428
5.5 18.5 -0.111445
5.5 19.5 -0.49086
5.5 20.5 -3.266016
5.5 21.5 -2.656794
5.5 22.5 -0.53053
5.5 23.5 1.034064
5.5 24.5 2.658071
5.5 25.5 1.36704
5.5 27.5 -0.83545
5.5 28.5 -1.383772
5.5 29.5 -1.099048
5.5 30.5 -0.149527
5.5 33.5 -0.51786
5.5 34.5 -1.83272
5.5 35.5 -7.188156
5.5 36.5 -9.601073
5.5 37.5 -0.009963
5.5 42.5 -0.278527
5.5 44.5 4.502672
5.5 45.5 7.216396
5.5 46.5 5.935113
5.5 47.5 4.820421
5.5 48.5 4.602885
5.5 49.5 4.816125
5.5 50.5 5.400262
5.5 51.5 6.459804
5.5 52.5 1.882932
5.5 53.5 6.9e-05
5.5 58.5 -2.082915
5.5 59.5 -5.829894
5.5 60.5 -9.077728
5.5 61.5 -10.611072
5.5 62.5 -1.788391
6.5 3.5 -0.32708
6.5 4.5 -18.84397
6.5 5.5 -53.5665
6.5 6.5 -17.157308
6.5 7.5 -18.88092
6.5 8.5 -26.6762
6.5 9.5 -23.651419
6.5 10.5 -14.251362
6.5 11.5 -8.922159
6.5 12.5 -7.141446
6.5 13.5 -4.731031
6.5 14.5 -5.249016
6.5 15.5 -6.35712
6.5 16.5 -1.727796
6.5 17.5 -0.768728
6.5 19.5 -0.449328
6.5 20.5 -1.72512
6.5 21.5 -3.10401
6.5 22.5 -1.176
6.5 24.5 2.915517
6.5 25.5 1.17916
6.5 27.5 -0.815752
6.5 28.5 -1.272375
6.5 29.5 -1.01269
6.5 30.5 -0.069935
6.5 33.5 -0.785148
6.5 34.5 -2.771936
6.5 35.5 -12.337277
6.5 36.5 -15.095388
6.5 37.5 -0.04206
6.5 42.5 -0.460915
6.5 44.5 5.049194
6.5 45.5 8.244924
6.5 46.5 5.927311
6.5 47.5 4.926957
6.5 48.5 4.628988
6.5 49.5 5.38047
6.5 50.5 6.250272
6.5 51.5 7.3568
6.5 52.5 4.301259
6.5 58.5 -6.124941
6.5 59.5 -14.472997
6.5 60.5 -20.493
6.5 61.5 -22.825152
6.5 62.5 -6.417333
6.5 63.5 -0.313548
7.5 -70.5 32767
7.5 3.5 -0.022518
7.5 4.5 -3.581284
7.5 5.5 -15.775266
7.5 6.5 -17.8087
7.5 7.5 -29.320072
7.5 8.5 -31.290654
7.5 9.5 -18.227664
7.5 10.5 -14.550896
7.5 11.5 -8.570512
7.5 12.5 -6.828072
7.5 13.5 -4.6872
7.5 14.5 -4.098222
7.5 15.5 -9.218355
7.5 16.5 -0.37998
7.5 17.5 -0.372036
7.5 19.5 -0.09834
7.5 20.5 -1.01736
7.5 21.5 -1.672272
7.5 22.5 -1.248243
7.5 24.5 1.782456
7.5 25.5 1.466726
7.5 27.5 -0.498122
7.5 28.5 -1.206156
7.5 29.5 -0.83864
7.5 30.5 -0.005427
7.5 33.5 -1.040066
7.5 34.5 -4.566999
7.5 35.5 -18.173406
7.5 36.5 -21.56463
7.5 37.5 -0.628694
7.5 43.5 -0.004495
7.5 44.5 3.620936
7.5 45.5 8.203776
7.5 46.5 8.068032
7.5 47.5 5.220858
7.5 48.5 4.745806
7.5 49.5 6.346568
7.5 50.5 9.129306
7.5 51.5 7.322103
7.5 52.5 6.337422
7.5 53.5 1.134243
7.5 54.5 -0.002028
7.5 58.5 -5.668108
7.5 59.5 -13.280728
7.5 60.5 -17.776296
7.5 61.5 -19.59988
7.5 62.5 -13.681226
7.5 63.5 -1.30744
8.5 3.5 -0.173757
8.5 4.5 -2.816892
8.5 5.5 -12.650104
8.5 6.5 -20.810172
8.5 7.5 -27.821536
8.5 8.5 -28.186704
8.5 9.5 -19.14298
8.5 10.5 -14.16432
8.5 11.5 -7.7671
8.5 12.5 -5.638257
8.5 13.5 -3.979392
8.5 14.5 -4.803598
8.5 15.5 -8.7924
8.5 16.5 -1.098438
8.5 17.5 -0.824015
8.5 19.5 -0.027625
8.5 20.5 -0.831303
8.5 21.5 -2.359136
8.5 22.5 -1.551684
8.5 24.5 1.928662
8.5 25.5 1.974132
8.5 27.5 -0.59808
8.5 28.5 -1.819633
8.5 29.5 -1.331694
8.5 33.5 -1.325805
8.5 34.5 -5.655416
8.5 35.5 -25.053721
8.5 36.5 -40.064661
8.5 37.5 -0.379566
8.5 38.5 2.62293
8.5 39.5 15.201268
8.5 40.5 11.09115
8.5 43.5 -0.011691
8.5 44.5 4.46121
8.5 45.5 7.665672
8.5 46.5 8.063172
8.5 47.5 5.273894
8.5 48.5 3.265791
8.5 49.5 6.413568
8.5 50.5 8.281955
8.5 51.5 8.153472
8.5 52.5 7.053726
8.5 53.5 1.6289
8.5 54.5 -1.013812
8.5 55.5 -3.934512
8.5 56.5 -4.052088
8.5 57.5 -0.688186
8.5 58.5 -2.250612
8.5 59.5 -4.99968
8.5 60.5 -7.559574
8.5 61.5 -9.10536
8.5 62.5 -8.024016
8.5 63.5 -0.65565
9.5 -2.5 1.607702
9.5 -1.5 2.680317
9.5 -0.5 1.313312
9.5 1.5 -0.616539
9.5 2.5 -1.306824
9.5 3.5 -2.492584
9.5 4.5 -5.876322
9.5 5.5 -11.178828
9.5 6.5 -19.6638
9.5 7.5 -26.639176
9.5 8.5 -28.957838
9.5 9.5 -21.05763
9.5 10.5 -12.58318
9.5 11.5 -6.698864
9.5 12.5 -3.873788
9.5 13.5 -3.200316
9.5 14.5 -3.985296
9.5 15.5 -5.839647
9.5 16.5 -1.594333
9.5 17.5 -1.031789
9.5 19.5 -0.155342
9.5 20.5 -0.5868
9.5 21.5 -1.378204
9.5 22.5 -1.086908
9.5 24.5 1.657332
9.5 25.5 1.837083
9.5 27.5 -0.883964
9.5 28.5 -2.292003
9.5 29.5 -1.977423
9.5 31.5 2.184048
9.5 32.5 1.011402
9.5 33.5 -1.523014
9.5 34.5 -6.757652
9.5 35.5 -24.877188
9.5 36.5 -43.44725
9.5 38.5 3.211567
9.5 39.5 19.150604
9.5 40.5 11.11257
9.5 44.5 5.581826
9.5 45.5 7.162425
9.5 46.5 7.9677
9.5 47.5 4.989218
9.5 48.5 3.332565
9.5 49.5 6.76753
9.5 50.5 8.833644
9.5 51.5 9.515311
9.5 52.5 7.75744
9.5 53.5 2.754
9.5 54.5 -1.519936
9.5 55.5 -3.551586
9.5 56.5 -2.95054
9.5 57.5 -0.347097
9.5 58.5 -0.540547
9.5 59.5 -1.695512
9.5 60.5 -3.40376
9.5 61.5 -4.4191
9.5 62.5 -4.387675
9.5 63.5 -0.871728
10.5 -15.5 -0.002786
10.5 -3.5 1.14036
10.5 -2.5 4.088448
10.5 -1.5 5.155452
10.5 -0.5 3.81762
10.5 1.5 -1.303764
10.5 2.5 -3.263868
10.5 3.5 -5.403125
10.5 4.5 -8.762891
10.5 5.5 -13.02364
10.5 6.5 -18.686122
10.5 7.5 -24.972156
10.5 8.5 -30.813436
10.5 9.5 -21.80048
10.5 10.5 -10.028928
10.5 11.5 -5.072256
10.5 12.5 -1.84083
10.5 13.5 -1.622035
10.5 14.5 -2.29632
10.5 15.5 -2.92197
10.5 16.5 -1.476114
10.5 17.5 -0.836352
10.5 18.5 -0.200994
10.5 19.5 -0.371
10.5 20.5 -0.52605
10.5 21.5 -0.624648
10.5 22.5 -0.609092
10.5 24.5 1.37883
10.5 25.5 1.54349
10.5 27.5 -1.33392
10.5 28.5 -2.906449
10.5 29.5 -2.634822
10.5 30.5 1.698765
10.5 31.5 5.048505
10.5 32.5 2.344804
10.5 33.5 -1.445455
10.5 34.5 -5.236783
10.5 35.5 -21.869523
10.5 36.5 -26.495475
10.5 38.5 1.264368
10.5 39.5 10.027149
10.5 40.5 4.670784
10.5 41.5 -0.173463
10.5 42.5 -0.116
10.5 43.5 2.020095
10.5 44.5 6.428619
10.5 45.5 7.081792
10.5 46.5 6.035328
10.5 47.5 4.293792
10.5 48.5 4.021826
10.5 49.5 7.08472
10.5 50.5 9.71014
10.5 51.5 10.750585
10.5 52.5 8.841446
10.5 53.5 4.020372
10.5 54.5 -0.8633
10.5 55.5 -2.30121
10.5 56.5 -0.802347
10.5 58.5 -0.307881
10.5 59.5 -0.9744
10.5 60.5 -1.9893
10.5 61.5 -2.467206
10.5 62.5 -1.833445
10.5 64.5 1.315324
11.5 -19.5 -0.711316
11.5 -18.5 -1.012036
11.5 -16.5 1.29788
11.5 -15.5 4.188937
11.5 -14.5 4.67484
11.5 -13.5 1.240092
11.5 -12.5 -0.003554
11.5 -3.5 2.974665
11.5 -2.5 6.132933
11.5 -1.5 6.734501
11.5 -0.5 7.114545
11.5 1.5 -1.806304
11.5 2.5 -5.005728
11.5 3.5 -8.175842
11.5 4.5 -10.218201
11.5 5.5 -15.820992
11.5 6.5 -18.371024
11.5 7.5 -22.560758
11.5 8.5 -29.749445
11.5 9.5 -19.45608
11.5 10.5 -7.539104
11.5 11.5 -3.605
11.5 12.5 -0.28512
11.5 13.5 -0.280574
11.5 14.5 -1.123569
11.5 15.5 -1.164834
11.5 16.5 -1.543845
11.5 17.5 -0.88242
11.5 18.5 -0.538552
11.5 19.5 -0.40367
11.5 20.5 -0.688847
11.5 21.5 -0.486387
11.5 22.5 -0.234513
11.5 24.5 1.229649
11.5 25.5 1.06664
11.5 26.5 -0.06467
11.5 27.5 -1.568462
11.5 28.5 -3.33112
11.5 29.5 -3.213258
11.5 30.5 2.911109
11.5 31.5 10.179632
11.5 32.5 6.52032
11.5 33.5 -0.579501
11.5 34.5 -1.386165
11.5 35.5 -18.346495
11.5 36.5 -1.705261
11.5 37.5 -0.027744
11.5 40.5 -0.019152
11.5 41.5 -0.00726
11.5 42.5 -0.474962
11.5 43.5 3.073917
11.5 44.5 5.64512
11.5 45.5 6.990032
11.5 46.5 3.366045
11.5 47.5 3.48264
11.5 48.5 4.9241
11.5 49.5 7.30653
11.5 50.5 10.290244
11.5 51.5 11.511412
11.5 52.5 10.163824
11.5 53.5 4.721976
11.5 54.5 -0.09898
11.5 55.5 -1.211103
11.5 56.5 -0.213983
11.5 57.5 -0.43132
11.5 58.5 -0.891229
11.5 59.5 -1.10916
11.5 60.5 -1.50936
11.5 61.5 -1.564334
11.5 62.5 -0.10025
11.5 63.5 3.883398
11.5 64.5 6.182626
12.5 -70.5 32767
12.5 -19.5 -4.2228
12.5 -18.5 -3.37125
12.5 -17.5 4.63536
12.5 -16.5 10.827927
12.5 -15.5 28.354052
12.5 -14.5 28.825235
12.5 -13.5 7.017536
12.5 -12.5 -0.012249
12.5 -6.5 3.804108
12.5 -5.5 3.401102
12.5 -4.5 2.363724
12.5 -3.5 4.48551
12.5 -2.5 6.213328
12.5 -1.5 8.005326
12.5 -0.5 14.35616
12.5 1.5 -2.3142
12.5 2.5 -5.424759
12.5 3.5 -9.557616
12.5 4.5 -9.9434
12.5 5.5 -12.402905
12.5 6.5 -15.806483
12.5 7.5 -20.312848
12.5 8.5 -23.424699
12.5 9.5 -14.751165
12.5 10.5 -7.429944
12.5 11.5 -3.359356
12.5 14.5 -1.27568
12.5 15.5 -0.828203
12.5 16.5 -3.43539
12.5 17.5 -0.865944
12.5 18.5 -1.039564
12.5 19.5 -0.63882
12.5 20.5 -0.988546
12.5 21.5 -0.35905
12.5 24.5 1.06488
12.5 26.5 -0.1969
12.5 27.5 -1.09098
12.5 28.5 -2.200168
12.5 29.5 -3.343152
12.5 30.5 3.65418
12.5 31.5 16.267304
12.5 32.5 18.437856
12.5 40.5 -0.038359
12.5 41.5 -0.251845
12.5 42.5 -0.895515
12.5 43.5 2.565045
12.5 44.5 1.498662
12.5 45.5 5.985576
12.5 46.5 3.194395
12.5 47.5 3.02976
12.5 48.5 6.05828
12.5 49.5 7.740711
12.5 50.5 10.534014
12.5 51.5 11.893088
12.5 52.5 10.848772
12.5 53.5 4.799158
12.5 54.5 -0.001444
12.5 56.5 -1.97757
12.5 57.5 -2.368504
12.5 58.5 -1.322832
12.5 59.5 -0.963
12.5 60.5 -1.17047
12.5 61.5 -0.958496
12.5 62.5 1.065048
12.5 63.5 6.263292
12.5 64.5 12.011188
12.5 65.5 4.056492
12.5 66.5 -0.002834
13.5 -24.5 1.214512
13.5 -23.5 3.635591
13.5 -22.5 2.364468
13.5 -21.5 -1.10618
13.5 -20.5 -3.232348
13.5 -19.5 -4.185872
13.5 -18.5 -2.695
13.5 -17.5 8.167264
13.5 -16.5 11.569152
13.5 -15.5 22.058665
13.5 -14.5 46.342458
13.5 -13.5 33.279918
13.5 -12.5 17.999219
13.5 -11.5 1.60863
13.5 -10.5 1.99879
13.5 -9.5 5.882205
13.5 -8.5 10.717605
13.5 -7.5 8.312948
13.5 -6.5 6.494202
13.5 -5.5 16.421496
13.5 -4.5 7.437384
13.5 -3.5 4.637492
13.5 -2.5 5.9568
13.5 -1.5 10.774047
13.5 -0.5 9.22152
13.5 1.5 -3.697011
13.5 2.5 -7.196032
13.5 3.5 -9.446409
13.5 4.5 -9.543292
13.5 5.5 -10.083168
13.5 6.5 -12.588192
13.5 7.5 -17.344112
13.5 8.5 -20.973376
13.5 9.5 -13.66965
13.5 10.5 -8.391892
13.5 11.5 -3.661965
13.5 12.5 -0.358336
13.5 13.5 -0.025393
13.5 14.5 -0.865719
13.5 15.5 -0.628875
13.5 16.5 -1.481571
13.5 17.5 -1.061184
13.5 18.5 -0.817938
13.5 19.5 -0.697245
13.5 20.5 -0.589944
13.5 21.5 -0.151466
13.5 27.5 -0.131274
13.5 28.5 -1.85587
13.5 29.5 -3.283704
13.5 30.5 2.6625
13.5 31.5 10.854948
13.5 32.5 28.182448
13.5 33.5 -0.091936
13.5 36.5 -5.710644
13.5 37.5 -7.836192
13.5 38.5 -0.043092
13.5 41.5 -2.08342
13.5 42.5 -1.301364
13.5 45.5 5.596635
13.5 46.5 2.912535
13.5 47.5 3.21759
13.5 48.5 6.28352
13.5 49.5 7.456062
13.5 50.5 11.19008
13.5 51.5 12.099672
13.5 52.5 11.511374
13.5 53.5 5.363356
13.5 54.5 -0.016492
13.5 55.5 -0.87042
13.5 56.5 -3.47472
13.5 57.5 -2.729483
13.5 58.5 -1.626544
13.5 59.5 -1.094862
13.5 60.5 -1.06372
13.5 61.5 -0.460776
13.5 62.5 1.445304
13.5 63.5 5.900976
13.5 64.5 14.09226
13.5 65.5 14.146457
13.5 66.5 7.549773
13.5 78.5 36.926684
13.5 79.5 4.562384
14.5 -28.5 -0.709988
14.5 -27.5 -0.978
14.5 -23.5 1.891022
14.5 -21.5 -3.08869
14.5 -20.5 -5.130125
14.5 -19.5 -5.728266
14.5 -18.5 -1.972825
14.5 -17.5 5.63096
14.5 -16.5 13.606983
14.5 -15.5 16.276964
14.5 -14.5 35.552259
14.5 -13.5 28.061397
14.5 -12.5 14.773668
14.5 -11.5 5.79908
14.5 -10.5 8.83282
14.5 -9.5 13.116619
14.5 -8.5 14.234901
14.5 -7.5 11.812416
14.5 -6.5 8.625168
14.5 -5.5 15.616643
14.5 -4.5 14.882336
14.5 -3.5 6.73552
14.5 -2.5 5.068953
14.5 -1.5 10.39745
14.5 -0.5 11.535708
14.5 1.5 -3.713331
14.5 2.5 -9.506376
14.5 3.5 -11.74181
14.5 4.5 -10.741415
14.5 5.5 -10.734136
14.5 6.5 -11.928856
14.5 7.5 -13.968768
14.5 8.5 -14.73241
14.5 9.5 -11.771529
14.5 10.5 -10.6491
14.5 11.5 -4.565642
14.5 12.5 -1.148124
14.5 13.5 -0.32204
14.5 14.5 -0.78318
14.5 15.5 -0.675792
14.5 16.5 -1.373665
14.5 17.5 -1.114425
14.5 18.5 -0.77988
14.5 19.5 -0.661725
14.5 20.5 -0.45795
14.5 21.5 -0.158152
14.5 28.5 -0.927576
14.5 29.5 -2.628725
14.5 30.5 1.644032
14.5 31.5 8.33684
14.5 32.5 22.357842
14.5 33.5 -0.03368
14.5 36.5 -4.211844
14.5 37.5 -5.404532
14.5 39.5 -0.027163
14.5 40.5 -0.188175
14.5 41.5 -2.943872
14.5 42.5 -1.037673
14.5 44.5 1.985829
14.5 45.5 5.431588
14.5 46.5 3.46236
14.5 47.5 2.505876
14.5 48.5 5.788081
14.5 49.5 7.64598
14.5 50.5 11.785312
14.5 51.5 11.698756
14.5 52.5 12.703556
14.5 53.5 6.12691
14.5 54.5 -0.006156
14.5 55.5 -0.689172
14.5 56.5 -2.988448
14.5 57.5 -2.556312
14.5 58.5 -1.74705
14.5 59.5 -1.2644
14.5 60.5 -1.021328
14.5 61.5 -0.153258
14.5 62.5 1.492086
14.5 63.5 5.01248
14.5 64.5 11.71827
14.5 65.5 15.7035
14.5 66.5 11.55038
14.5 67.5 -0.03402
14.5 68.5 -0.000888
14.5 77.5 23.486463
14.5 78.5 30.361812
14.5 79.5 2.406772
15.5 -70.5 32767
15.5 -29.5 -0.21099
15.5 -28.5 -0.84816
15.5 -27.5 -0.151285
15.5 -24.5 1.506992
15.5 -23.5 1.23633
15.5 -22.5 -0.936
15.5 -21.5 -3.479011
15.5 -20.5 -4.220371
15.5 -19.5 -4.990084
15.5 -18.5 -2.262144
15.5 -17.5 2.867522
15.5 -16.5 10.3293
15.5 -15.5 10.7892
15.5 -14.5 20.26216
15.5 -13.5 17.588613
15.5 -12.5 9.989196
15.5 -11.5 10.813716
15.5 -10.5 14.443812
15.5 -9.5 16.6364
15.5 -8.5 14.659392
15.5 -7.5 13.470525
15.5 -6.5 11.0052
15.5 -5.5 9.000004
15.5 -4.5 16.027168
15.5 -3.5 21.916986
15.5 -2.5 16.458981
15.5 -1.5 11.315935
15.5 -0.5 9.14307
15.5 1.5 -3.782944
15.5 2.5 -8.8559
15.5 3.5 -14.200704
15.5 4.5 -12.42582
15.5 5.5 -12.00784
15.5 6.5 -12.736152
15.5 7.5 -12.762603
15.5 8.5 -12.542112
15.5 9.5 -11.558976
15.5 10.5 -11.366355
15.5 11.5 -5.501004
15.5 12.5 -2.1294
15.5 13.5 -0.764405
15.5 14.5 -0.740389
15.5 15.5 -0.6231
15.5 16.5 -1.267576
15.5 17.5 -0.79235
15.5 18.5 -0.681096
15.5 19.5 -0.512757
15.5 20.5 -0.539744
15.5 21.5 -0.495528
15.5 28.5 -0.3459
15.5 29.5 -1.393342
15.5 31.5 5.04832
15.5 32.5 8.25288
15.5 36.5 -1.57794
15.5 37.5 -1.488412
15.5 39.5 2.828354
15.5 40.5 -0.338908
15.5 41.5 -2.342113
15.5 42.5 -0.43911
15.5 44.5 3.726036
15.5 45.5 5.884704
15.5 46.5 4.761672
15.5 47.5 3.068625
15.5 48.5 5.211
15.5 49.5 7.503936
15.5 50.5 11.541623
15.5 51.5 10.786359
15.5 52.5 11.950345
15.5 53.5 6.212208
15.5 55.5 -0.2397
15.5 56.5 -1.573352
15.5 57.5 -1.940796
15.5 58.5 -1.770726
15.5 59.5 -1.51438
15.5 60.5 -1.055088
15.5 61.5 -0.006416
15.5 62.5 1.717646
15.5 63.5 4.557168
15.5 64.5 8.417376
15.5 65.5 11.683032
15.5 66.5 11.50842
15.5 67.5 3.104644
15.5 68.5 -0.55046
15.5 77.5 29.22914
15.5 78.5 10.22145
15.5 79.5 -0.242905
16.5 -31.5 -0.045609
16.5 -30.5 -1.016477
16.5 -29.5 -0.696825
16.5 -28.5 -0.367724
16.5 -26.5 1.190274
16.5 -25.5 1.725504
16.5 -24.5 2.150512
16.5 -22.5 -1.825152
16.5 -21.5 -2.686
16.5 -20.5 -2.874042
16.5 -19.5 -3.84233
16.5 -18.5 -2.688006
16.5 -17.5 1.611456
16.5 -16.5 5.91128
16.5 -15.5 6.705156
16.5 -14.5 11.274166
16.5 -13.5 13.320006
16.5 -12.5 12.35826
16.5 -11.5 15.263364
16.5 -10.5 15.430507
16.5 -9.5 15.551992
16.5 -8.5 14.694031
16.5 -7.5 15.425475
16.5 -6.5 13.604409
16.5 -5.5 10.563684
16.5 -4.5 8.870352
16.5 -3.5 44.18932
16.5 -2.5 32.603046
16.5 -1.5 13.124736
16.5 -0.5 4.710024
16.5 1.5 -4.810176
16.5 2.5 -6.45824
16.5 3.5 -14.140451
16.5 4.5 -14.341122
16.5 5.5 -13.12632
16.5 6.5 -14.309598
16.5 7.5 -13.887216
16.5 8.5 -13.864533
16.5 9.5 -12.753195
16.5 10.5 -10.648953
16.5 11.5 -6.382332
16.5 12.5 -3.05151
16.5 13.5 -1.13169
16.5 14.5 -0.61803
16.5 15.5 -0.392288
16.5 16.5 -0.713549
16.5 17.5 -0.304377
16.5 18.5 -0.267435
