HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20151223.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_start=2015 12 11
HDR time_format=year month day
HDR postprocess1=DESTRIPED
HDR filter= gaussian
HDR Filter_Width_KM= 300
HDR Filter_Max_Degree= 60
HDR label=GRC-RL05_1-DSTvSCS1411-g300km_n=060
HDR Mask=LAND ONLY PIXELS
HDR DATE_CREATED=Sun Feb 28 10:36:56 2016
0.5 7.5 -0.326304
0.5 8.5 -0.05672
0.5 9.5 1.721672
0.5 10.5 4.40764
0.5 11.5 7.809552
0.5 12.5 10.020682
0.5 13.5 5.53637
0.5 14.5 2.653074
0.5 15.5 3.115442
0.5 16.5 3.04296
0.5 18.5 -0.189292
0.5 19.5 -0.905482
0.5 20.5 -4.608252
0.5 22.5 1.45275
0.5 23.5 -1.136808
0.5 24.5 -1.99071
0.5 26.5 -0.525408
0.5 27.5 -1.730556
0.5 28.5 -1.286436
0.5 29.5 -0.955152
0.5 30.5 -1.209775
0.5 31.5 -1.62627
0.5 32.5 -2.41178
0.5 33.5 -3.215372
0.5 34.5 -6.454796
0.5 35.5 -6.038032
0.5 36.5 -1.73995
0.5 37.5 -0.10707
0.5 38.5 -0.54858
0.5 39.5 -0.98083
0.5 40.5 -1.646645
0.5 41.5 -3.911752
0.5 42.5 -6.069
0.5 43.5 -6.53568
0.5 44.5 -6.8347
0.5 45.5 -5.39721
0.5 46.5 -3.39218
0.5 47.5 -1.818197
0.5 48.5 -0.406692
0.5 51.5 1.44128
0.5 52.5 3.044596
0.5 53.5 1.303269
0.5 54.5 -0.019383
1.5 7.5 -0.497072
1.5 8.5 -0.10548
1.5 9.5 1.590252
