HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20030416.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 12.5 -12.769218
1.5 13.5 -6.245132
1.5 14.5 -6.476048
1.5 15.5 -5.374932
1.5 16.5 -1.177285
1.5 17.5 -2.160212
1.5 18.5 -0.635976
1.5 19.5 -0.216
1.5 20.5 -1.774434
1.5 26.5 -0.100217
1.5 27.5 -0.602399
1.5 28.5 -0.6573
1.5 29.5 -0.360395
1.5 30.5 -0.058636
1.5 34.5 1.815275
1.5 35.5 4.199532
1.5 36.5 4.56624
1.5 39.5 -0.008649
1.5 40.5 1.096416
1.5 41.5 4.366212
1.5 42.5 8.32441
1.5 43.5 11.149308
1.5 44.5 12.162528
1.5 45.5 9.420488
1.5 46.5 7.01631
1.5 47.5 7.300836
1.5 48.5 8.277152
1.5 49.5 11.284812
1.5 50.5 1.521672
2.5 5.5 -3.2412
2.5 6.5 -14.427375
2.5 7.5 -21.580596
2.5 8.5 -19.69968
2.5 9.5 -17.04978
2.5 10.5 -15.179232
2.5 11.5 -18.112116
2.5 12.5 -13.089699
2.5 13.5 -8.279172
2.5 14.5 -10.079385
2.5 15.5 -10.03552
2.5 17.5 -2.250018
2.5 18.5 -1.426504
2.5 19.5 -0.276381
2.5 20.5 -3.039113
2.5 21.5 -0.030654
2.5 22.5 -0.011339
2.5 26.5 -0.036652
2.5 27.5 -0.637916
2.5 28.5 -0.720279
2.5 29.5 -0.581728
2.5 30.5 -0.123353
2.5 34.5 1.477088
2.5 35.5 2.879715
2.5 36.5 4.316292
2.5 40.5 -0.05795
2.5 42.5 6.72147
2.5 43.5 12.416754
2.5 44.5 12.117093
2.5 45.5 9.01325
2.5 46.5 7.461498
2.5 47.5 7.784492
2.5 48.5 10.229152
2.5 49.5 8.511932
2.5 50.5 8.178885
2.5 51.5 -0.04019
3.5 5.5 -2.82844
3.5 6.5 -11.31912
3.5 7.5 -16.380028
3.5 8.5 -17.07494
3.5 9.5 -14.619325
3.5 10.5 -12.182646
3.5 11.5 -19.84637
3.5 12.5 -12.63192
3.5 13.5 -6.292656
3.5 14.5 -6.321536
3.5 15.5 -5.840565
3.5 16.5 -0.259767
3.5 17.5 -0.648054
3.5 18.5 -0.314442
3.5 19.5 -0.176644
3.5 20.5 -0.878674
3.5 21.5 -0.654286
3.5 22.5 -0.159738
3.5 27.5 -0.465648
3.5 28.5 -0.825792
3.5 29.5 -0.5658
3.5 30.5 -0.111027
3.5 35.5 1.741359
3.5 36.5 3.402498
3.5 37.5 -0.046904
3.5 40.5 -0.015588
3.5 42.5 1.285744
3.5 43.5 7.750045
3.5 44.5 10.880528
3.5 45.5 8.703595
3.5 46.5 9.096192
3.5 47.5 8.292625
3.5 48.5 9.629004
3.5 49.5 8.729919
3.5 50.5 8.126496
3.5 52.5 -0.013232
4.5 4.5 -0.60931
4.5 5.5 -5.315936
4.5 6.5 -13.16088
4.5 7.5 -15.91025
4.5 8.5 -17.86324
4.5 9.5 -18.655182
4.5 10.5 -15.89664
4.5 11.5 -16.77561
4.5 12.5 -11.817216
4.5 13.5 -5.54397
4.5 14.5 -5.71929
4.5 15.5 -4.394299
4.5 16.5 -0.46072
4.5 17.5 -0.41676
4.5 18.5 -0.13024
4.5 19.5 -0.51304
4.5 20.5 -2.698443
4.5 21.5 -1.530292
4.5 22.5 -0.160083
4.5 24.5 1.009205
4.5 27.5 -0.37905
4.5 28.5 -0.72207
4.5 29.5 -0.530075
4.5 30.5 -0.103994
4.5 35.5 1.16874
4.5 36.5 2.847175
4.5 37.5 -0.0705
4.5 42.5 -0.00898
4.5 43.5 6.018056
4.5 44.5 10.834092
4.5 45.5 10.084944
4.5 46.5 9.665976
4.5 47.5 8.766144
4.5 48.5 9.85961
4.5 49.5 9.056712
4.5 50.5 8.265033
4.5 51.5 4.32905
5.5 3.5 -0.20724
5.5 4.5 -12.404177
5.5 5.5 -33.734375
5.5 6.5 -15.940812
5.5 7.5 -16.045348
5.5 8.5 -20.800962
5.5 9.5 -23.146626
5.5 10.5 -18.223127
5.5 11.5 -13.927465
5.5 12.5 -11.018684
5.5 13.5 -5.232489
5.5 14.5 -4.855384
5.5 15.5 -3.12147
5.5 16.5 -0.429174
5.5 17.5 -0.293776
5.5 18.5 -0.150505
5.5 19.5 -0.758565
5.5 20.5 -3.062592
5.5 21.5 -1.693482
5.5 22.5 -0.147455
5.5 24.5 1.511588
5.5 27.5 -0.363055
5.5 28.5 -0.574379
5.5 29.5 -0.444
5.5 30.5 -0.041615
5.5 35.5 1.002762
5.5 36.5 2.184908
5.5 37.5 -0.038458
5.5 43.5 6.267534
5.5 44.5 11.774098
5.5 45.5 11.882432
5.5 46.5 9.173601
5.5 47.5 8.900997
5.5 48.5 9.925629
5.5 49.5 9.46575
5.5 50.5 8.351958
5.5 51.5 7.756216
5.5 52.5 1.783284
5.5 53.5 6.9e-05
5.5 58.5 -2.53536
5.5 59.5 -9.853389
5.5 60.5 -13.231274
5.5 61.5 -12.051612
5.5 62.5 -1.314824
6.5 3.5 -0.402116
6.5 4.5 -24.425427
6.5 5.5 -63.21913
6.5 6.5 -17.668312
6.5 7.5 -17.570624
6.5 8.5 -24.481038
6.5 9.5 -23.957889
6.5 10.5 -17.579676
6.5 11.5 -13.423133
6.5 12.5 -10.580544
6.5 13.5 -4.912455
6.5 14.5 -3.130668
6.5 15.5 -1.976436
6.5 16.5 -0.20502
6.5 18.5 -0.185802
6.5 19.5 -1.178727
6.5 20.5 -1.336369
6.5 21.5 -1.389414
6.5 22.5 -0.1416
6.5 24.5 1.58763
6.5 27.5 -0.344568
6.5 28.5 -0.460926
6.5 29.5 -0.322455
6.5 36.5 1.39314
6.5 42.5 1.80453
6.5 43.5 5.75368
6.5 44.5 11.914298
6.5 45.5 12.980376
6.5 46.5 8.940139
6.5 47.5 8.85129
6.5 48.5 9.608382
6.5 49.5 10.121472
6.5 50.5 9.243632
6.5 51.5 8.481792
6.5 52.5 3.995251
6.5 58.5 -6.304947
6.5 59.5 -23.48654
6.5 60.5 -31.3632
6.5 61.5 -28.897722
6.5 62.5 -5.696964
6.5 63.5 -0.099322
7.5 -70.5 32767
7.5 3.5 -0.033102
7.5 4.5 -5.492774
7.5 5.5 -20.17473
7.5 6.5 -18.457075
7.5 7.5 -26.332356
7.5 8.5 -27.36573
7.5 9.5 -17.888143
7.5 10.5 -18.294528
7.5 11.5 -14.106032
7.5 12.5 -10.945308
7.5 13.5 -4.5836
7.5 14.5 -1.985688
7.5 15.5 -1.946311
7.5 16.5 -0.00576
7.5 18.5 -0.153232
7.5 19.5 -0.94615
7.5 20.5 -0.630828
7.5 21.5 -0.53928
7.5 22.5 -0.065697
7.5 27.5 -0.220394
7.5 28.5 -0.391179
7.5 29.5 -0.2002
7.5 43.5 -0.029815
7.5 44.5 7.571784
7.5 45.5 12.262936
7.5 46.5 11.898176
7.5 47.5 9.243175
7.5 48.5 9.620586
7.5 49.5 11.489888
7.5 50.5 12.880847
7.5 51.5 8.05644
7.5 52.5 5.687136
7.5 53.5 1.084995
7.5 54.5 -0.000857
7.5 58.5 -5.28061
7.5 59.5 -21.239348
7.5 60.5 -28.970988
7.5 61.5 -28.103
7.5 62.5 -14.95268
7.5 63.5 -0.61832
8.5 3.5 -0.2856
8.5 4.5 -4.994457
8.5 5.5 -17.51272
8.5 6.5 -21.93814
8.5 7.5 -24.387884
8.5 8.5 -23.473146
8.5 9.5 -17.753195
8.5 10.5 -17.289708
8.5 11.5 -13.66764
8.5 12.5 -10.535922
8.5 13.5 -4.081335
8.5 14.5 -2.105576
8.5 15.5 -1.467525
8.5 18.5 -0.08987
8.5 19.5 -0.246857
8.5 20.5 -0.415044
8.5 21.5 -0.589784
8.5 22.5 -0.024066
8.5 24.5 1.008288
8.5 27.5 -0.24192
8.5 28.5 -0.515901
8.5 29.5 -0.216594
8.5 35.5 -0.298893
8.5 36.5 -1.089998
8.5 37.5 -0.019738
8.5 38.5 -0.26085
8.5 39.5 -1.487162
8.5 40.5 -0.2646
8.5 41.5 1.859136
8.5 42.5 -0.107229
8.5 43.5 -0.0522
8.5 44.5 8.263755
8.5 45.5 10.84464
8.5 46.5 11.626524
8.5 47.5 9.250589
8.5 48.5 6.501216
8.5 49.5 11.170059
8.5 50.5 11.11429
8.5 51.5 8.528172
8.5 52.5 6.066018
8.5 53.5 1.4261
8.5 54.5 -0.337552
8.5 55.5 -1.101516
8.5 56.5 -0.691524
8.5 57.5 -0.15485
8.5 58.5 -1.957176
8.5 59.5 -8.020992
8.5 60.5 -13.295172
8.5 61.5 -15.110069
8.5 62.5 -11.31592
8.5 63.5 -0.49303
8.5 64.5 -0.000676
9.5 -2.5 2.286033
9.5 -1.5 3.568428
9.5 -0.5 4.009472
9.5 2.5 -0.747864
9.5 3.5 -4.012216
9.5 4.5 -10.983048
9.5 5.5 -16.167154
9.5 6.5 -20.9859
9.5 7.5 -22.986096
9.5 8.5 -23.185188
9.5 9.5 -18.45734
9.5 10.5 -14.674944
9.5 11.5 -12.6891
9.5 12.5 -10.070772
9.5 13.5 -4.177684
9.5 14.5 -1.820736
9.5 15.5 -0.964722
9.5 16.5 -0.049764
9.5 18.5 -0.116012
9.5 19.5 -0.286143
9.5 20.5 -0.259496
9.5 21.5 -0.312166
9.5 27.5 -0.225204
9.5 28.5 -0.526687
9.5 29.5 -0.194271
9.5 31.5 1.261152
9.5 35.5 -0.91035
9.5 36.5 -2.216984
9.5 38.5 -0.498728
9.5 39.5 -2.081468
9.5 40.5 -0.522342
9.5 41.5 1.847335
9.5 42.5 -0.153361
9.5 43.5 2.32519
9.5 44.5 9.31356
9.5 45.5 9.619461
9.5 46.5 11.23065
9.5 47.5 8.670306
9.5 48.5 6.500479
9.5 49.5 11.28001
9.5 50.5 11.225856
9.5 51.5 9.441783
9.5 52.5 6.37376
9.5 53.5 2.2305
9.5 54.5 -0.329664
9.5 55.5 -0.860394
9.5 56.5 -0.43965
9.5 57.5 -0.070596
9.5 58.5 -0.442505
9.5 59.5 -2.755088
9.5 60.5 -6.52492
9.5 61.5 -8.741145
9.5 62.5 -8.814285
9.5 63.5 -1.580007
10.5 -15.5 -0.000126
10.5 -3.5 2.611608
10.5 -2.5 5.380704
10.5 -1.5 5.285808
10.5 -0.5 5.28221
10.5 2.5 -1.961028
10.5 3.5 -7.596485
10.5 4.5 -15.317587
10.5 5.5 -18.761337
10.5 6.5 -20.123516
10.5 7.5 -21.573816
10.5 8.5 -24.317309
10.5 9.5 -18.503524
10.5 10.5 -11.332608
10.5 11.5 -10.535104
10.5 12.5 -9.607991
10.5 13.5 -3.876342
10.5 14.5 -1.2972
10.5 15.5 -0.583356
10.5 16.5 -0.144754
10.5 17.5 -0.118701
10.5 18.5 -0.187928
10.5 19.5 -0.33708
10.5 20.5 -0.243
10.5 21.5 -0.16388
10.5 27.5 -0.131407
10.5 28.5 -0.49569
10.5 29.5 -0.168708
10.5 30.5 1.324725
10.5 31.5 2.459292
10.5 32.5 1.588138
10.5 35.5 -1.185951
10.5 36.5 -1.652755
10.5 38.5 -0.213213
10.5 39.5 -0.886338
10.5 40.5 -0.103032
10.5 42.5 1.2536
10.5 43.5 5.964453
10.5 44.5 9.93975
10.5 45.5 9.114864
10.5 46.5 8.323926
10.5 47.5 7.364169
10.5 48.5 7.620705
10.5 49.5 11.21118
10.5 50.5 11.64812
10.5 51.5 10.123815
10.5 52.5 6.947374
10.5 53.5 3.042972
10.5 54.5 -0.0178
10.5 55.5 -0.46089
10.5 56.5 -0.095004
10.5 58.5 -0.23625
10.5 59.5 -1.60486
10.5 60.5 -4.182765
10.5 61.5 -6.060908
10.5 62.5 -6.76775
10.5 63.5 -2.135131
10.5 64.5 1.091212
11.5 -19.5 -0.88164
11.5 -18.5 -0.981353
11.5 -17.5 -0.741117
11.5 -16.5 -0.287453
11.5 -15.5 -0.011606
11.5 -12.5 -0.003275
11.5 -6.5 1.108359
11.5 -5.5 2.480192
11.5 -4.5 3.034
11.5 -3.5 7.33464
11.5 -2.5 7.968207
11.5 -1.5 5.830966
11.5 -0.5 5.765895
11.5 1.5 -0.113552
11.5 2.5 -3.304392
11.5 3.5 -9.706904
11.5 4.5 -15.541623
11.5 5.5 -22.050864
11.5 6.5 -20.200152
11.5 7.5 -20.125882
11.5 8.5 -24.038762
11.5 9.5 -16.61559
11.5 10.5 -8.477536
11.5 11.5 -8.084125
11.5 12.5 -8.31864
11.5 13.5 -3.237644
11.5 14.5 -0.895731
11.5 15.5 -0.302364
11.5 16.5 -0.233985
11.5 17.5 -0.15708
11.5 18.5 -0.223728
11.5 19.5 -0.27047
11.5 20.5 -0.393595
11.5 21.5 -0.20196
11.5 27.5 -0.00805
11.5 28.5 -0.4134
11.5 29.5 -0.222543
11.5 30.5 1.666643
11.5 31.5 4.043414
11.5 32.5 3.385344
11.5 34.5 -0.01815
11.5 35.5 -1.21131
11.5 36.5 -0.110028
11.5 37.5 -0.000984
11.5 40.5 -0.002451
11.5 42.5 3.398568
11.5 43.5 8.673588
11.5 44.5 8.378
11.5 45.5 8.744768
11.5 46.5 4.552583
11.5 47.5 5.85936
11.5 48.5 8.963625
11.5 49.5 10.895115
11.5 50.5 11.643239
11.5 51.5 10.318622
11.5 52.5 7.667
11.5 53.5 3.376296
11.5 55.5 -0.180306
11.5 56.5 -0.01617
11.5 57.5 -0.04879
11.5 58.5 -0.627182
11.5 59.5 -1.834326
11.5 60.5 -3.481104
11.5 61.5 -5.063641
11.5 62.5 -5.04859
11.5 63.5 -1.759173
11.5 64.5 3.175636
12.5 -70.5 32767
12.5 -19.5 -3.89096
12.5 -18.5 -4.504425
12.5 -17.5 -3.764232
12.5 -16.5 -1.727154
12.5 -15.5 -0.425529
12.5 -14.5 3.962798
12.5 -13.5 3.02499
12.5 -12.5 -0.012804
12.5 -6.5 5.718636
12.5 -5.5 11.64335
12.5 -4.5 10.171458
12.5 -3.5 10.83249
12.5 -2.5 7.86599
12.5 -1.5 6.286322
12.5 -0.5 8.65536
12.5 1.5 -1.03284
12.5 2.5 -3.894546
12.5 3.5 -9.84048
12.5 4.5 -13.13607
12.5 5.5 -16.75629
12.5 6.5 -18.251497
12.5 7.5 -19.503695
12.5 8.5 -20.240102
12.5 9.5 -13.179621
12.5 10.5 -8.486826
12.5 11.5 -7.527508
12.5 12.5 -4.24424
12.5 13.5 -2.820928
12.5 14.5 -1.405696
12.5 15.5 -0.275633
12.5 16.5 -0.64695
12.5 17.5 -0.156123
12.5 18.5 -0.326109
12.5 19.5 -0.379548
12.5 20.5 -0.774998
12.5 21.5 -0.331315
12.5 22.5 -0.016317
12.5 28.5 -0.21608
12.5 29.5 -0.328593
12.5 30.5 1.575639
12.5 31.5 5.316256
12.5 32.5 7.598655
12.5 33.5 -0.006881
12.5 40.5 -0.033375
12.5 42.5 4.090965
12.5 43.5 7.6161
12.5 44.5 2.217688
12.5 45.5 7.409556
12.5 46.5 4.257708
12.5 47.5 4.97152
12.5 48.5 10.491896
12.5 49.5 10.835595
12.5 50.5 11.270784
12.5 51.5 10.208318
12.5 52.5 7.908788
12.5 53.5 3.278002
12.5 54.5 -0.04028
12.5 56.5 -0.032508
12.5 57.5 -0.0894
12.5 58.5 -0.822864
12.5 59.5 -1.56969
12.5 60.5 -2.92859
12.5 61.5 -4.469696
12.5 62.5 -4.046112
12.5 63.5 -0.880964
12.5 64.5 5.123216
12.5 65.5 2.620304
12.5 66.5 -0.002688
12.5 79.5 1.345098
13.5 -24.5 -0.850512
13.5 -23.5 -3.258589
13.5 -22.5 -5.52492
13.5 -21.5 -3.53666
13.5 -20.5 -3.532508
13.5 -19.5 -3.552164
13.5 -18.5 -4.5474
13.5 -17.5 -4.566816
13.5 -16.5 -1.578752
13.5 -15.5 -0.221585
13.5 -14.5 6.476706
13.5 -13.5 14.10276
13.5 -12.5 17.631888
13.5 -11.5 2.686995
13.5 -10.5 3.063835
13.5 -9.5 5.587302
13.5 -8.5 7.354416
13.5 -7.5 6.497904
13.5 -6.5 8.531133
13.5 -5.5 39.575484
13.5 -4.5 22.105558
13.5 -3.5 9.421634
13.5 -2.5 6.98829
13.5 -1.5 7.834131
13.5 -0.5 4.63155
13.5 1.5 -3.286232
13.5 2.5 -5.479168
13.5 3.5 -8.858717
13.5 4.5 -11.360316
13.5 5.5 -13.45647
13.5 6.5 -15.748974
13.5 7.5 -18.683707
13.5 8.5 -20.163224
13.5 9.5 -13.161825
13.5 10.5 -9.795464
13.5 11.5 -7.45218
13.5 12.5 -4.32608
13.5 13.5 -1.605065
13.5 14.5 -1.144359
13.5 15.5 -0.265998
13.5 16.5 -0.336798
13.5 17.5 -0.19584
13.5 18.5 -0.228096
13.5 19.5 -0.401145
13.5 20.5 -0.609402
13.5 21.5 -0.391685
13.5 22.5 -0.056571
13.5 26.5 -0.13659
13.5 28.5 -0.16859
13.5 29.5 -0.439064
13.5 31.5 3.089672
13.5 32.5 10.099768
13.5 36.5 -0.231264
13.5 41.5 2.1462
13.5 42.5 4.261068
13.5 43.5 2.554552
13.5 45.5 6.995556
13.5 46.5 3.852936
13.5 47.5 5.134124
13.5 48.5 10.29888
13.5 49.5 9.81374
13.5 50.5 11.3982
13.5 51.5 10.029864
13.5 52.5 8.175748
13.5 53.5 3.535833
13.5 54.5 -0.024242
13.5 58.5 -0.84762
13.5 59.5 -1.715334
13.5 60.5 -2.820076
13.5 61.5 -3.610464
13.5 62.5 -2.481351
13.5 63.5 -0.016512
13.5 64.5 5.56962
13.5 65.5 7.495722
13.5 66.5 4.672542
13.5 78.5 88.323349
13.5 79.5 9.015728
14.5 -28.5 -0.420608
14.5 -27.5 -1.133176
14.5 -26.5 -0.2648
14.5 -25.5 -0.166896
14.5 -24.5 -0.54516
14.5 -23.5 -2.578986
14.5 -22.5 -5.987228
14.5 -21.5 -6.087266
14.5 -20.5 -5.53025
14.5 -19.5 -5.213522
14.5 -18.5 -3.5916
14.5 -17.5 -2.87448
14.5 -16.5 -1.460511
14.5 -14.5 6.008985
14.5 -13.5 12.051585
14.5 -12.5 12.682215
14.5 -11.5 7.672308
14.5 -10.5 11.84879
14.5 -9.5 13.075413
14.5 -8.5 11.08216
14.5 -7.5 9.683128
14.5 -6.5 9.811716
14.5 -5.5 26.04693
14.5 -4.5 28.790997
14.5 -3.5 10.4705
14.5 -2.5 5.192586
14.5 -1.5 6.825792
14.5 -0.5 4.780503
14.5 1.5 -4.106989
14.5 2.5 -7.53786
14.5 3.5 -10.493244
14.5 4.5 -11.98144
14.5 5.5 -14.306019
14.5 6.5 -16.341344
14.5 7.5 -17.277216
14.5 8.5 -16.17033
14.5 9.5 -12.431769
14.5 10.5 -12.692295
14.5 11.5 -8.084546
14.5 12.5 -4.830696
14.5 13.5 -1.85837
14.5 14.5 -1.149462
14.5 15.5 -0.380484
14.5 16.5 -0.411457
14.5 17.5 -0.238725
14.5 18.5 -0.224115
14.5 19.5 -0.386775
14.5 20.5 -0.49321
14.5 21.5 -0.430996
14.5 22.5 -0.106275
14.5 26.5 -0.179417
14.5 27.5 -0.0165
14.5 28.5 -0.092547
14.5 29.5 -0.450725
14.5 31.5 2.287858
14.5 32.5 7.919847
14.5 36.5 -0.036582
14.5 37.5 1.139658
14.5 39.5 -0.025208
14.5 40.5 1.00425
14.5 41.5 2.97352
14.5 42.5 2.716623
14.5 44.5 3.268965
14.5 45.5 7.000142
14.5 46.5 4.590982
14.5 47.5 3.893098
14.5 48.5 8.992134
14.5 49.5 9.534732
14.5 50.5 11.551232
14.5 51.5 9.463482
14.5 52.5 8.868659
14.5 53.5 3.93317
14.5 54.5 -0.006048
14.5 58.5 -0.71108
14.5 59.5 -1.854744
14.5 60.5 -2.768031
14.5 61.5 -2.814609
14.5 62.5 -1.601154
14.5 64.5 4.498386
14.5 65.5 7.38775
14.5 66.5 5.48297
14.5 67.5 -0.02676
14.5 77.5 65.860641
14.5 78.5 67.729792
14.5 79.5 4.536252
15.5 -70.5 32767
15.5 -29.5 -0.170547
15.5 -28.5 -0.838128
15.5 -27.5 -1.222525
15.5 -26.5 -0.547024
15.5 -25.5 -0.64777
15.5 -24.5 -1.420468
15.5 -23.5 -3.197829
15.5 -22.5 -5.619375
15.5 -21.5 -6.451445
15.5 -20.5 -5.3707
15.5 -19.5 -5.52767
15.5 -18.5 -4.063968
15.5 -17.5 -1.557563
15.5 -16.5 -0.54027
15.5 -14.5 4.5732
15.5 -13.5 7.86093
15.5 -12.5 7.530082
15.5 -11.5 11.474688
15.5 -10.5 16.738812
15.5 -9.5 16.8701
15.5 -8.5 12.706452
15.5 -7.5 11.696238
15.5 -6.5 11.309881
15.5 -5.5 11.313432
15.5 -4.5 21.64598
15.5 -3.5 25.623143
15.5 -2.5 13.985664
15.5 -1.5 6.292124
15.5 -0.5 2.65734
15.5 1.5 -4.396656
15.5 2.5 -7.2846
15.5 3.5 -12.458488
15.5 4.5 -13.271025
15.5 5.5 -15.76224
15.5 6.5 -18.514496
15.5 7.5 -17.829342
15.5 8.5 -15.743904
15.5 9.5 -13.52208
15.5 10.5 -13.98579
15.5 11.5 -8.727081
15.5 12.5 -5.524272
15.5 13.5 -2.449799
15.5 14.5 -1.249933
15.5 15.5 -0.519126
15.5 16.5 -0.603908
15.5 17.5 -0.25691
15.5 18.5 -0.25488
15.5 19.5 -0.320544
15.5 20.5 -0.474094
15.5 21.5 -0.569184
15.5 22.5 -0.153424
15.5 26.5 -0.105252
15.5 27.5 -0.015314
15.5 28.5 -0.04455
15.5 29.5 -0.303442
15.5 31.5 1.51032
15.5 32.5 3.279232
15.5 38.5 1.88573
15.5 39.5 3.26428
15.5 40.5 2.470692
15.5 41.5 2.512261
15.5 43.5 1.53357
15.5 44.5 6.836112
15.5 45.5 7.994448
15.5 46.5 6.409713
15.5 47.5 4.6746
15.5 48.5 7.7436
15.5 49.5 8.982336
15.5 50.5 11.031542
15.5 51.5 8.61372
15.5 52.5 8.272598
15.5 53.5 3.911955
15.5 58.5 -0.51783
15.5 59.5 -2.041165
15.5 60.5 -2.804948
15.5 61.5 -2.532716
15.5 62.5 -1.336965
15.5 64.5 3.206016
15.5 65.5 5.10156
15.5 66.5 4.550634
15.5 67.5 1.376122
15.5 68.5 1.610905
15.5 77.5 70.704168
15.5 78.5 20.981476
15.5 79.5 -0.432234
16.5 -31.5 -0.101614
16.5 -30.5 -1.393166
16.5 -29.5 -0.9171
16.5 -28.5 -1.074836
16.5 -27.5 -0.73569
16.5 -26.5 -0.762882
16.5 -25.5 -1.09725
16.5 -24.5 -2.619344
16.5 -23.5 -4.793542
16.5 -22.5 -5.91312
16.5 -21.5 -5.221
16.5 -20.5 -4.610061
16.5 -19.5 -5.60174
16.5 -18.5 -5.087516
16.5 -17.5 -1.095668
16.5 -15.5 1.141704
16.5 -14.5 3.358238
16.5 -13.5 6.25156
16.5 -12.5 8.450775
16.5 -11.5 13.754922
16.5 -10.5 15.923366
16.5 -9.5 15.866144
16.5 -8.5 13.928889
16.5 -7.5 14.316788
16.5 -6.5 13.361346
16.5 -5.5 11.112174
16.5 -4.5 9.275865
16.5 -3.5 40.242218
16.5 -2.5 22.299522
16.5 -1.5 5.620608
16.5 1.5 -5.897808
16.5 2.5 -5.55008
16.5 3.5 -12.357757
16.5 4.5 -14.704134
16.5 5.5 -16.417458
16.5 6.5 -20.630736
16.5 7.5 -20.587392
16.5 8.5 -19.365824
16.5 9.5 -16.684395
16.5 10.5 -14.099337
16.5 11.5 -9.939876
16.5 12.5 -6.547695
16.5 13.5 -2.970924
16.5 14.5 -1.29492
16.5 15.5 -0.569296
16.5 16.5 -0.76838
16.5 17.5 -0.266463
16.5 18.5 -0.212814
16.5 19.5 -0.28849
16.5 20.5 -0.591008
16.5 21.5 -0.77436
16.5 22.5 -0.165908
16.5 26.5 -0.053314
16.5 27.5 -0.010368
16.5 28.5 -0.018306
16.5 29.5 -0.123136
16.5 37.5 -0.227584
16.5 38.5 4.720626
16.5 39.5 7.94703
16.5 40.5 3.61276
16.5 41.5 1.11398
16.5 42.5 -0.003508
16.5 43.5 3.964257
16.5 44.5 8.672188
16.5 45.5 9.314222
16.5 46.5 7.6104
16.5 47.5 6.670132
16.5 48.5 7.337472
16.5 49.5 8.262576
16.5 50.5 9.91256
16.5 51.5 8.000202
16.5 52.5 7.070147
16.5 53.5 3.840032
16.5 58.5 -0.285175
16.5 59.5 -2.029816
16.5 60.5 -2.710092
16.5 61.5 -2.229624
16.5 62.5 -1.24891
16.5 64.5 2.618181
16.5 65.5 2.950245
16.5 66.5 3.184984
16.5 67.5 2.62213
16.5 68.5 2.820342
16.5 69.5 -0.022425
16.5 77.5 8.744508
16.5 78.5 12.148136
17.5 -31.5 -0.39349
17.5 -30.5 -5.42692
17.5 -29.5 -2.851155
17.5 -28.5 -1.421836
17.5 -27.5 -0.86106
17.5 -26.5 -0.82604
17.5 -25.5 -1.091805
17.5 -24.5 -2.370835
17.5 -23.5 -5.127408
17.5 -22.5 -7.470442
17.5 -21.5 -4.25919
17.5 -20.5 -6.306575
