HDR  Longitude  Latitude  Scaled Anomaly
HDR filename=GRCTellus.JPL.20080416.LND.RL05_1.DSTvSCS1411.txt
HDR institution=JPL / GRACE-TELLUS
HDR variable=Liquid_Water_Equivalent_Thickness
HDR units=cm
HDR _FillValue=32767.0
HDR platform=GRACE
HDR sensor=GRACE
HDR time_mean_removed=2004.000 to 2009.999
HDR data_source=GRACE JPL RL05.1 + Sean C. Swenson
HDR data_source_version=DSTvSCS1411
HDR Longitudes= LON1_NLONS_DLON=0.5. 360 1.
HDR Latitudes= LAT1_NLATS_DLAT=-89.5 180 1.
HDR time_format=year month day
HDR postprocess1=DESTRIPED
1.5 7.5 -15.462112
1.5 8.5 -14.100332
1.5 9.5 -12.860856
1.5 10.5 -12.76698
1.5 11.5 -12.586784
1.5 12.5 -11.049458
1.5 13.5 -5.232444
1.5 14.5 -4.99168
1.5 15.5 -3.819604
1.5 16.5 -0.835788
1.5 17.5 -1.731725
1.5 18.5 -0.605726
1.5 19.5 -0.225504
1.5 20.5 -1.963222
1.5 23.5 -0.134
1.5 24.5 -0.3182
1.5 25.5 -0.045672
1.5 26.5 -0.201279
1.5 27.5 -0.439873
1.5 28.5 -0.552
1.5 29.5 -0.603435
1.5 30.5 -0.775968
1.5 31.5 -0.65514
1.5 32.5 -0.594377
1.5 33.5 -0.688713
1.5 34.5 -1.05754
1.5 35.5 -1.490472
1.5 36.5 -1.430352
1.5 37.5 -0.00527
1.5 41.5 1.188368
1.5 42.5 2.44826
1.5 43.5 3.560206
1.5 44.5 4.963148
1.5 45.5 5.635696
1.5 46.5 6.031481
1.5 47.5 7.16406
1.5 48.5 7.28816
1.5 49.5 8.574588
1.5 50.5 1.139124
1.5 52.5 2.24727
1.5 53.5 -0.001739
2.5 5.5 -3.767165
2.5 6.5 -13.58247
2.5 7.5 -18.01458
2.5 8.5 -15.636192
2.5 9.5 -13.53998
2.5 10.5 -12.416704
2.5 11.5 -15.271278
2.5 12.5 -11.038391
2.5 13.5 -6.649335
2.5 14.5 -7.433802
2.5 15.5 -6.9432
2.5 17.5 -1.970604
2.5 18.5 -1.488821
2.5 19.5 -0.289173
2.5 20.5 -3.028225
2.5 21.5 -0.036432
2.5 22.5 -0.04117
2.5 23.5 -0.44198
2.5 24.5 -0.734146
2.5 25.5 -0.392889
2.5 26.5 -0.310772
2.5 27.5 -0.50904
2.5 28.5 -0.600732
2.5 29.5 -0.898562
2.5 30.5 -1.167854
2.5 31.5 -0.740611
2.5 32.5 -0.404173
2.5 33.5 -0.36058
2.5 34.5 -0.647776
2.5 35.5 -0.757122
2.5 36.5 -1.160712
2.5 37.5 -0.005232
2.5 40.5 -0.002625
2.5 42.5 1.759704
2.5 43.5 3.912902
2.5 44.5 5.118672
2.5 45.5 5.5056
2.5 46.5 6.252499
2.5 47.5 7.293122
2.5 48.5 8.79282
2.5 49.5 6.501056
2.5 50.5 6.240036
2.5 51.5 -0.03932
3.5 5.5 -3.18773
3.5 6.5 -11.085912
3.5 7.5 -14.817075
3.5 8.5 -14.89801
3.5 9.5 -12.649973
3.5 10.5 -10.583636
3.5 11.5 -17.20563
3.5 12.5 -10.665008
3.5 13.5 -4.997528
3.5 14.5 -4.622368
3.5 15.5 -4.06614
3.5 16.5 -0.196506
3.5 17.5 -0.61479
3.5 18.5 -0.333072
3.5 19.5 -0.16511
3.5 20.5 -0.719473
3.5 21.5 -0.607576
3.5 22.5 -0.492694
3.5 23.5 -0.387614
3.5 24.5 -0.327227
3.5 25.5 -0.212848
3.5 26.5 -0.25144
3.5 27.5 -0.42898
3.5 28.5 -0.68425
3.5 29.5 -0.80592
3.5 30.5 -0.826949
3.5 31.5 -0.69361
3.5 32.5 -0.414918
3.5 33.5 -0.214467
3.5 34.5 -0.267472
3.5 35.5 -0.270122
3.5 36.5 -0.700123
3.5 43.5 2.444293
3.5 44.5 4.723568
3.5 45.5 5.347369
3.5 46.5 7.386624
3.5 47.5 7.437375
3.5 48.5 8.079624
3.5 49.5 6.672435
3.5 50.5 6.281226
3.5 52.5 -0.02776
4.5 4.5 -0.701244
4.5 5.5 -5.445474
4.5 6.5 -12.69972
4.5 7.5 -14.9845
4.5 8.5 -16.68472
4.5 9.5 -17.33277
4.5 10.5 -14.621026
4.5 11.5 -15.110865
4.5 12.5 -10.252848
4.5 13.5 -4.549451
4.5 14.5 -4.416822
4.5 15.5 -3.336433
4.5 16.5 -0.397488
4.5 17.5 -0.460248
4.5 18.5 -0.13684
4.5 19.5 -0.40656
4.5 20.5 -1.789359
4.5 21.5 -1.149056
4.5 22.5 -0.451209
4.5 23.5 -0.374831
4.5 24.5 -0.3064
4.5 25.5 -0.185832
4.5 26.5 -0.174832
4.5 27.5 -0.378
4.5 28.5 -0.561255
4.5 29.5 -0.689325
4.5 30.5 -0.774532
4.5 31.5 -0.590304
4.5 32.5 -0.390674
4.5 33.5 -0.173723
4.5 34.5 -0.110572
4.5 35.5 -0.06536
4.5 36.5 -0.403272
4.5 42.5 -0.002076
4.5 43.5 1.94568
4.5 44.5 4.815666
4.5 45.5 6.166414
4.5 46.5 7.575285
4.5 47.5 7.53624
4.5 48.5 8.076122
4.5 49.5 6.907234
4.5 50.5 6.448806
4.5 51.5 4.19305
4.5 59.5 -0.002764
4.5 60.5 -0.010437
4.5 61.5 -0.019305
4.5 62.5 -0.003845
5.5 3.5 -0.2334
5.5 4.5 -12.009169
5.5 5.5 -30.7875
5.5 6.5 -14.527882
5.5 7.5 -14.950218
5.5 8.5 -19.779398
5.5 9.5 -22.133506
5.5 10.5 -17.242316
5.5 11.5 -12.88717
5.5 12.5 -9.908828
5.5 13.5 -4.576877
5.5 14.5 -4.215352
5.5 15.5 -2.907066
5.5 16.5 -0.532569
5.5 17.5 -0.532896
5.5 18.5 -0.171895
5.5 19.5 -0.526095
5.5 20.5 -1.755936
5.5 21.5 -1.142652
5.5 22.5 -0.439285
5.5 23.5 -0.453906
5.5 24.5 -0.373633
5.5 25.5 -0.153792
5.5 26.5 -0.141134
5.5 27.5 -0.31493
5.5 28.5 -0.372255
5.5 29.5 -0.514448
5.5 30.5 -0.589211
5.5 31.5 -0.43648
5.5 32.5 -0.34615
5.5 33.5 -0.206892
5.5 34.5 -0.07657
5.5 35.5 -0.011187
5.5 36.5 -0.276352
5.5 43.5 2.142582
5.5 44.5 5.36882
5.5 45.5 7.198752
5.5 46.5 6.933816
5.5 47.5 7.355142
5.5 48.5 7.946946
5.5 49.5 7.194375
5.5 50.5 6.56233
5.5 51.5 7.487753
5.5 52.5 2.997052
5.5 53.5 -0.003031
5.5 57.5 -0.003972
5.5 58.5 4.751715
5.5 59.5 11.012022
5.5 60.5 12.360516
5.5 61.5 12.08151
5.5 62.5 1.938125
5.5 63.5 -0.046704
6.5 3.5 -0.41921
6.5 4.5 -21.40984
6.5 5.5 -52.79365
6.5 6.5 -15.041016
6.5 7.5 -15.626276
6.5 8.5 -22.607276
6.5 9.5 -22.506189
6.5 10.5 -16.484586
6.5 11.5 -12.464572
6.5 12.5 -9.785529
6.5 13.5 -4.624311
6.5 14.5 -3.169656
6.5 15.5 -2.520672
6.5 16.5 -0.58893
6.5 17.5 -0.564652
6.5 18.5 -0.312534
6.5 19.5 -0.821997
6.5 20.5 -0.75474
6.5 21.5 -0.960386
6.5 22.5 -0.53088
6.5 23.5 -0.489342
6.5 24.5 -0.329868
6.5 25.5 -0.077285
6.5 26.5 -0.094764
6.5 27.5 -0.1666
6.5 28.5 -0.200187
6.5 29.5 -0.314685
6.5 30.5 -0.306335
6.5 31.5 -0.279312
6.5 32.5 -0.318276
6.5 33.5 -0.268268
6.5 34.5 -0.112476
6.5 35.5 -0.113267
6.5 36.5 -0.460908
6.5 37.5 -0.02532
6.5 43.5 2.149488
6.5 44.5 5.614858
6.5 45.5 7.804572
6.5 46.5 6.545149
6.5 47.5 7.068723
6.5 48.5 7.539966
6.5 49.5 7.663302
6.5 50.5 7.2988
6.5 51.5 8.157952
6.5 52.5 6.266569
6.5 53.5 1.101753
6.5 57.5 -0.01636
6.5 58.5 12.7899
6.5 59.5 29.70814
6.5 60.5 33.116688
6.5 61.5 32.16213
6.5 62.5 8.96337
7.5 -70.5 32767
7.5 3.5 -0.035478
7.5 4.5 -4.731083
7.5 5.5 -16.196592
7.5 6.5 -14.927445
7.5 7.5 -22.145906
7.5 8.5 -23.918908
7.5 9.5 -15.991794
7.5 10.5 -16.503056
7.5 11.5 -12.84861
7.5 12.5 -10.264376
7.5 13.5 -4.6179
7.5 14.5 -2.356308
7.5 15.5 -3.54108
7.5 16.5 -0.13932
7.5 17.5 -0.574308
7.5 18.5 -0.54636
7.5 19.5 -0.78076
7.5 20.5 -0.396252
7.5 21.5 -0.41496
7.5 22.5 -0.379463
7.5 23.5 -0.256432
7.5 24.5 -0.142332
7.5 25.5 -0.026992
7.5 28.5 -0.061005
7.5 29.5 -0.14102
7.5 30.5 -0.199392
7.5 31.5 -0.1736
7.5 32.5 -0.290766
7.5 33.5 -0.275388
7.5 34.5 -0.201936
7.5 35.5 -0.430062
7.5 36.5 -0.994824
7.5 37.5 -0.18887
7.5 43.5 -0.012495
7.5 44.5 3.727196
7.5 45.5 7.373632
7.5 46.5 8.511104
7.5 47.5 7.19348
7.5 48.5 7.434586
7.5 49.5 8.668912
7.5 50.5 10.192723
7.5 51.5 7.70616
7.5 52.5 8.448804
7.5 53.5 5.86359
7.5 57.5 -0.0474
7.5 58.5 11.85288
7.5 59.5 30.29184
7.5 60.5 34.36618
7.5 61.5 34.74724
7.5 62.5 25.633846
7.5 63.5 2.86209
8.5 3.5 -0.328848
8.5 4.5 -4.451967
8.5 5.5 -14.10276
8.5 6.5 -17.321568
8.5 7.5 -19.609544
8.5 8.5 -19.369038
8.5 9.5 -14.935246
8.5 10.5 -14.785292
8.5 11.5 -12.035628
8.5 12.5 -9.892908
8.5 13.5 -4.345953
8.5 14.5 -2.86113
8.5 15.5 -3.515175
8.5 16.5 -0.452031
8.5 17.5 -1.916472
8.5 18.5 -0.42871
8.5 19.5 -0.243984
8.5 20.5 -0.295002
8.5 21.5 -0.499904
8.5 22.5 -0.355642
8.5 23.5 -0.203604
8.5 24.5 -0.064963
8.5 29.5 -0.046872
8.5 30.5 -0.157437
8.5 31.5 -0.16016
8.5 32.5 -0.1722
8.5 33.5 -0.236262
8.5 34.5 -0.242684
8.5 35.5 -0.878143
8.5 36.5 -2.445261
8.5 37.5 -0.08804
8.5 38.5 -0.64269
8.5 39.5 -1.16126
8.5 41.5 1.293888
8.5 42.5 -0.054126
8.5 43.5 -0.024921
8.5 44.5 4.298481
8.5 45.5 6.593169
8.5 46.5 8.228844
8.5 47.5 7.092591
8.5 48.5 4.977855
8.5 49.5 8.401106
8.5 50.5 8.782895
8.5 51.5 8.086026
8.5 52.5 8.60362
8.5 53.5 5.486
8.5 54.5 1.642098
8.5 55.5 2.298816
8.5 56.5 2.27138
8.5 58.5 4.960332
8.5 59.5 12.870144
8.5 60.5 17.616258
8.5 61.5 20.756082
8.5 62.5 21.481878
8.5 63.5 2.49946
8.5 64.5 -0.00456
9.5 -2.5 2.261452
9.5 -1.5 4.353642
9.5 -0.5 4.409632
9.5 1.5 -0.315777
9.5 2.5 -1.749912
9.5 3.5 -4.876524
9.5 4.5 -10.258019
9.5 5.5 -13.33664
9.5 6.5 -16.5204
9.5 7.5 -17.970188
9.5 8.5 -18.254093
9.5 9.5 -14.67972
9.5 10.5 -11.890796
9.5 11.5 -10.756924
9.5 12.5 -9.387004
9.5 13.5 -4.616024
9.5 14.5 -2.687952
9.5 15.5 -2.477115
9.5 16.5 -0.666913
9.5 17.5 -1.220354
9.5 18.5 -0.328003
9.5 19.5 -0.284625
9.5 20.5 -0.187124
9.5 21.5 -0.259842
9.5 22.5 -0.202601
9.5 23.5 -0.093572
9.5 31.5 -0.058986
9.5 32.5 -0.05933
9.5 33.5 -0.114856
9.5 34.5 -0.211416
9.5 35.5 -0.951048
9.5 36.5 -2.963807
9.5 38.5 -1.104039
9.5 39.5 -0.752404
9.5 40.5 2.468322
9.5 41.5 2.041445
9.5 42.5 -0.099029
9.5 43.5 1.268323
9.5 44.5 5.16789
9.5 45.5 5.990499
9.5 46.5 7.9812
9.5 47.5 6.634306
9.5 48.5 4.965414
9.5 49.5 8.4609
9.5 50.5 8.823692
9.5 51.5 8.829925
9.5 52.5 8.665664
9.5 53.5 6.945
9.5 54.5 3.55776
9.5 55.5 2.644872
9.5 56.5 2.025321
9.5 58.5 1.294286
9.5 59.5 4.965632
9.5 60.5 9.6084
9.5 61.5 13.321315
9.5 62.5 18.78464
9.5 63.5 9.521317
10.5 -18.5 -0.018304
10.5 -17.5 -0.02154
10.5 -16.5 -0.01773
10.5 -15.5 -0.012276
10.5 -3.5 1.931472
10.5 -2.5 5.162976
10.5 -1.5 6.222582
10.5 -0.5 6.04373
10.5 1.5 -0.750176
10.5 2.5 -3.96774
10.5 3.5 -9.335365
10.5 4.5 -14.783754
10.5 5.5 -15.855336
10.5 6.5 -15.906583
10.5 7.5 -16.566594
10.5 8.5 -18.47123
10.5 9.5 -14.055444
10.5 10.5 -8.769152
10.5 11.5 -8.6224
10.5 12.5 -8.831703
10.5 13.5 -4.320219
10.5 14.5 -1.912128
10.5 15.5 -1.275183
10.5 16.5 -0.535056
10.5 17.5 -0.451572
10.5 18.5 -0.294402
10.5 19.5 -0.27401
10.5 20.5 -0.1497
10.5 21.5 -0.111792
10.5 22.5 -0.105294
10.5 23.5 -0.01675
10.5 34.5 -0.042103
10.5 35.5 -0.698373
10.5 36.5 -1.74743
10.5 38.5 -0.696297
10.5 40.5 2.292462
10.5 41.5 1.402375
10.5 43.5 3.697155
10.5 44.5 5.925462
10.5 45.5 5.890928
10.5 46.5 6.029244
10.5 47.5 5.696992
10.5 48.5 5.847221
10.5 49.5 8.38626
10.5 50.5 9.063725
10.5 51.5 9.29126
10.5 52.5 9.073074
10.5 53.5 8.19387
10.5 54.5 3.3108
10.5 55.5 2.21616
10.5 57.5 -0.068508
10.5 59.5 3.24626
10.5 60.5 6.8055
10.5 61.5 10.22385
10.5 62.5 16.373033
10.5 63.5 16.798896
10.5 64.5 7.465064
10.5 78.5 -0.005935
10.5 79.5 -0.002103
11.5 -20.5 -0.023128
11.5 -19.5 1.459604
11.5 -18.5 2.948083
11.5 -17.5 4.16227
11.5 -16.5 3.34067
11.5 -15.5 6.188485
11.5 -14.5 6.00492
11.5 -13.5 1.794996
11.5 -12.5 -0.00682
11.5 -6.5 1.308087
11.5 -5.5 2.060256
11.5 -4.5 2.16561
11.5 -3.5 5.42961
11.5 -2.5 6.895859
11.5 -1.5 5.954123
11.5 -0.5 6.0273
11.5 1.5 -1.442336
11.5 2.5 -5.583396
11.5 3.5 -11.61019
11.5 4.5 -15.135075
11.5 5.5 -18.824256
11.5 6.5 -15.916404
11.5 7.5 -15.1446
11.5 8.5 -17.646486
11.5 9.5 -12.11787
11.5 10.5 -6.308272
11.5 11.5 -6.4155
11.5 12.5 -7.47912
11.5 13.5 -3.498586
11.5 14.5 -1.197483
11.5 15.5 -0.492396
11.5 16.5 -0.42978
11.5 17.5 -0.244398
11.5 18.5 -0.204848
11.5 19.5 -0.155585
11.5 20.5 -0.18063
11.5 21.5 -0.097614
11.5 22.5 -0.064326
11.5 30.5 1.016461
11.5 31.5 1.347197
11.5 32.5 1.096704
11.5 35.5 -0.32552
11.5 36.5 -0.093939
11.5 37.5 -0.003672
11.5 40.5 -0.021622
11.5 42.5 3.183678
11.5 43.5 6.041112
11.5 44.5 5.3867
11.5 45.5 5.930296
11.5 46.5 3.410012
11.5 47.5 4.64112
11.5 48.5 6.9536
11.5 49.5 8.123115
11.5 50.5 8.92852
11.5 51.5 9.249724
11.5 52.5 9.63424
11.5 53.5 8.178408
11.5 55.5 1.533555
11.5 58.5 2.632025
11.5 59.5 4.160754
11.5 60.5 6.213456
11.5 61.5 9.408427
11.5 62.5 13.996905
11.5 63.5 20.719848
11.5 64.5 19.39429
11.5 65.5 1.885814
11.5 78.5 -0.01348
11.5 79.5 -0.0245
11.5 80.5 -0.000996
12.5 -70.5 32767
12.5 -20.5 -0.114405
12.5 -19.5 7.63368
12.5 -18.5 15.5208
12.5 -17.5 21.887424
12.5 -16.5 17.651997
12.5 -15.5 32.329293
12.5 -14.5 31.276007
12.5 -13.5 9.264514
12.5 -12.5 -0.024045
12.5 -6.5 7.46592
12.5 -5.5 10.982754
12.5 -4.5 7.913202
12.5 -3.5 8.02419
12.5 -2.5 6.208598
12.5 -1.5 5.509602
12.5 -0.5 7.7728
12.5 1.5 -2.7588
12.5 2.5 -5.598534
12.5 3.5 -11.189728
12.5 4.5 -12.598168
12.5 5.5 -14.15119
12.5 6.5 -14.088855
12.5 7.5 -14.19183
12.5 8.5 -14.240208
12.5 9.5 -9.201426
12.5 10.5 -6.082896
12.5 11.5 -5.802524
12.5 12.5 -3.699241
12.5 13.5 -2.853312
12.5 14.5 -1.598816
12.5 15.5 -0.324859
12.5 16.5 -0.70908
12.5 17.5 -0.131157
12.5 18.5 -0.171698
12.5 19.5 -0.142974
12.5 20.5 -0.257676
12.5 21.5 -0.117605
12.5 22.5 -0.03528
12.5 30.5 1.64619
12.5 31.5 2.833872
12.5 32.5 4.041015
12.5 33.5 -0.006055
12.5 40.5 -0.133411
12.5 42.5 4.34213
12.5 43.5 5.887389
12.5 44.5 1.539494
12.5 45.5 5.317812
12.5 46.5 3.335873
12.5 47.5 4.07424
12.5 48.5 8.271356
12.5 49.5 8.046465
12.5 50.5 8.484236
12.5 51.5 8.908458
12.5 52.5 9.582384
12.5 53.5 7.335692
12.5 54.5 -0.352412
12.5 55.5 -0.09275
12.5 56.5 2.64321
12.5 57.5 4.670256
12.5 58.5 4.34434
12.5 59.5 3.981684
12.5 60.5 5.679275
12.5 61.5 9.081072
12.5 62.5 12.937568
12.5 63.5 20.919878
12.5 64.5 27.401696
12.5 65.5 9.497824
12.5 66.5 -0.010718
12.5 78.5 -0.004566
12.5 79.5 -0.11766
12.5 80.5 -0.006147
13.5 -22.5 2.02704
13.5 -21.5 2.29108
13.5 -20.5 4.252892
13.5 -19.5 7.93956
13.5 -18.5 18.3678
13.5 -17.5 31.072448
13.5 -16.5 18.375168
13.5 -15.5 25.30939
13.5 -14.5 50.310303
13.5 -13.5 42.451038
13.5 -12.5 31.957797
13.5 -11.5 3.846705
13.5 -10.5 4.35108
13.5 -9.5 9.26989
13.5 -8.5 14.036801
13.5 -7.5 11.400382
13.5 -6.5 11.447982
13.5 -5.5 40.137864
13.5 -4.5 18.353733
13.5 -3.5 7.11462
13.5 -2.5 5.28009
13.5 -1.5 6.229822
13.5 -0.5 3.674055
13.5 1.5 -5.477641
13.5 2.5 -6.869632
13.5 3.5 -9.451694
13.5 4.5 -10.507607
13.5 5.5 -10.994082
13.5 6.5 -11.659185
13.5 7.5 -12.910557
13.5 8.5 -13.425376
13.5 9.5 -8.74495
13.5 10.5 -6.767192
13.5 11.5 -5.59683
13.5 12.5 -3.643904
13.5 13.5 -1.495155
13.5 14.5 -1.092501
13.5 15.5 -0.232974
13.5 16.5 -0.236196
13.5 17.5 -0.08544
13.5 18.5 -0.05643
13.5 19.5 -0.094235
13.5 20.5 -0.16074
13.5 21.5 -0.12369
13.5 22.5 -0.053111
13.5 26.5 -0.056724
13.5 30.5 1.656
13.5 31.5 2.299508
13.5 32.5 7.192696
13.5 36.5 -0.103149
13.5 37.5 -0.380016
13.5 41.5 4.17706
13.5 42.5 4.97502
13.5 43.5 2.167352
13.5 45.5 5.338914
13.5 46.5 3.183345
13.5 47.5 4.386858
13.5 48.5 8.2816
13.5 49.5 7.252646
13.5 50.5 8.40103
13.5 51.5 8.510151
13.5 52.5 9.58692
13.5 53.5 7.461259
13.5 54.5 -0.157449
13.5 55.5 2.057223
13.5 56.5 5.90976
13.5 57.5 6.389034
13.5 58.5 5.87794
13.5 59.5 4.83426
13.5 60.5 5.8667
13.5 61.5 7.92682
13.5 62.5 9.167111
13.5 63.5 14.935104
13.5 64.5 26.177214
13.5 65.5 26.995111
13.5 66.5 20.377287
13.5 77.5 -0.006558
13.5 78.5 -11.619524
13.5 79.5 -0.942256
13.5 80.5 -0.002616
14.5 -28.5 -0.101442
14.5 -27.5 -0.144418
14.5 -22.5 2.243319
14.5 -21.5 4.021174
14.5 -20.5 6.969875
14.5 -19.5 12.811213
14.5 -18.5 17.23165
14.5 -17.5 25.74524
14.5 -16.5 25.96464
14.5 -15.5 21.716618
14.5 -14.5 42.33357
14.5 -13.5 35.731449
14.5 -12.5 22.747465
14.5 -11.5 10.626084
14.5 -10.5 15.5901
14.5 -9.5 19.025934
14.5 -8.5 18.063587
14.5 -7.5 15.260336
14.5 -6.5 12.85338
14.5 -5.5 27.246793
14.5 -4.5 25.072704
14.5 -3.5 8.18892
14.5 -2.5 3.948561
14.5 -1.5 5.31804
14.5 -0.5 3.665187
14.5 1.5 -5.16511
14.5 2.5 -8.374212
14.5 3.5 -10.4139
14.5 4.5 -10.496305
14.5 5.5 -11.078578
14.5 6.5 -11.388344
14.5 7.5 -11.180928
14.5 8.5 -10.118735
14.5 9.5 -7.871528
14.5 10.5 -8.520435
14.5 11.5 -5.975534
14.5 12.5 -3.951738
14.5 13.5 -1.594845
14.5 14.5 -0.93024
14.5 15.5 -0.254748
14.5 16.5 -0.18247
14.5 17.5 -0.02925
14.5 19.5 -0.047025
14.5 20.5 -0.11266
14.5 21.5 -0.138224
14.5 22.5 -0.086775
14.5 26.5 -0.087117
14.5 27.5 -0.03774
14.5 30.5 1.582016
14.5 31.5 2.17967
14.5 32.5 6.661785
14.5 39.5 -0.029302
14.5 40.5 2.23275
14.5 41.5 5.769152
14.5 42.5 3.427515
14.5 44.5 2.636199
14.5 45.5 5.691695
14.5 46.5 4.015935
14.5 47.5 3.484556
14.5 48.5 7.390698
14.5 49.5 7.010259
14.5 50.5 8.330784
14.5 51.5 7.816733
14.5 52.5 10.116067
14.5 53.5 7.962975
14.5 54.5 -0.032964
14.5 55.5 2.374152
14.5 56.5 6.551424
14.5 57.5 7.128528
14.5 58.5 6.831272
14.5 59.5 5.739504
14.5 60.5 6.070767
14.5 61.5 6.564264
14.5 62.5 6.793506
14.5 63.5 10.533248
14.5 64.5 18.861564
14.5 65.5 26.110875
14.5 66.5 25.557715
14.5 67.5 -0.16491
14.5 76.5 -0.013915
14.5 77.5 -14.422793
14.5 78.5 -10.010312
14.5 79.5 -0.556499
14.5 80.5 -0.001065
15.5 -70.5 32767
15.5 -29.5 -0.044577
15.5 -28.5 -0.186048
15.5 -27.5 -0.099935
15.5 -22.5 2.21625
15.5 -21.5 4.355531
15.5 -20.5 6.93195
15.5 -19.5 14.41302
15.5 -18.5 22.724464
15.5 -17.5 20.119498
15.5 -16.5 26.79615
15.5 -15.5 17.9091
15.5 -14.5 27.14256
15.5 -13.5 22.3104
15.5 -12.5 13.365841
15.5 -11.5 15.69474
15.5 -10.5 21.158064
15.5 -9.5 22.496
15.5 -8.5 18.305364
15.5 -7.5 16.572753
15.5 -6.5 14.086656
15.5 -5.5 11.842948
15.5 -4.5 19.435668
15.5 -3.5 20.901741
15.5 -2.5 11.133474
15.5 -1.5 5.210476
15.5 -0.5 2.35098
15.5 1.5 -4.492488
15.5 2.5 -7.23235
15.5 3.5 -11.418324
15.5 4.5 -10.848975
15.5 5.5 -11.38696
15.5 6.5 -12.008568
15.5 7.5 -10.778859
15.5 8.5 -9.331872
15.5 9.5 -8.298048
15.5 10.5 -9.31749
15.5 11.5 -6.463344
15.5 12.5 -4.428216
15.5 13.5 -1.940901
15.5 14.5 -0.861372
15.5 15.5 -0.265608
15.5 16.5 -0.146744
15.5 20.5 -0.088072
15.5 21.5 -0.18348
15.5 22.5 -0.125995
15.5 23.5 -0.010716
15.5 26.5 -0.06027
15.5 27.5 -0.047771
15.5 30.5 1.093176
15.5 31.5 1.74464
15.5 32.5 3.099488
15.5 39.5 3.355184
15.5 40.5 4.737688
15.5 41.5 4.844062
15.5 42.5 1.330819
15.5 43.5 1.53357
15.5 44.5 5.91948
15.5 45.5 6.916056
15.5 46.5 5.937135
15.5 47.5 4.38648
15.5 48.5 6.50916
15.5 49.5 6.575712
15.5 50.5 7.801029
15.5 51.5 6.953658
15.5 52.5 9.245688
15.5 53.5 7.713648
15.5 55.5 1.31325
15.5 56.5 4.520564
15.5 57.5 6.45018
15.5 58.5 7.327926
15.5 59.5 6.79035
15.5 60.5 6.337424
15.5 61.5 6.12728
15.5 62.5 6.38911
15.5 63.5 8.398648
15.5 64.5 12.218976
15.5 65.5 17.618766
15.5 66.5 22.343706
15.5 67.5 10.691816
15.5 68.5 6.903416
15.5 76.5 -0.02968
15.5 77.5 -16.976654
15.5 78.5 -3.471188
16.5 -31.5 -0.027945
16.5 -30.5 -0.357348
16.5 -29.5 -0.23625
16.5 -28.5 -0.233772
16.5 -27.5 -0.0411
16.5 -24.5 1.012144
16.5 -23.5 1.705534
16.5 -22.5 2.567784
16.5 -21.5 3.685
16.5 -20.5 6.066405
16.5 -19.5 14.93509
16.5 -18.5 30.785852
16.5 -17.5 19.717446
16.5 -16.5 21.25416
16.5 -15.5 13.58364
16.5 -14.5 16.422478
16.5 -13.5 16.45973
16.5 -12.5 14.646945
16.5 -11.5 18.729006
16.5 -10.5 19.896018
16.5 -9.5 20.276016
16.5 -8.5 18.587104
16.5 -7.5 18.70529
16.5 -6.5 15.776721
16.5 -5.5 11.44049
16.5 -4.5 8.457656
16.5 -3.5 34.251604
16.5 -2.5 19.157418
16.5 -1.5 5.433984
